case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex235,ex235_fp16_reciprocal_sqrt_sign_pair_case,fp16_reciprocal_sqrt,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/verilog/ex235_fp16_reciprocal_sqrt_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/aigs/ex235_fp16_reciprocal_sqrt_sign_pair_case.aig,1,1,1,1725,19,32775,20800,1.575721,0,0,structural_exact,32768,12.154,structural_exact FP16 frontend candidate
ex235,ex235_fp16_reciprocal_sqrt_split_sign_exp_mant_case,fp16_reciprocal_sqrt,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/verilog/ex235_fp16_reciprocal_sqrt_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex235/aigs/ex235_fp16_reciprocal_sqrt_split_sign_exp_mant_case.aig,1,1,1,1757,19,33383,20800,1.604952,0,0,structural_exact,31777,6.965,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_exp_mant_delta_pair,fp16_cube,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/aigs/ex236_fp16_cube_exp_mant_delta_pair.aig,1,1,1,1574,18,28332,17290,1.638635,0,0,structural_exact,12340,5.859,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_exp_mant_pair_case,fp16_cube,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_exp_mant_pair_case.aig,1,1,1,1609,18,28962,17290,1.675072,0,0,structural_exact,12308,5.825,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_positive_default_exp_mant_case,fp16_cube,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_positive_default_exp_mant_case.aig,1,1,1,1603,19,30457,17290,1.761538,0,0,structural_exact,positive_entries=13331; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,5.129,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_positive_default_exp_mant_delta,fp16_cube,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/aigs/ex236_fp16_cube_positive_default_exp_mant_delta.aig,1,1,1,1576,17,26792,17290,1.549566,0,0,structural_exact,positive_entries=13363; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,5.614,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_semantic_arith_fields,fp16_cube,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_semantic_arith_fields.aig,0,0,0,,,,17290,,,,semantic_exact,,0.007,"RuntimeError: inconsistent arith mantissa table op=cube key=(0, 266)"
ex236,ex236_fp16_cube_semantic_sign_exp_field_defaults,fp16_cube,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_semantic_sign_exp_field_defaults.aig,1,1,1,1595,19,30305,17290,1.752747,0,0,semantic_hybrid,groups=64; full_default_groups=40; exceptions=20466,7.970,semantic_hybrid FP16 frontend candidate
ex236,ex236_fp16_cube_sign_exp_default_expr_case,fp16_cube,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_sign_exp_default_expr_case.aig,1,1,1,3345,20,66900,17290,3.869289,0,0,semantic_hybrid,"groups=64; full_default_groups=40; exceptions=20482; defaults=abs_input:17,input:1,nan:2,neg_inf:11,neg_zero:11,pos_inf:11,sign_zero:11",8.622,semantic_hybrid FP16 frontend candidate
ex236,ex236_fp16_cube_sign_exp_mant_case,fp16_cube,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/verilog/ex236_fp16_cube_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex236/aigs/ex236_fp16_cube_sign_exp_mant_case.aig,1,1,1,1660,19,31540,17290,1.824176,0,0,structural_exact,24616,5.644,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_sign_pair_case,fp16_cube,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/aigs/ex236_fp16_cube_sign_pair_case.aig,1,1,1,1614,21,33894,17290,1.960324,0,0,structural_exact,32768,11.834,structural_exact FP16 frontend candidate
ex236,ex236_fp16_cube_split_sign_exp_mant_case,fp16_cube,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/verilog/ex236_fp16_cube_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex236/aigs/ex236_fp16_cube_split_sign_exp_mant_case.aig,1,1,1,1612,18,29016,17290,1.678195,0,0,structural_exact,24616,6.440,structural_exact FP16 frontend candidate
ex237,ex237_fp16_cbrt_exp_mant_pair_case,fp16_cbrt,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_exp_mant_pair_case.aig,1,1,1,1969,19,37411,25440,1.470558,1,0,structural_exact,31745,8.846,structural_exact FP16 frontend candidate
ex237,ex237_fp16_cbrt_positive_default_exp_mant_case,fp16_cbrt,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_positive_default_exp_mant_case.aig,1,1,1,1987,18,35766,25440,1.405896,1,0,structural_exact,positive_entries=32768; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,7.578,structural_exact FP16 frontend candidate
ex237,ex237_fp16_cbrt_semantic_arith_fields,fp16_cbrt,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_semantic_arith_fields.aig,1,1,1,1956,20,39120,25440,1.537736,0,0,semantic_exact,op=cbrt; table_keys=3072; normal_table_entries=3070; special_entries=1025; relation=sign_flip_pos; negative_exceptions=1023,3.572,semantic_exact FP16 frontend candidate
ex237,ex237_fp16_cbrt_semantic_sign_exp_field_defaults,fp16_cbrt,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_semantic_sign_exp_field_defaults.aig,1,1,1,2028,19,38532,25440,1.514623,0,0,semantic_hybrid,groups=64; full_default_groups=2; exceptions=61202,14.921,semantic_hybrid FP16 frontend candidate
ex237,ex237_fp16_cbrt_sign_exp_default_expr_case,fp16_cbrt,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_sign_exp_default_expr_case.aig,1,1,1,2301,20,46020,25440,1.808962,0,0,semantic_hybrid,"groups=64; full_default_groups=2; exceptions=61438; defaults=abs_input:57,input:1,nan:2,neg_zero:1,one:2,sign_zero:1",12.464,semantic_hybrid FP16 frontend candidate
ex237,ex237_fp16_cbrt_sign_exp_mant_case,fp16_cbrt,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/verilog/ex237_fp16_cbrt_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex237/aigs/ex237_fp16_cbrt_sign_exp_mant_case.aig,1,1,1,2130,19,40470,25440,1.590802,0,0,structural_exact,63490,10.786,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_exp_mant_delta_pair,fp16_reciprocal_cube,exp_mant_delta_pair,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_delta_pair.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/aigs/ex238_fp16_reciprocal_cube_exp_mant_delta_pair.aig,1,1,1,1601,18,28818,16549,1.741374,0,0,structural_exact,12340,7.063,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_exp_mant_pair_case,fp16_reciprocal_cube,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_exp_mant_pair_case.aig,1,1,1,1580,17,26860,16549,1.623059,0,0,structural_exact,12308,6.241,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_positive_default_exp_mant_case,fp16_reciprocal_cube,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_positive_default_exp_mant_case.aig,1,1,1,1587,17,26979,16549,1.630250,0,0,structural_exact,positive_entries=13331; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,5.695,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_positive_default_exp_mant_delta,fp16_reciprocal_cube,positive_default_exp_mant_delta,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/verilog/ex238_fp16_reciprocal_cube_positive_default_exp_mant_delta.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/aigs/ex238_fp16_reciprocal_cube_positive_default_exp_mant_delta.aig,1,1,1,1605,18,28890,16549,1.745725,0,0,structural_exact,positive_entries=13363; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,5.657,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_semantic_arith_fields,fp16_reciprocal_cube,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_semantic_arith_fields.aig,1,1,1,1576,20,31520,16549,1.904647,0,0,semantic_exact,op=recip_cube; table_keys=1024; normal_table_entries=1023; special_entries=2068; relation=sign_flip_pos; negative_exceptions=1023,2.733,semantic_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_semantic_sign_exp_field_defaults,fp16_reciprocal_cube,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_semantic_sign_exp_field_defaults.aig,1,1,1,1593,18,28674,16549,1.732673,0,0,semantic_hybrid,groups=64; full_default_groups=40; exceptions=20464,8.528,semantic_hybrid FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_sign_exp_default_expr_case,fp16_reciprocal_cube,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_sign_exp_default_expr_case.aig,1,1,1,3245,20,64900,16549,3.921687,0,0,semantic_hybrid,"groups=64; full_default_groups=40; exceptions=20480; defaults=abs_input:17,input:1,nan:2,neg_inf:10,neg_zero:12,pos_inf:10,sign_zero:12",9.360,semantic_hybrid FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_sign_exp_mant_case,fp16_reciprocal_cube,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/verilog/ex238_fp16_reciprocal_cube_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex238/aigs/ex238_fp16_reciprocal_cube_sign_exp_mant_case.aig,1,1,1,1660,18,29880,16549,1.805547,0,0,structural_exact,24616,7.001,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_sign_pair_case,fp16_reciprocal_cube,sign_pair_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/verilog/ex238_fp16_reciprocal_cube_sign_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/aigs/ex238_fp16_reciprocal_cube_sign_pair_case.aig,1,1,1,1585,21,33285,16549,2.011300,0,0,structural_exact,32768,11.124,structural_exact FP16 frontend candidate
ex238,ex238_fp16_reciprocal_cube_split_sign_exp_mant_case,fp16_reciprocal_cube,split_sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/verilog/ex238_fp16_reciprocal_cube_split_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_extra/ex238/aigs/ex238_fp16_reciprocal_cube_split_sign_exp_mant_case.aig,1,1,1,1601,18,28818,16549,1.741374,0,0,structural_exact,24616,6.784,structural_exact FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_exp_mant_pair_case,fp16_reciprocal_cbrt,exp_mant_pair_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_exp_mant_pair_case.aig,1,1,1,2049,20,40980,25965,1.578278,0,0,structural_exact,31745,8.874,structural_exact FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_positive_default_exp_mant_case,fp16_reciprocal_cbrt,positive_default_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_positive_default_exp_mant_case.aig,1,1,1,2048,19,38912,25965,1.498633,1,0,structural_exact,positive_entries=32768; relation=sign_flip_pos; relation_matches=31745; negative_exceptions=1023,8.095,structural_exact FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_semantic_arith_fields,fp16_reciprocal_cbrt,semantic_arith_fields,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_semantic_arith_fields.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_semantic_arith_fields.aig,1,1,1,2028,19,38532,25965,1.483998,1,0,semantic_exact,op=recip_cbrt; table_keys=3072; normal_table_entries=3069; special_entries=1025; relation=sign_flip_pos; negative_exceptions=1023,3.916,semantic_exact FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_semantic_sign_exp_field_defaults,fp16_reciprocal_cbrt,semantic_sign_exp_field_defaults,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_semantic_sign_exp_field_defaults.aig,1,1,1,2116,19,40204,25965,1.548392,0,0,semantic_hybrid,groups=64; full_default_groups=2; exceptions=61142,15.388,semantic_hybrid FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_sign_exp_default_expr_case,fp16_reciprocal_cbrt,sign_exp_default_expr_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_sign_exp_default_expr_case.aig,1,1,1,2118,19,40242,25965,1.549856,0,0,semantic_hybrid,"groups=64; full_default_groups=2; exceptions=61438; defaults=abs_input:58,input:1,nan:2,neg_inf:1,one:1,pos_inf:1",11.994,semantic_hybrid FP16 frontend candidate
ex239,ex239_fp16_reciprocal_cbrt_sign_exp_mant_case,fp16_reciprocal_cbrt,sign_exp_mant_case,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/verilog/ex239_fp16_reciprocal_cbrt_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522_arith/ex239/aigs/ex239_fp16_reciprocal_cbrt_sign_exp_mant_case.aig,1,1,1,2173,19,41287,25965,1.590102,0,0,structural_exact,63490,9.905,structural_exact FP16 frontend candidate
