case,metric,candidate,sample_matches,sample_total,full_matches,full_total,bit_matches,bit_total,input_perm,output_perm,notes
ex288,complement_perm_duality,base:aff11_9|aff11_11,20,242,35,32768,263242,491520,9:5:1:12:8:4:0:11:7:3:14:10:6:2:13,11:7:3:14:10:6:2:13:9:5:1:12:8:4:0,full_first_mismatch=x=0x1;xp=0x7dff;got=0x7eff;pred=0x7ffe
ex288,complement_perm_duality,base:id|rot3,20,242,92,32768,294716,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7ffb
ex288,complement_perm_duality,base:id|rot12,20,242,92,32768,294716,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x77ff
ex288,complement_perm_duality,base:aff14_2|aff14_11,20,242,70,32768,262188,491520,2:1:0:14:13:12:11:10:9:8:7:6:5:4:3,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x7ffb;got=0x7fbf;pred=0x6fff
ex288,complement_perm_duality,base:aff14_4|aff14_0,20,242,114,32768,262664,491520,4:3:2:1:0:14:13:12:11:10:9:8:7:6:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x7ffd
ex288,complement_perm_duality,base:rev|rot1,20,242,88,32768,265748,491520,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x3fff;got=0x7fbf;pred=0x7ffe
ex288,complement_perm_duality,base:rev|rot14,20,242,88,32768,265748,491520,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x3fff;got=0x7fbf;pred=0x5fff
ex288,complement_perm_duality,base:aff14_11|aff14_9,20,242,40,32768,282812,491520,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,9:8:7:6:5:4:3:2:1:0:14:13:12:11:10,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x7bff
ex288,complement_perm_duality,base:aff14_7|id,20,242,430,32768,262220,491520,7:6:5:4:3:2:1:0:14:13:12:11:10:9:8,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x3fff
ex288,complement_perm_duality,base:id|aff4_5,19,242,147,32768,296800,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,5:9:13:2:6:10:14:3:7:11:0:4:8:12:1,full_first_mismatch=x=0x2;xp=0x7ffd;got=0x7ffb;pred=0x6fff
ex288,complement_perm_duality,base:id|aff4_10,19,242,147,32768,296800,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,10:14:3:7:11:0:4:8:12:1:5:9:13:2:6,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7fbf
ex288,complement_perm_duality,base:aff7_11|aff8_4,19,242,42,32768,263566,491520,11:3:10:2:9:1:8:0:7:14:6:13:5:12:4,4:12:5:13:6:14:7:0:8:1:9:2:10:3:11,full_first_mismatch=x=0x2;xp=0x7ff7;got=0x7bff;pred=0x7ff7
ex288,complement_perm_duality,base:aff13_7|aff2_7,19,242,42,32768,263566,491520,7:5:3:1:14:12:10:8:6:4:2:0:13:11:9,7:9:11:13:0:2:4:6:8:10:12:14:1:3:5,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7fdf
ex288,complement_perm_duality,base:rot7|aff14_0,19,242,103,32768,262166,491520,7:8:9:10:11:12:13:14:0:1:2:3:4:5:6,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7ffd
ex288,complement_perm_duality,base:rot8|aff14_0,19,242,103,32768,262166,491520,8:9:10:11:12:13:14:0:1:2:3:4:5:6:7,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7eff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:id|aff11_3,18,242,83,32768,281086,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,3:14:10:6:2:13:9:5:1:12:8:4:0:11:7,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7f7f
ex288,complement_perm_duality,base:id|aff11_12,18,242,83,32768,281086,491520,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,12:8:4:0:11:7:3:14:10:6:2:13:9:5:1,full_first_mismatch=x=0x2;xp=0x7ffd;got=0x7ffb;pred=0x7fdf
ex288,complement_perm_duality,base:aff7_9|aff14_0,18,242,76,32768,263918,491520,9:1:8:0:7:14:6:13:5:12:4:11:3:10:2,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7dff;got=0x7eff;pred=0x7ffd
ex288,complement_perm_duality,base:aff13_3|aff14_0,18,242,76,32768,263918,491520,3:1:14:12:10:8:6:4:2:0:13:11:9:7:5,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7ff7;got=0x7bff;pred=0x7ffd
ex288,complement_perm_duality,base:aff4_0|aff4_9,18,242,30,32768,261376,491520,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,9:13:2:6:10:14:3:7:11:0:4:8:12:1:5,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7fdf
ex288,complement_perm_duality,base:aff14_5|aff14_11,18,242,48,32768,262216,491520,5:4:3:2:1:0:14:13:12:11:10:9:8:7:6,11:10:9:8:7:6:5:4:3:2:1:0:14:13:12,full_first_mismatch=x=0x1;xp=0x7fdf;got=0x7fef;pred=0x6fff
ex288,complement_perm_duality,base:aff4_3|aff14_0,18,242,138,32768,262924,491520,3:7:11:0:4:8:12:1:5:9:13:2:6:10:14,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7ff7;got=0x7bff;pred=0x7ffd
ex288,complement_perm_duality,base:aff14_5|aff14_0,18,242,112,32768,262560,491520,5:4:3:2:1:0:14:13:12:11:10:9:8:7:6,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x7fdf;got=0x7fef;pred=0x7ffd
ex288,complement_perm_duality,base:aff4_0|aff11_11,18,242,57,32768,262978,491520,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,11:7:3:14:10:6:2:13:9:5:1:12:8:4:0,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7ffe
ex288,complement_perm_duality,base:aff4_0|aff11_14,18,242,57,32768,262978,491520,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,14:10:6:2:13:9:5:1:12:8:4:0:11:7:3,full_first_mismatch=x=0x1;xp=0x7ffe;got=0x7ffd;pred=0x7ff7
ex288,complement_perm_duality,base:aff4_9|aff4_0,18,242,38,32768,262884,491520,9:13:2:6:10:14:3:7:11:0:4:8:12:1:5,0:4:8:12:1:5:9:13:2:6:10:14:3:7:11,full_first_mismatch=x=0x1;xp=0x7dff;got=0x7eff;pred=0x77ff
ex288,complement_perm_duality,base:aff14_6|rev,18,242,240,32768,263296,491520,6:5:4:3:2:1:0:14:13:12:11:10:9:8:7,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0x7fbf;got=0x7fbf;pred=0x7ffe
ex288,complement_perm_duality,base:aff14_2|rot3,18,242,53,32768,261878,491520,2:1:0:14:13:12:11:10:9:8:7:6:5:4:3,3:4:5:6:7:8:9:10:11:12:13:14:0:1:2,full_first_mismatch=x=0x1;xp=0x7ffb;got=0x7fbf;pred=0x7ffb
ex288,complement_perm_duality,base:aff14_2|rot12,18,242,53,32768,261878,491520,2:1:0:14:13:12:11:10:9:8:7:6:5:4:3,12:13:14:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x1;xp=0x7ffb;got=0x7fbf;pred=0x77ff
ex288,complement_perm_duality,base:aff14_7|rot1,18,242,136,32768,262122,491520,7:6:5:4:3:2:1:0:14:13:12:11:10:9:8,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x7ffe
ex288,complement_perm_duality,base:aff14_7|rot14,18,242,136,32768,262122,491520,7:6:5:4:3:2:1:0:14:13:12:11:10:9:8,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x7f7f;got=0x7fbf;pred=0x5fff
ex288,complement_perm_duality,base:aff14_13|rot1,18,242,138,32768,263308,491520,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x7ffe
ex288,complement_perm_duality,base:aff14_13|rot14,18,242,138,32768,263308,491520,13:12:11:10:9:8:7:6:5:4:3:2:1:0:14,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x5fff
ex288,complement_perm_duality,base:rev|aff14_0,18,242,70,32768,260240,491520,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x1;xp=0x3fff;got=0x7fbf;pred=0x7ffd
ex288,complement_perm_duality,base:aff4_8|aff11_7,18,242,40,32768,262074,491520,8:12:1:5:9:13:2:6:10:14:3:7:11:0:4,7:3:14:10:6:2:13:9:5:1:12:8:4:0:11,full_first_mismatch=x=0x1;xp=0x7eff;got=0x7eff;pred=0x77ff
ex288,complement_perm_duality,base:aff4_13|aff11_13,18,242,40,32768,262074,491520,13:2:6:10:14:3:7:11:0:4:8:12:1:5:9,13:9:5:1:12:8:4:0:11:7:3:14:10:6:2,full_first_mismatch=x=0x1;xp=0x5fff;got=0x7eff;pred=0x7ffb
ex288,complement_perm_duality,base:rot4|rot1,17,242,125,32768,262442,491520,4:5:6:7:8:9:10:11:12:13:14:0:1:2:3,1:2:3:4:5:6:7:8:9:10:11:12:13:14:0,full_first_mismatch=x=0x1;xp=0x7fef;got=0x7fef;pred=0x7ffe
ex288,complement_perm_duality,base:rot11|rot14,17,242,125,32768,262442,491520,11:12:13:14:0:1:2:3:4:5:6:7:8:9:10,14:0:1:2:3:4:5:6:7:8:9:10:11:12:13,full_first_mismatch=x=0x1;xp=0x77ff;got=0x77ff;pred=0x5fff
ex288,complement_perm_duality,base:aff7_0|aff14_0,17,242,68,32768,264336,491520,0:7:14:6:13:5:12:4:11:3:10:2:9:1:8,0:14:13:12:11:10:9:8:7:6:5:4:3:2:1,full_first_mismatch=x=0x2;xp=0x7f7f;got=0x7fbf;pred=0x7ffb
ex289,complement_perm_duality,base:id|rev,274,274,65536,65536,1048576,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=
ex289,complement_perm_duality,base:id|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,base:id|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,base:aff9_0|rev,98,274,5004,65536,709344,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x2;xp=0xfdff;got=0xfeff;pred=0xfffb
ex289,complement_perm_duality,base:aff9_8|rev,82,274,4156,65536,582400,1048576,8:1:10:3:12:5:14:7:0:9:2:11:4:13:6:15,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfffd
ex289,complement_perm_duality,base:rot4|aff7_11,82,274,2766,65536,555712,1048576,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,11:2:9:0:7:14:5:12:3:10:1:8:15:6:13:4,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:rot12|aff7_3,82,274,2766,65536,555712,1048576,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,3:10:1:8:15:6:13:4:11:2:9:0:7:14:5:12,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xffdf
ex289,complement_perm_duality,base:rot4|aff15_3,82,274,2246,65536,556032,1048576,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:rot4|aff15_11,82,274,2246,65536,556032,1048576,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:rot12|aff15_3,82,274,2246,65536,556032,1048576,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xffdf
ex289,complement_perm_duality,base:rot12|aff15_11,82,274,2246,65536,556032,1048576,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,full_first_mismatch=x=0x3;xp=0xcfff;got=0xcfff;pred=0xfcff
ex289,complement_perm_duality,base:aff15_1|rev,78,274,3004,65536,573640,1048576,1:0:15:14:13:12:11:10:9:8:7:6:5:4:3:2,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0xfffd;got=0xfffb;pred=0xfffd
ex289,complement_perm_duality,base:rot4|aff7_3,78,274,2818,65536,556352,1048576,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,3:10:1:8:15:6:13:4:11:2:9:0:7:14:5:12,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:rot12|aff7_11,78,274,2818,65536,556352,1048576,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,11:2:9:0:7:14:5:12:3:10:1:8:15:6:13:4,full_first_mismatch=x=0x2;xp=0xdfff;got=0xbfff;pred=0xffbf
ex289,complement_perm_duality,base:rot8|aff15_7,74,274,3198,65536,557104,1048576,8:9:10:11:12:13:14:15:0:1:2:3:4:5:6:7,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfdff
ex289,complement_perm_duality,base:rev|rot8,74,274,5436,65536,581408,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,8:9:10:11:12:13:14:15:0:1:2:3:4:5:6:7,full_first_mismatch=x=0x2;xp=0xbfff;got=0xfbff;pred=0xffdf
ex289,complement_perm_duality,base:rev|aff15_7,74,274,5454,65536,582400,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xfdff
ex289,complement_perm_duality,base:aff9_0|aff7_7,70,274,1640,65536,707072,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,base:aff9_0|aff7_15,70,274,1640,65536,707072,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfdff;got=0xfeff;pred=0xfbff
ex289,complement_perm_duality,base:rev|rot1,62,274,2086,65536,570764,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:0,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0x7fff
ex289,complement_perm_duality,base:rev|rot15,62,274,2086,65536,570764,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,15:0:1:2:3:4:5:6:7:8:9:10:11:12:13:14,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xdfff
ex289,complement_perm_duality,base:rot8|aff7_7,62,274,2148,65536,557200,1048576,8:9:10:11:12:13:14:15:0:1:2:3:4:5:6:7,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfdff
ex289,complement_perm_duality,base:rot8|aff7_15,62,274,2148,65536,557200,1048576,8:9:10:11:12:13:14:15:0:1:2:3:4:5:6:7,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfffd
ex289,complement_perm_duality,base:aff9_4|aff7_11,58,274,1048,65536,572376,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,11:2:9:0:7:14:5:12:3:10:1:8:15:6:13:4,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:aff9_12|aff7_3,58,274,1048,65536,572376,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,3:10:1:8:15:6:13:4:11:2:9:0:7:14:5:12,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xffdf
ex289,complement_perm_duality,base:aff9_8|aff7_7,58,274,1210,65536,570112,1048576,8:1:10:3:12:5:14:7:0:9:2:11:4:13:6:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfdff
ex289,complement_perm_duality,base:aff9_8|aff7_15,58,274,1210,65536,570112,1048576,8:1:10:3:12:5:14:7:0:9:2:11:4:13:6:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfffd
ex289,complement_perm_duality,base:rev|aff7_7,58,274,2254,65536,568592,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xfdff
ex289,complement_perm_duality,base:rev|aff7_15,58,274,2254,65536,568592,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xfffd
ex289,complement_perm_duality,base:aff15_7|rev,58,274,2504,65536,557776,1048576,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0xff7f;got=0xffbf;pred=0xfffd
ex289,complement_perm_duality,base:id|aff3_7,54,274,2358,65536,762368,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:10:13:0:3:6:9:12:15:2:5:8:11:14:1:4,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xbfff
ex289,complement_perm_duality,base:id|aff3_11,54,274,2358,65536,762368,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,11:14:1:4:7:10:13:0:3:6:9:12:15:2:5:8,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xffdf
ex289,complement_perm_duality,base:id|aff11_3,54,274,2358,65536,762368,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,3:14:9:4:15:10:5:0:11:6:1:12:7:2:13:8,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xdfff
ex289,complement_perm_duality,base:id|aff11_7,54,274,2358,65536,762368,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:2:13:8:3:14:9:4:15:10:5:0:11:6:1:12,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xffbf
ex289,complement_perm_duality,base:rev|aff9_1,54,274,1870,65536,567572,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,1:10:3:12:5:14:7:0:9:2:11:4:13:6:15:8,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0x7fff
ex289,complement_perm_duality,base:rev|aff9_7,54,274,1870,65536,567572,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,7:0:9:2:11:4:13:6:15:8:1:10:3:12:5:14,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xffdf
ex289,complement_perm_duality,base:aff9_4|aff15_3,52,274,1024,65536,572416,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:aff9_4|aff15_11,52,274,1024,65536,572416,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:aff9_12|aff15_3,52,274,1024,65536,572416,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xffdf
ex289,complement_perm_duality,base:aff9_12|aff15_11,52,274,1024,65536,572416,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,full_first_mismatch=x=0x2;xp=0xffdf;got=0xffef;pred=0xbfff
ex289,complement_perm_duality,base:rev|aff9_0,50,274,2194,65536,566000,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xbfff
ex289,complement_perm_duality,base:rev|aff9_8,50,274,2194,65536,566000,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,8:1:10:3:12:5:14:7:0:9:2:11:4:13:6:15,full_first_mismatch=x=0x2;xp=0xbfff;got=0xfbff;pred=0xdfff
ex289,complement_perm_duality,base:rev|rev,50,274,1392,65536,554784,1048576,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0x7fff;got=0xffbf;pred=0xfffd
ex289,complement_perm_duality,base:rot8|rev,50,274,3816,65536,557296,1048576,8:9:10:11:12:13:14:15:0:1:2:3:4:5:6:7,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xfffd
ex289,complement_perm_duality,base:aff9_0|aff3_7,48,274,672,65536,688160,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,7:10:13:0:3:6:9:12:15:2:5:8:11:14:1:4,full_first_mismatch=x=0x2;xp=0xfdff;got=0xfeff;pred=0xbfff
ex289,complement_perm_duality,base:aff9_0|aff3_11,48,274,672,65536,688160,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,11:14:1:4:7:10:13:0:3:6:9:12:15:2:5:8,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xffdf
ex289,complement_perm_duality,base:aff9_0|aff11_3,48,274,672,65536,688160,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,3:14:9:4:15:10:5:0:11:6:1:12:7:2:13:8,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xdfff
ex289,complement_perm_duality,base:aff9_0|aff11_7,48,274,672,65536,688160,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,7:2:13:8:3:14:9:4:15:10:5:0:11:6:1:12,full_first_mismatch=x=0x2;xp=0xfdff;got=0xfeff;pred=0xffbf
ex289,complement_perm_duality,base:id|rot3,48,274,2422,65536,712628,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,3:4:5:6:7:8:9:10:11:12:13:14:15:0:1:2,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfffe
ex289,complement_perm_duality,base:id|rot13,48,274,2422,65536,712628,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,13:14:15:0:1:2:3:4:5:6:7:8:9:10:11:12,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xf7ff
ex289,complement_perm_duality,base:id|aff9_3,48,274,2462,65536,713588,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,3:12:5:14:7:0:9:2:11:4:13:6:15:8:1:10,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfeff
ex289,complement_perm_duality,base:id|aff9_5,48,274,2462,65536,713588,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,5:14:7:0:9:2:11:4:13:6:15:8:1:10:3:12,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfff7
ex289,complement_perm_duality,base:aff9_4|aff7_3,46,274,1020,65536,572456,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,3:10:1:8:15:6:13:4:11:2:9:0:7:14:5:12,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:aff9_12|aff7_11,46,274,1020,65536,572456,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,11:2:9:0:7:14:5:12:3:10:1:8:15:6:13:4,full_first_mismatch=x=0x2;xp=0xffdf;got=0xffef;pred=0xffbf
ex289,complement_perm_duality,base:aff9_4|aff11_11,46,274,627,65536,571804,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,11:6:1:12:7:2:13:8:3:14:9:4:15:10:5:0,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:aff9_4|aff11_15,46,274,627,65536,571804,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,15:10:5:0:11:6:1:12:7:2:13:8:3:14:9:4,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xfdff
ex289,complement_perm_duality,base:aff9_12|aff3_3,46,274,627,65536,571804,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,3:6:9:12:15:2:5:8:11:14:1:4:7:10:13:0,full_first_mismatch=x=0x2;xp=0xffdf;got=0xffef;pred=0xfbff
