case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,outcome,reason,evidence_path,next_action
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|no_internal_abc_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_no_internal_abc.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_aig_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_aig.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|extra_opt_share_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_extra_opt_share.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|synth_preset_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_synth_preset.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_aig_d14_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_aig_d14.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_aig_d15_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_aig_d15.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_aig_d16_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_aig_d16.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_aig_d17_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_aig_d17.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f10_k4_onehot_group|abc_g_gates_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f10_k4_onehot_abc_g_gates.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|no_internal_abc_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_no_internal_abc.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_aig_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_aig.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|extra_opt_share_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_extra_opt_share.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|synth_preset_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_synth_preset.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_aig_d14_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_aig_d14.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_aig_d15_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_aig_d15.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_aig_d16_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_aig_d16.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_aig_d17_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_aig_d17.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex285,unknown,unknown-routing-r25,,equivalent_but_no_frontend_improvement,,ex285|hamming_weight_preserving_lossy_routing_normalizer|multi_pair_symmetry_cofactor_synthflow_probe|interleave_f00_k4_onehot_group|abc_g_gates_official_evaluate|exact_truth_preserving_source|full_word,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_multipair_f00_k4_onehot_abc_g_gates.evaluate.py.log,Only repeat with a different hidden-state/source decomposition or materially different synth flow.
ex297,unknown,unknown-symbol-r25,cyclic 2-bit-symbol movement delta coordinate,delta_coord_cell_grouped,equivalent_but_no_frontend_improvement,ex297|cyclic_2-bit-symbol_movement_delta_coordinate|per-cell_delta-coordinate_BDD_pools|independent_BDD_pool_per_2-bit_output_cell_plus_xor_reconstruction|yosys_abc_g_aig|official_evaluate_py|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex297/logs/ex297_r25_delta_coord_cell_grouped_abc_g_aig.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
ex297,unknown,unknown-symbol-r25,cyclic 2-bit-symbol output Gray-coordinate hypothesis,gray_coord_mod4_planes,equivalent_but_no_frontend_improvement,ex297|cyclic_2-bit-symbol_output_Gray-coordinate_hypothesis|mod4_grouped_Gray-coordinate_BDD_pools|four_shared_BDD_pools_for_output-bit_modulo_class_plus_prefix-xor_reconstruction|yosys_abc_g_aig|official_evaluate_py|mod4_output_planes,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex297/logs/ex297_r25_gray_coord_mod4_planes_abc_g_aig.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
ex297,unknown,unknown-symbol-r25,cyclic 2-bit-symbol raw coordinate regrouping,raw_coord_cell_grouped_d20,equivalent_but_no_frontend_improvement,ex297|cyclic_2-bit-symbol_raw_coordinate_regrouping|per-cell_raw-output_BDD_pools_with_delay-constrained_ABC|independent_BDD_pool_per_2-bit_output_cell_under_cell_outside-in_order|yosys_abc_g_aig_d20|official_evaluate_py|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex297/logs/ex297_r25_raw_coord_cell_grouped_d20_abc_g_aig_d20.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
ex299,unknown,unknown-symbol-r25,cyclic 2-bit-symbol movement delta coordinate,delta_coord_cell_grouped,equivalent_but_no_frontend_improvement,ex299|cyclic_2-bit-symbol_movement_delta_coordinate|per-cell_delta-coordinate_BDD_pools|independent_BDD_pool_per_2-bit_output_cell_plus_xor_reconstruction|yosys_abc_g_aig|official_evaluate_py|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex299/logs/ex299_r25_delta_coord_cell_grouped_abc_g_aig.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
ex299,unknown,unknown-symbol-r25,cyclic 2-bit-symbol output Gray-coordinate hypothesis,gray_coord_mod4_planes,equivalent_but_no_frontend_improvement,ex299|cyclic_2-bit-symbol_output_Gray-coordinate_hypothesis|mod4_grouped_Gray-coordinate_BDD_pools|four_shared_BDD_pools_for_output-bit_modulo_class_plus_prefix-xor_reconstruction|yosys_abc_g_aig|official_evaluate_py|mod4_output_planes,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex299/logs/ex299_r25_gray_coord_mod4_planes_abc_g_aig.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
ex299,unknown,unknown-symbol-r25,cyclic 2-bit-symbol raw coordinate regrouping,raw_coord_cell_grouped_d20,equivalent_but_no_frontend_improvement,ex299|cyclic_2-bit-symbol_raw_coordinate_regrouping|per-cell_raw-output_BDD_pools_with_delay-constrained_ABC|independent_BDD_pool_per_2-bit_output_cell_under_cell_outside-in_order|yosys_abc_g_aig_d20|official_evaluate_py|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP did not beat current frontend,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-symbol-r25/ex299/logs/ex299_r25_raw_coord_cell_grouped_d20_abc_g_aig_d20.evaluate.py.log,Do not repeat unchanged; require material high-level or sharing change.
