case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex224,ex224_fp16_log2_hybrid_semantic_bit6,fp16_log2,hybrid_semantic_bit6,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit6.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit6.aig,1,1,1,8215,48,394320,64708,6.093837,0,0,semantic_hybrid,semantic_bits=6; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.487,semantic_hybrid FP16 selected-bit candidate; semantic_bits=6; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit7,fp16_log2,hybrid_semantic_bit7,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit7.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit7.aig,1,1,1,8323,47,391181,64708,6.045327,0,0,semantic_hybrid,semantic_bits=7; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.806,semantic_hybrid FP16 selected-bit candidate; semantic_bits=7; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit8,fp16_log2,hybrid_semantic_bit8,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit8.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit8.aig,1,1,1,8345,47,392215,64708,6.061306,0,0,semantic_hybrid,semantic_bits=8; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.264,semantic_hybrid FP16 selected-bit candidate; semantic_bits=8; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_bit9,fp16_log2,hybrid_semantic_bit9,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_bit9.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_bit9.aig,1,1,1,8330,50,416500,64708,6.436608,0,0,semantic_hybrid,semantic_bits=9; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6,18.781,semantic_hybrid FP16 selected-bit candidate; semantic_bits=9; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6
ex224,ex224_fp16_log2_hybrid_semantic_exp_only,fp16_log2,hybrid_semantic_exp_only,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_exp_only.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_exp_only.aig,1,1,1,8297,45,373365,64708,5.769998,0,0,semantic_hybrid,"semantic_bits=14,13,12,11,10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",18.957,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=14,13,12,11,10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_high8,fp16_log2,hybrid_semantic_high8,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_high8.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_high8.aig,1,1,1,8278,49,405622,64708,6.268498,0,0,semantic_hybrid,"semantic_bits=15,14,13,12,11,10,9,8; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",18.482,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=15,14,13,12,11,10,9,8; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_low8,fp16_log2,hybrid_semantic_low8,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_low8.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_low8.aig,1,1,1,3780,48,181440,64708,2.803981,0,0,semantic_hybrid,"semantic_bits=7,6,5,4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",17.862,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=7,6,5,4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_mant_all,fp16_log2,hybrid_semantic_mant_all,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_mant_all.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_mant_all.aig,1,1,1,3711,50,185550,64708,2.867497,0,0,semantic_hybrid,"semantic_bits=9,8,7,6,5,4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",17.485,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=9,8,7,6,5,4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_mant_hi,fp16_log2,hybrid_semantic_mant_hi,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_mant_hi.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_mant_hi.aig,1,1,1,7764,48,372672,64708,5.759288,0,0,semantic_hybrid,"semantic_bits=9,8,7,6,5; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",18.660,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=9,8,7,6,5; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_mant_lo,fp16_log2,hybrid_semantic_mant_lo,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_mant_lo.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_mant_lo.aig,1,1,1,4417,49,216433,64708,3.344764,0,0,semantic_hybrid,"semantic_bits=4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",17.536,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=4,3,2,1,0; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_hybrid_semantic_sign_exp,fp16_log2,hybrid_semantic_sign_exp,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/verilog/ex224_fp16_log2_hybrid_semantic_sign_exp.v,student/work/ex223_ex224_frontend_fp16_log_selected_20260606_2236/ex224/aigs/ex224_fp16_log2_hybrid_semantic_sign_exp.aig,1,1,1,8253,46,379638,64708,5.866941,0,0,semantic_hybrid,"semantic_bits=15,14,13,12,11,10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6",18.554,"semantic_hybrid FP16 selected-bit candidate; semantic_bits=15,14,13,12,11,10; table_items=31777; semantic_items=frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6"
ex224,ex224_fp16_log2_log_limited_run_range,fp16_log2,log_limited_run_range,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_log_limited_run_range.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_log_limited_run_range.aig,1,1,1,6607,131,865517,64708,13.375734,0,0,semantic_hybrid,limited_run_range_items=18190; ranged_exp_groups=14,26.916,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_log_mant0_fastpath,fp16_log2,log_mant0_fastpath,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_log_mant0_fastpath.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_log_mant0_fastpath.aig,1,1,1,6462,23,148626,64708,2.296872,0,0,semantic_hybrid,mant0_fastpath_items=30720,11.309,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_log_positive_base_delta,fp16_log2,log_positive_base_delta,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_log_positive_base_delta.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_log_positive_base_delta.aig,1,1,1,6380,23,146740,64708,2.267726,0,0,semantic_hybrid,positive_base_delta_items=30750,13.123,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_log_positive_field_split,fp16_log2,log_positive_field_split,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_log_positive_field_split.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_log_positive_field_split.aig,1,1,1,6340,22,139480,64708,2.155529,0,0,semantic_hybrid,positive_field_split_entries=30500; full_default_exp=0,13.441,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_log_special_shell,fp16_log2,log_special_shell,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_log_special_shell.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_log_special_shell.aig,1,1,1,6388,23,146924,64708,2.270569,0,0,semantic_hybrid,positive_normal_entries=30720; special_shell=log,11.056,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_positive_default_exp_mant_case,fp16_log2,positive_default_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_positive_default_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_positive_default_exp_mant_case.aig,1,1,1,6372,24,152928,64708,2.363355,0,0,structural_exact,positive_entries=31746; relation=nan; relation_matches=31744; negative_exceptions=1024,12.087,structural_exact FP16 curated frontend candidate
ex224,ex224_fp16_log2_semantic_exp_delta_fields,fp16_log2,semantic_exp_delta_fields,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_semantic_exp_delta_fields.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_semantic_exp_delta_fields.aig,1,1,1,6493,25,162325,64708,2.508577,0,0,semantic_hybrid,base=lookup_by_input_exp; positive_entries=32768; normal_entries=30719; special_entries=2049; relation=nan; negative_exceptions=1024,19.896,semantic_hybrid FP16 curated frontend candidate
ex224,ex224_fp16_log2_sign_exp_mant_attr_all,fp16_log2,sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_all.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=all,9.532,case attribute source variant; 31777; attr_mode=all
ex224,ex224_fp16_log2_sign_exp_mant_attr_mant,fp16_log2,sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_mant.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=mant,9.503,case attribute source variant; 31777; attr_mode=mant
ex224,ex224_fp16_log2_sign_exp_mant_attr_outer,fp16_log2,sign_exp_mant_attr_outer,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_outer.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_outer.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=outer,10.486,case attribute source variant; 31777; attr_mode=outer
ex224,ex224_fp16_log2_sign_exp_mant_case,fp16_log2,sign_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_sign_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_sign_exp_mant_case.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777,11.272,structural_exact FP16 curated frontend candidate
ex224,ex224_fp16_log2_signsplit_q18_exc,fp16_log2,signsplit_q18_exc,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex224/verilog/ex224_fp16_log2_signsplit_q18_exc.v,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex224/aigs/ex224_fp16_log2_signsplit_q18_exc.aig,1,1,1,3676,50,183800,64708,2.840452,0,0,semantic_hybrid,frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6; signsplit_abs=1,10.494,semantic_hybrid FP16 fixed-point log semantic candidate; frac_bits=18; mode=round; adjusted_q=24; failed_q=6; exceptions=6; signsplit_abs=1
ex224,ex224_fp16_log2_signsplit_q20,fp16_log2,signsplit_q20,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex224/verilog/ex224_fp16_log2_signsplit_q20.v,student/work/ex223_ex224_frontend_fp16_log_signsplit_20260606_2305/ex224/aigs/ex224_fp16_log2_signsplit_q20.aig,1,1,1,4221,51,215271,64708,3.326807,0,0,semantic_exact,frac_bits=20; mode=round; adjusted_q=5; failed_q=0; exceptions=0; signsplit_abs=1,13.671,semantic_exact FP16 fixed-point log semantic candidate; frac_bits=20; mode=round; adjusted_q=5; failed_q=0; exceptions=0; signsplit_abs=1
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_all,fp16_log2,split_sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_all.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=all,9.911,case attribute source variant; 31777; attr_mode=all
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_exp,fp16_log2,split_sign_exp_mant_attr_exp,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_exp.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_exp.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=exp,9.979,case attribute source variant; 31777; attr_mode=exp
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_mant,fp16_log2,split_sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_mant.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=mant,9.525,case attribute source variant; 31777; attr_mode=mant
ex224,ex224_fp16_log2_split_sign_exp_mant_case,fp16_log2,split_sign_exp_mant_case,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_case.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777,10.270,structural_exact FP16 curated frontend candidate
