case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex206,ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3,bf16_sin,sin,split_sign_sep_fields_e4_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.aig,1,1,30314,20,606280,52.582,split-sign separate fields exp_hi=4 mant_hi=3 sign_hi=3 items=95621; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3,bf16_sin,sin,split_sign_sep_fields_e3_m4_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.aig,1,1,28809,21,604989,45.604,split-sign separate fields exp_hi=3 mant_hi=4 sign_hi=3 items=94297; archived_low_value_intermediate
ex206,ex206_bf16_sin_sep_fields_e4_m3_s3,bf16_sin,sin,sep_fields_e4_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e4_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e4_m3_s3.aig,1,1,30585,23,703455,59.402,separate fields exp_hi=4 mant_hi=3 sign_hi=3 items=95621; archived_low_value_intermediate
ex206,ex206_bf16_sin_sep_fields_e3_m4_s3,bf16_sin,sin,sep_fields_e3_m4_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m4_s3.aig,1,1,28585,22,628870,53.532,separate fields exp_hi=3 mant_hi=4 sign_hi=3 items=94297; archived_low_value_intermediate
ex206,ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3,bf16_sin,sin,sep_fields_e3_m3_s3_bits_15_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.aig,1,1,30268,21,635628,69.706,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=93803; sep bit overrides bits=15 bit_hi_bits=3 bit_items=15765; archived_low_value_intermediate
ex206,ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,bf16_sin,sin,sep_fields_e3_m3_s3_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.aig,1,1,30274,22,666028,66.237,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=93803; sep bit overrides bits=15_14 bit_hi_bits=3 bit_items=15767; archived_low_value_intermediate
ex206,ex206_bf16_sin_hilo4_word_mode_bits_15_pla,bf16_sin,sin,hilo4_word_mode_bits_15_pla,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.aig,1,1,32015,21,672315,88.811,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=64718; generic hilo word bit overrides bits=15 bit_hi_bits=pla bit_items=5539; archived_low_value_intermediate
ex206,ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3,bf16_sin,sin,hilo4_word_mode_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3.aig,1,1,30728,21,645288,100.197,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=64718; generic hilo word bit overrides bits=15_14 bit_hi_bits=3 bit_items=15767; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_expnan_h4,bf16_sin,sin,odd_pos_fullword_expnan_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_expnan_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_expnan_h4.aig,1,1,26860,23,617780,38.662,positive-domain full word with odd sign flip hi_bits=4 items=32359; NaN special simplified to exp==255; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_expnan_h5,bf16_sin,sin,odd_pos_fullword_expnan_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_expnan_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_expnan_h5.aig,1,1,26679,24,640296,49.085,positive-domain full word with odd sign flip hi_bits=5 items=32386; NaN special simplified to exp==255; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h6,bf16_sin,sin,split_sign_word_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h6.aig,1,1,27642,21,580482,104.052,split-sign word hi_bits=6 items=64880; archived_low_value_intermediate
ex206,ex206_bf16_sin_legacy_exp_mant_pair_case,bf16_sin,sin,legacy_exp_mant_pair_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_legacy_exp_mant_pair_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_legacy_exp_mant_pair_case.aig,1,1,30927,22,680394,26.658,legacy bf16_verilog_search exp_mant_pair_case; 32514; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_expnan_h4,bf16_tan,tan,odd_pos_fullword_expnan_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expnan_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expnan_h4.aig,1,1,30600,22,673200,40.298,positive-domain full word with odd sign flip hi_bits=4 items=32509; NaN special simplified to exp==255; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_expnan_h5,bf16_tan,tan,odd_pos_fullword_expnan_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expnan_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expnan_h5.aig,1,1,30488,23,701224,47.110,positive-domain full word with odd sign flip hi_bits=5 items=32507; NaN special simplified to exp==255; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_word_h4,bf16_tan,tan,split_sign_word_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h4.aig,1,1,30308,22,666776,71.935,split-sign word hi_bits=4 items=65018; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_word_h5,bf16_tan,tan,split_sign_word_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h5.aig,1,1,30217,21,634557,90.877,split-sign word hi_bits=5 items=65014; curated_active_seed
ex207,ex207_bf16_tan_split_sign_word_h6,bf16_tan,tan,split_sign_word_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h6.aig,1,1,30236,22,665192,112.003,split-sign word hi_bits=6 items=65016; archived_low_value_intermediate
ex207,ex207_bf16_tan_legacy_exp_mant_pair_case,bf16_tan,tan,legacy_exp_mant_pair_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_legacy_exp_mant_pair_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_legacy_exp_mant_pair_case.aig,1,1,35257,22,775654,32.528,legacy bf16_verilog_search exp_mant_pair_case; 32514; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h2,bf16_sinh,sinh,default_in_const_excepts_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h2.aig,1,1,2243,17,38131,2.176,default expr in with exception hi_bits=2 items=2724; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h3,bf16_sinh,sinh,default_in_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h3.aig,1,1,2124,17,36108,2.267,default expr in with exception hi_bits=3 items=2702; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h4,bf16_sinh,sinh,default_in_const_excepts_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h4.aig,1,1,2167,15,32505,3.162,default expr in with exception hi_bits=4 items=2706; curated_active_seed
ex208,ex208_bf16_sinh_default_signed_one_const_excepts_h3,bf16_sinh,sinh,default_signed_one_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_one_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_one_const_excepts_h3.aig,1,1,2378,16,38048,11.850,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=34158; archived_low_value_intermediate"
ex209,ex209_bf16_tanh_default_in_const_excepts_h2,bf16_tanh,tanh,default_in_const_excepts_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h2.aig,1,1,765,14,10710,1.336,default expr in with exception hi_bits=2 items=1524; archived_low_value_intermediate
ex209,ex209_bf16_tanh_default_in_const_excepts_h3,bf16_tanh,tanh,default_in_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h3.aig,1,1,737,15,11055,1.387,default expr in with exception hi_bits=3 items=1452; archived_low_value_intermediate
ex209,ex209_bf16_tanh_default_in_const_excepts_h4,bf16_tanh,tanh,default_in_const_excepts_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h4.aig,1,1,745,15,11175,1.759,default expr in with exception hi_bits=4 items=1390; archived_low_value_intermediate
ex209,ex209_bf16_tanh_default_signed_one_const_excepts_h3,bf16_tanh,tanh,default_signed_one_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_const_excepts_h3.aig,1,1,1059,15,15885,9.556,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=32524; archived_low_value_intermediate"
ex208,ex208_bf16_sinh_default_in_const_excepts_h1,bf16_sinh,sinh,default_in_const_excepts_h1,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h1.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h1.aig,1,1,2312,16,36992,2.217,default expr in with exception hi_bits=1 items=2782; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h5,bf16_sinh,sinh,default_in_const_excepts_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h5.aig,1,1,2402,17,40834,3.913,default expr in with exception hi_bits=5 items=2760; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h6,bf16_sinh,sinh,default_in_const_excepts_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h6.aig,1,1,2450,17,41650,3.951,default expr in with exception hi_bits=6 items=2862; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h3,bf16_sinh,sinh,default_signed_inf_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h3.aig,1,1,2460,17,41820,11.093,"default expr {sign, 15'h7f80} with exception hi_bits=3 items=33932; archived_low_value_intermediate"
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h4,bf16_sinh,sinh,default_signed_inf_const_excepts_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h4.aig,1,1,2497,16,39952,32.736,"default expr {sign, 15'h7f80} with exception hi_bits=4 items=33926; archived_low_value_intermediate"
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h5,bf16_sinh,sinh,default_signed_inf_const_excepts_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h5.aig,1,1,2807,16,44912,42.518,"default expr {sign, 15'h7f80} with exception hi_bits=5 items=33952; archived_low_value_intermediate"
ex209,ex209_bf16_tanh_sign_exp_default_expr_casez,bf16_tanh,tanh,sign_exp_default_expr_casez,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sign_exp_default_expr_casez.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sign_exp_default_expr_casez.aig,1,1,756,13,9828,4.574,range-compressed sign-exp default expression groups=3 exceptions=33680 items=33970; curated_active_seed
ex209,ex209_bf16_tanh_legacy_positive_default_exp_mant_case,bf16_tanh,tanh,legacy_positive_default_exp_mant_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_positive_default_exp_mant_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_positive_default_exp_mant_case.aig,1,1,767,14,10738,3.335,legacy bf16_verilog_search positive_default_exp_mant_case; 16766; default=sign_flip; exceptions=127; archived_low_value_intermediate
ex209,ex209_bf16_tanh_legacy_positive_default_exp_mant_delta,bf16_tanh,tanh,legacy_positive_default_exp_mant_delta,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_positive_default_exp_mant_delta.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_positive_default_exp_mant_delta.aig,1,1,756,17,12852,3.075,legacy bf16_verilog_search positive_default_exp_mant_delta; 17022; default=sign_flip; exceptions=127; archived_low_value_intermediate
ex209,ex209_bf16_tanh_legacy_exp_mant_delta_pair,bf16_tanh,tanh,legacy_exp_mant_delta_pair,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_exp_mant_delta_pair.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_exp_mant_delta_pair.aig,1,1,747,16,11952,3.714,legacy bf16_verilog_search exp_mant_delta_pair; 16895; curated_active_seed
ex209,ex209_bf16_tanh_legacy_default_expr_exception_case,bf16_tanh,tanh,legacy_default_expr_exception_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_default_expr_exception_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_default_expr_exception_case.aig,1,1,2763,22,60786,44.111,legacy bf16_verilog_search default_expr_exception_case; exceptions=34187; default=input; matches=31349; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_word_h3_first,bf16_tan,tan,split_sign_word_h3_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h3_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h3_first.aig,1,1,34160,20,683200,51.784,split-sign word hi_bits=3 default_mode=first items=65024; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_word_h4_first,bf16_tan,tan,split_sign_word_h4_first,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h4_first.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h4_first.aig,1,1,30306,21,636426,72.285,split-sign word hi_bits=4 default_mode=first items=65022; curated_active_seed
ex207,ex207_bf16_tan_split_sign_word_h5_first,bf16_tan,tan,split_sign_word_h5_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h5_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h5_first.aig,1,1,30846,21,647766,90.966,split-sign word hi_bits=5 default_mode=first items=65020; archived_low_value_intermediate
