candidate_id,kind,old_path,new_path
ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/logs/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/logs/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.yosys.log
ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/logs/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/logs/ex205_bf16_log10_sep_fields_e3_m4_s0_bits_15_bh3.ys
ex206_bf16_sin_split_sign_word_h2,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h2.v
ex206_bf16_sin_split_sign_word_h2,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h2.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h2.aig
ex206_bf16_sin_split_sign_word_h2,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h2.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h2.yosys.log
ex206_bf16_sin_split_sign_word_h2,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h2.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h2.ys
ex206_bf16_sin_split_sign_word_h5,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h5.v
ex206_bf16_sin_split_sign_word_h5,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h5.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h5.aig
ex206_bf16_sin_split_sign_word_h5,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h5.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h5.yosys.log
ex206_bf16_sin_split_sign_word_h5,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h5.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_word_h5.ys
ex206_bf16_sin_odd_pos_fullword_h2,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h2.v
ex206_bf16_sin_odd_pos_fullword_h2,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h2.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h2.aig
ex206_bf16_sin_odd_pos_fullword_h2,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h2.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h2.yosys.log
ex206_bf16_sin_odd_pos_fullword_h2,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h2.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h2.ys
ex206_bf16_sin_odd_pos_fullword_h5,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h5.v
ex206_bf16_sin_odd_pos_fullword_h5,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h5.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h5.aig
ex206_bf16_sin_odd_pos_fullword_h5,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h5.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h5.yosys.log
ex206_bf16_sin_odd_pos_fullword_h5,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h5.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h5.ys
ex206_bf16_sin_odd_pos_fullword_h6,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h6.v
ex206_bf16_sin_odd_pos_fullword_h6,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h6.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h6.aig
ex206_bf16_sin_odd_pos_fullword_h6,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h6.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h6.yosys.log
ex206_bf16_sin_odd_pos_fullword_h6,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h6.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_odd_pos_fullword_h6.ys
ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.v
ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.aig
ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.yosys.log
ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e4_m3_s3.ys
ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.v
ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.aig
ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.yosys.log
ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_split_sign_sep_fields_e3_m4_s3.ys
ex206_bf16_sin_sep_fields_e4_m3_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e4_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e4_m3_s3.v
ex206_bf16_sin_sep_fields_e4_m3_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e4_m3_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e4_m3_s3.aig
ex206_bf16_sin_sep_fields_e4_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e4_m3_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e4_m3_s3.yosys.log
ex206_bf16_sin_sep_fields_e4_m3_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e4_m3_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e4_m3_s3.ys
ex206_bf16_sin_sep_fields_e3_m4_s3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m4_s3.v
ex206_bf16_sin_sep_fields_e3_m4_s3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m4_s3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m4_s3.aig
ex206_bf16_sin_sep_fields_e3_m4_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m4_s3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m4_s3.yosys.log
ex206_bf16_sin_sep_fields_e3_m4_s3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m4_s3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m4_s3.ys
ex206_bf16_sin_hilo4_word_mode_bits_15_bh3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.v
ex206_bf16_sin_hilo4_word_mode_bits_15_bh3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.aig
ex206_bf16_sin_hilo4_word_mode_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.yosys.log
ex206_bf16_sin_hilo4_word_mode_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_bh3.ys
ex206_bf16_sin_hilo4_word_mode_bits_15_runs,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.v
ex206_bf16_sin_hilo4_word_mode_bits_15_runs,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.aig
ex206_bf16_sin_hilo4_word_mode_bits_15_runs,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.yosys.log
ex206_bf16_sin_hilo4_word_mode_bits_15_runs,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_runs.ys
ex206_bf16_sin_hilo4_word_mode_bits_14_bh3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.v
ex206_bf16_sin_hilo4_word_mode_bits_14_bh3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.aig
ex206_bf16_sin_hilo4_word_mode_bits_14_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.yosys.log
ex206_bf16_sin_hilo4_word_mode_bits_14_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_14_bh3.ys
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.v
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.aig
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.yosys.log
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_bh3.ys
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.v
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.aig
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.yosys.log,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.yosys.log
ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.ys
ex206_bf16_sin_hilo4_word_mode_bits_15_cmp,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_cmp.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_cmp.v
ex206_bf16_sin_hilo4_word_mode_bits_15_cmp,log,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_cmp.ys,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/logs/ex206_bf16_sin_hilo4_word_mode_bits_15_cmp.ys
ex206_bf16_sin_hilo4_word_mode_bits_15_pla,verilog_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.v
ex206_bf16_sin_hilo4_word_mode_bits_15_pla,aig_path,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.aig,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.aig
