case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,outcome,reason,evidence_path,next_action
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 6000 >= current frontend 4368; official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.805; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_and.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_and.evaluate.py.log,
ex249,float_fp8,fp8-rounding-r26,"E5M2FN packed hypot abs(high,low)",,,"ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",EQUIVALENT_BUT_NO_FRONTEND_IMPROVEMENT,ADP 5460 >= current frontend 4368; official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.814; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.yosys.log,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,paircount_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|pairs_first,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_pairs_first.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,paircount_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|interleave,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_interleave.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,paircount_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|singles_first,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_singles_first.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,paircount_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|reverse,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_reverse.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,bucket_count_descriptor_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|bucket_count_descriptor_mdd|onehot_endpoint_bucket_counts_plus_greedy_selectors|abc_g_aig_official_evaluate|exact_bucket_descriptor|counts_first,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_bucket_descriptor_mdd_counts_first.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,bucket_count_descriptor_mdd,,ex285|hamming_weight_preserving_lossy_routing_normalizer|bucket_count_descriptor_mdd|onehot_endpoint_bucket_counts_plus_greedy_selectors|abc_g_aig_official_evaluate|exact_bucket_descriptor|selectors_first,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_bucket_descriptor_mdd_selectors_first.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit0,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit0_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit0,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit0_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit1,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit1_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit1,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit1_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit2,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit2_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit2,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit2_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit3,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit3_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit3,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit3_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit4,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit4_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit4,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit4_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit5,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit5_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit5,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit5_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit6,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit6_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit6,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit6_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit7,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit7_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit7,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit7_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit8,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit8_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit8,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit8_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit9,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit9_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit9,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit9_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit10,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit10_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit10,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit10_synth_preset.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit11,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit11_abc_g_aig.evaluate.py.log,
ex285,unknown,unknown-routing-r26,hamming_weight_preserving_lossy_routing_normalizer,parity_residual_selected_bit,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit11,equivalent_but_no_frontend_improvement,official evaluate.py OK,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit11_synth_preset.evaluate.py.log,
ex297,unknown,unknown-symbol-r26,cyclic 2-bit-symbol opposite-cell descriptor recurrence,oppdelta_cell_residual,,ex297|cyclic_2-bit-symbol_opposite-cell_descriptor_recurrence|opposite-cell_anchor/delta_descriptor_residual_BDD|shared_opposite-pair_xor_descriptors_with_per-cell_residual_BDD_pools|yosys_abc_g_aig|official_truth_exact_invertible_opposite_delta_descriptor|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 917700 does not beat current frontend 568674,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_oppdelta_cell_residual_abc_g_aig.evaluate.py.log,
ex297,unknown,unknown-symbol-r26,cyclic 2-bit-symbol prefix-state local-context residual,prefix_localctx_residual_d20,,ex297|cyclic_2-bit-symbol_prefix-state_local-context_residual|per-cell_radius1_local_table_plus_prefix-state_residual_BDD|shared_prefix_xor_state_plus_per-cell_residual_correction_roots|yosys_abc_g_aig_d20|official_truth_exact_local_context_base_with_prefix_residual|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 1165693 does not beat current frontend 568674,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_prefix_localctx_residual_d20_abc_g_aig_d20.evaluate.py.log,
ex297,unknown,unknown-symbol-r26,cyclic 2-bit-symbol descriptor GF2 linear residual,oppdelta_linear_mod4_residual_d24,,ex297|cyclic_2-bit-symbol_descriptor_GF2_linear_residual|degree1_ANF_base_over_opposite-cell_descriptor_plus_grouped_residual_BDD|shared_opposite-pair_descriptors_and_mod4_residual_output_planes|yosys_abc_g_aig_d24|official_truth_exact_linear_anf_base_with_descriptor_residual|mod4_output_planes,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 942682 does not beat current frontend 568674,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.evaluate.py.log,
ex299,unknown,unknown-symbol-r26,cyclic 2-bit-symbol opposite-cell descriptor recurrence,oppdelta_cell_residual,,ex299|cyclic_2-bit-symbol_opposite-cell_descriptor_recurrence|opposite-cell_anchor/delta_descriptor_residual_BDD|shared_opposite-pair_xor_descriptors_with_per-cell_residual_BDD_pools|yosys_abc_g_aig|official_truth_exact_invertible_opposite_delta_descriptor|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 3876285 does not beat current frontend 2486379,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_oppdelta_cell_residual_abc_g_aig.evaluate.py.log,
ex299,unknown,unknown-symbol-r26,cyclic 2-bit-symbol prefix-state local-context residual,prefix_localctx_residual_d20,,ex299|cyclic_2-bit-symbol_prefix-state_local-context_residual|per-cell_radius1_local_table_plus_prefix-state_residual_BDD|shared_prefix_xor_state_plus_per-cell_residual_correction_roots|yosys_abc_g_aig_d20|official_truth_exact_local_context_base_with_prefix_residual|cell_pairs,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 5521666 does not beat current frontend 2486379,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_prefix_localctx_residual_d20_abc_g_aig_d20.evaluate.py.log,
ex299,unknown,unknown-symbol-r26,cyclic 2-bit-symbol descriptor GF2 linear residual,oppdelta_linear_mod4_residual_d24,,ex299|cyclic_2-bit-symbol_descriptor_GF2_linear_residual|degree1_ANF_base_over_opposite-cell_descriptor_plus_grouped_residual_BDD|shared_opposite-pair_descriptors_and_mod4_residual_output_planes|yosys_abc_g_aig_d24|official_truth_exact_linear_anf_base_with_descriptor_residual|mod4_output_planes,equivalent_but_no_frontend_improvement,official evaluate.py OK but ADP 4166958 does not beat current frontend 2486379,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.evaluate.py.log,
