case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw,1,380,23,8740,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/verilog/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/aigs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.abc.log; synth_sec=0.498; abc_sec=0.000; eval_sec=0.442
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw,1,486,25,12150,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/verilog/ex247_semantic_div_sigpair_invalid_dc_seed126.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.abc.log; synth_sec=0.796; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw,1,475,25,11875,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.abc.log; synth_sec=0.560; abc_sec=0.000; eval_sec=0.442
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw,1,457,25,11425,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.abc.log; synth_sec=0.583; abc_sec=0.000; eval_sec=0.458
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw,1,471,25,11775,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.abc.log; synth_sec=0.542; abc_sec=0.000; eval_sec=0.474
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw,1,453,26,11778,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.abc.log; synth_sec=0.833; abc_sec=0.000; eval_sec=0.472
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw,1,479,25,11975,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.abc.log; synth_sec=0.581; abc_sec=0.000; eval_sec=0.458
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw,1,483,25,12075,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.abc.log; synth_sec=0.595; abc_sec=0.000; eval_sec=0.464
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw,1,476,25,11900,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.abc.log; synth_sec=0.560; abc_sec=0.000; eval_sec=0.464
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw,1,465,25,11625,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.abc.log; synth_sec=0.826; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw,1,486,25,12150,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.abc.log; synth_sec=0.556; abc_sec=0.000; eval_sec=0.461
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw,1,482,25,12050,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.abc.log; synth_sec=0.591; abc_sec=0.000; eval_sec=0.446
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw,1,477,24,11448,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.abc.log; synth_sec=0.557; abc_sec=0.000; eval_sec=0.458
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_synth_preset_raw,1,480,25,12000,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_synth_preset_raw.abc.log; synth_sec=0.817; abc_sec=0.000; eval_sec=0.460
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_default_raw,1,488,25,12200,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/verilog/ex247_semantic_div_sigpair_invalid_dc_seed130.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_semantic_div_sigpair_invalid_dc_seed130_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_default_raw.abc.log; synth_sec=0.610; abc_sec=0.000; eval_sec=0.461
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_extra_share_raw,1,494,25,12350,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/verilog/ex247_semantic_div_sigpair_invalid_dc_seed130.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_semantic_div_sigpair_invalid_dc_seed130_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_extra_share_raw.abc.log; synth_sec=0.605; abc_sec=0.000; eval_sec=0.464
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_abc_g_aig_raw,1,489,25,12225,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/verilog/ex247_semantic_div_sigpair_invalid_dc_seed130.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_semantic_div_sigpair_invalid_dc_seed130_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_abc_g_aig_raw.abc.log; synth_sec=0.572; abc_sec=0.000; eval_sec=0.447
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_synth_preset_raw,1,484,25,12100,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/verilog/ex247_semantic_div_sigpair_invalid_dc_seed130.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_semantic_div_sigpair_invalid_dc_seed130_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed130/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed130_synth_preset_raw.abc.log; synth_sec=0.809; abc_sec=0.000; eval_sec=0.451
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed131_default_raw,1,479,26,12454,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed131/verilog/ex247_semantic_div_sigpair_invalid_dc_seed131.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed131/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed131_default_raw.aig,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed131/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed131_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed131/logs/ex247_semantic_div_sigpair_invalid_dc_seed131_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed131/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed131_default_raw.abc.log; synth_sec=0.547; abc_sec=0.000; eval_sec=0.446
