case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex246,float_fp8,local-fp8-dc-r51,ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigprodcode_dc_seed12_set11to10 + default + raw,sig-pair product-code table plus seed12 product-class completion,ex246|fp8_source_restructure|ex246_semantic_mul_sigprodcode_dc_seed12_set11to10|sig_pair_product_code_table_plus_seed12_product_class_completion|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/verilog/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/aigs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.aig,1,not_run,380,23,8740,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.abc.log; synth_sec=0.498; abc_sec=0.000; eval_sec=0.442
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed126 + extra_share + raw,random invalid sigpair don't-care completion seed 126,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed126|random_invalid_sigpair_don_t_care_completion_seed_126|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/verilog/ex247_semantic_div_sigpair_invalid_dc_seed126.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_extra_share_raw.aig,1,not_run,515,27,13905,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_semantic_div_sigpair_invalid_dc_seed126_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_extra_share_raw.abc.log; synth_sec=0.582; abc_sec=0.000; eval_sec=0.441
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed126 + abc_g_aig + raw,random invalid sigpair don't-care completion seed 126,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed126|random_invalid_sigpair_don_t_care_completion_seed_126|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/verilog/ex247_semantic_div_sigpair_invalid_dc_seed126.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_abc_g_aig_raw.aig,1,not_run,506,25,12650,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_semantic_div_sigpair_invalid_dc_seed126_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_abc_g_aig_raw.abc.log; synth_sec=0.562; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed126 + synth_preset + raw,random invalid sigpair don't-care completion seed 126,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed126|random_invalid_sigpair_don_t_care_completion_seed_126|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/verilog/ex247_semantic_div_sigpair_invalid_dc_seed126.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.aig,1,not_run,486,25,12150,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed126/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed126_synth_preset_raw.abc.log; synth_sec=0.796; abc_sec=0.000; eval_sec=0.448
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed127 + default + raw,random invalid sigpair don't-care completion seed 127,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed127|random_invalid_sigpair_don_t_care_completion_seed_127|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.aig,1,not_run,475,25,11875,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_default_raw.abc.log; synth_sec=0.560; abc_sec=0.000; eval_sec=0.442
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed127 + extra_share + raw,random invalid sigpair don't-care completion seed 127,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed127|random_invalid_sigpair_don_t_care_completion_seed_127|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.aig,1,not_run,457,25,11425,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_extra_share_raw.abc.log; synth_sec=0.583; abc_sec=0.000; eval_sec=0.458
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed127 + abc_g_aig + raw,random invalid sigpair don't-care completion seed 127,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed127|random_invalid_sigpair_don_t_care_completion_seed_127|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.aig,1,not_run,471,25,11775,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_abc_g_aig_raw.abc.log; synth_sec=0.542; abc_sec=0.000; eval_sec=0.474
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed127 + synth_preset + raw,random invalid sigpair don't-care completion seed 127,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed127|random_invalid_sigpair_don_t_care_completion_seed_127|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/verilog/ex247_semantic_div_sigpair_invalid_dc_seed127.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.aig,1,not_run,453,26,11778,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed127/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed127_synth_preset_raw.abc.log; synth_sec=0.833; abc_sec=0.000; eval_sec=0.472
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed128 + default + raw,random invalid sigpair don't-care completion seed 128,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed128|random_invalid_sigpair_don_t_care_completion_seed_128|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.aig,1,not_run,479,25,11975,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_default_raw.abc.log; synth_sec=0.581; abc_sec=0.000; eval_sec=0.458
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed128 + extra_share + raw,random invalid sigpair don't-care completion seed 128,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed128|random_invalid_sigpair_don_t_care_completion_seed_128|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.aig,1,not_run,483,25,12075,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_extra_share_raw.abc.log; synth_sec=0.595; abc_sec=0.000; eval_sec=0.464
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed128 + abc_g_aig + raw,random invalid sigpair don't-care completion seed 128,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed128|random_invalid_sigpair_don_t_care_completion_seed_128|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.aig,1,not_run,476,25,11900,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_abc_g_aig_raw.abc.log; synth_sec=0.560; abc_sec=0.000; eval_sec=0.464
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed128 + synth_preset + raw,random invalid sigpair don't-care completion seed 128,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed128|random_invalid_sigpair_don_t_care_completion_seed_128|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/verilog/ex247_semantic_div_sigpair_invalid_dc_seed128.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.aig,1,not_run,465,25,11625,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed128/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed128_synth_preset_raw.abc.log; synth_sec=0.826; abc_sec=0.000; eval_sec=0.449
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed129 + default + raw,random invalid sigpair don't-care completion seed 129,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed129|random_invalid_sigpair_don_t_care_completion_seed_129|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.aig,1,not_run,486,25,12150,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_default_raw.abc.log; synth_sec=0.556; abc_sec=0.000; eval_sec=0.461
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed129 + extra_share + raw,random invalid sigpair don't-care completion seed 129,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed129|random_invalid_sigpair_don_t_care_completion_seed_129|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.aig,1,not_run,482,25,12050,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_extra_share_raw.abc.log; synth_sec=0.591; abc_sec=0.000; eval_sec=0.446
ex247,float_fp8,local-fp8-dc-r51,ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_sigpair_invalid_dc_seed129 + abc_g_aig + raw,random invalid sigpair don't-care completion seed 129,ex247|fp8_source_restructure|ex247_semantic_div_sigpair_invalid_dc_seed129|random_invalid_sigpair_don_t_care_completion_seed_129|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/verilog/ex247_semantic_div_sigpair_invalid_dc_seed129.v,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/aigs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.aig,1,not_run,477,24,11448,student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_dc_smoke_round51_20260613_0924/local-fp8-dc-r51/ex247/ex247_semantic_div_sigpair_invalid_dc_seed129/logs/ex247_ex247_semantic_div_sigpair_invalid_dc_seed129_abc_g_aig_raw.abc.log; synth_sec=0.557; abc_sec=0.000; eval_sec=0.458
