domain,case,solution_role,solution_rank,bundle,bundle_path,candidate_id,is_current_best,area,delay,adp,reference_adp,ratio_to_reference,gap_to_reference,within_1p5_reference,beats_reference,candidate_target,candidate_count,candidate_insufficient,candidate_shortfall_reason,method_signature,hypothesis,function_guess,variant,classification,selection_reason,curated_verilog_path,curated_aig_path,curated_metadata_path,aig_sha256,verilog_sha256,source_kind,source_run,source_csv,source_verilog_path,source_aig_path,source_evaluate_log,notes
unknown,ex292,backend_candidate,3,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r8_mod7_4_plus_mod7_9,0,6765,20,135300,84854,1.594504,50006,0,0,8,8,0,,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_10_11_mod7_0_4_7_9_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,Second-order perturbation around r7 add_mod7_4 near miss to preserve 20-level delay while reducing area.,,r7 add_mod7_4 mask plus mod7 output 9,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r8_mod7_4_plus_mod7_9.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r8_mod7_4_plus_mod7_9.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r8_mod7_4_plus_mod7_9.json,845b8230705c9b0e9ce9e3b0463a00ef01f941d207fb2c3591f05c6851bc5f97,deecd01154330c108e03c640a2873ab3cc1f60cb6ff2282be5ae45c6170e2afd,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_plus_mod7_9.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_plus_mod7_9.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_plus_mod7_9.evaluate.py.log,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/notes/ex292_r8_mod7_4_plus_mod7_9_dossier.md; synth_sec=6.17
unknown,ex292,backend_candidate,4,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r7_sweep_add_mod7_4,0,6769,20,135380,84854,1.595446,50006,0,0,8,8,0,,ex292|global_state_output_plane_overlay_sweep|adj_2_3_10_11_mod7_0_4_7_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|sweep,Mask perturbation around the current adjacent/mod7 output-plane source to preserve delay 20 while reducing area.,,add mod7 output 4,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r7_sweep_add_mod7_4.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r7_sweep_add_mod7_4.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r7_sweep_add_mod7_4.json,def4abe6aca45da25f8e612bc6dea813725117ae18547821a847ee1ae744ef4f,02b887c44084afdaa424f72b9e1b70d774a13e115ca7d9641e76b03a9208bbf0,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r7/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/verilog/ex292_r7_sweep_add_mod7_4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/aigs/ex292_r7_sweep_add_mod7_4.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/logs/ex292_r7_sweep_add_mod7_4.evaluate.py.log,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/notes/ex292_r7_sweep_add_mod7_4_dossier.md; synth_sec=4.52
unknown,ex292,backend_candidate,5,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r25_bdd_mod4_output_planes_abc_g_aig,0,6789,20,135780,84854,1.600160,50006,0,0,8,8,0,,ex292|global_state_transform_regrouped_bdd_roots|mod4_output_planes|four_scalar_BDD_pools_grouped_by_output_bit_modulo_4|abc_g_aig|official_truth_exact_bdd|mod4_output_planes,global state/permutation-like transform with materially regrouped BDD roots,,abc_g_aig,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r25_bdd_mod4_output_planes_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r25_bdd_mod4_output_planes_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r25_bdd_mod4_output_planes_abc_g_aig.json,4a3b4d998f856730b0707ec7000bb051fa23b369b051f775dde81dc2bd2f29ab,e071e0471fb4b44a14d712775f525a5894c00edc7ed8dccac500b808a9907708,frontend_campaign_shard,ex200_ex299_frontend_refgap_round25_20260613_0506,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round25_20260613_0506/agent_shards/unknown-large-r25/candidates.csv,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_bdd_mod4_output_planes.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_bdd_mod4_output_planes_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_bdd_mod4_output_planes_abc_g_aig.evaluate.py.log,official evaluate.py OK; group_name=mod4_output_planes; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; bdd_nodes=4938; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7
unknown,ex292,backend_candidate,6,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r4_mod4_planes_d19,0,6803,20,136060,84854,1.603460,50006,0,0,8,8,0,,ex292|global_state_mod4_output_planes|single_source_delay_target|preserve_mod4_bdd_pools|yosys_internal_abc_g_aig_d19|official_evaluate|mod4_planes,,,source RTL resynthesis,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r4_mod4_planes_d19.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r4_mod4_planes_d19.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r4_mod4_planes_d19.json,1b2fbdf304f676c01ce80f70863aa2319fe55ca40545561ff6ec25c1abfefa02,405d99d9b5300d8d5aacae0e1964de1c9d4ca17c51c37ef8dd9935575f907ae3,frontend_campaign_shard,ex204_ex299_frontend_continuation_20260614_1216,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-large-r4/candidates.csv,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/verilog/ex292_r4_mod4_planes_d19.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/aigs/ex292_r4_mod4_planes_d19.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/logs/ex292_r4_mod4_planes_d19.evaluate.py.log,equivalent but did not improve target frontend ADP 135780
unknown,ex292,backend_candidate,7,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r9_mod7_4_drop13_synth_preset,0,6645,21,139545,84854,1.644531,50006,0,0,8,8,0,,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_10_11_mod7_0_4_7_scalar|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_synth_flatten_abc_g_aig|official_evaluate|delay20_guard,The r8 best adjacent/mod7 plane mix may reduce area further when exposed to synth -flatten boundary optimization.,,"r8 best mask adj 2/3/10/11 plus mod7 0/4/7, scalar assignments, synth-preset flow",frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r9_mod7_4_drop13_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r9_mod7_4_drop13_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r9_mod7_4_drop13_synth_preset.json,ec45078a7c0f29b86d4f9bda7a636d866586d19022752cb7bed88e4858012ded,c84ba6bcb1e2c905dddf238c843deff72d1ffc6fe79adea4eb759fbd1edbf62a,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex292/verilog/ex292_r9_mod7_4_drop13_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex292/aigs/ex292_r9_mod7_4_drop13_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex292/logs/ex292_r9_mod7_4_drop13_synth_preset.evaluate.py.log,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=134860; current_overall_adp=102158
unknown,ex292,backend_candidate,8,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex292_r8_mod7_4_drop_adj_10,0,6734,21,141414,84854,1.666557,50006,0,0,8,8,0,,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_11_mod7_0_4_7_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,Second-order perturbation around r7 add_mod7_4 near miss to preserve 20-level delay while reducing area.,,r7 add_mod7_4 mask with adjacent output 10 dropped,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r8_mod7_4_drop_adj_10.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r8_mod7_4_drop_adj_10.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r8_mod7_4_drop_adj_10.json,b70fa408b9ffb3102af73202f0537fa91fea090bb086834ea771e83488b6be7f,2d97a70644178ec6af80dffbed208ad738e45bb9613991d77ffb2a8a7c3d44c0,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_drop_adj_10.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_drop_adj_10.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_drop_adj_10.evaluate.py.log,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/notes/ex292_r8_mod7_4_drop_adj_10_dossier.md; synth_sec=4.76
unknown,ex292,current_best,1,ex280_ex299_current,student/new_seeds/unknown/ex280_ex299_current,ex292_r8_mod7_4_drop_mod7_13,1,6743,20,134860,84854,1.589318,50006,0,0,8,8,0,,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_10_11_mod7_0_4_7|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,Second-order perturbation around r7 add_mod7_4 near miss to preserve 20-level delay while reducing area.,,,frontend_verified,current_best,student/new_seeds/unknown/ex280_ex299_current/ex292/verilog/ex292_r8_mod7_4_drop_mod7_13.v,student/new_seeds/unknown/ex280_ex299_current/ex292/aigs/ex292_r8_mod7_4_drop_mod7_13.aig,student/new_seeds/unknown/ex280_ex299_current/ex292/metadata/ex292_r8_mod7_4_drop_mod7_13.json,2461d134ba7c7d6c6910e1792d5aa80bbe72d01b60c5b83b1b01cd6de08f501a,901489d56b9991d4934a1e86fd96ee42245e0418500f846048bb2005902a2c22,frontend_best_registry,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/frontend_best_registry.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_drop_mod7_13.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_drop_mod7_13.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_drop_mod7_13.evaluate.py.log,r7 add_mod7_4 mask with mod7 output 13 dropped
unknown,ex293,backend_candidate,1,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_rotate_low_split_default_abc_g_aig,0,8122,18,146196,112966,1.294159,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,unknown_15x15,abc_g_aig,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_g_aig.json,890380eecf621184a94b030548e7f3e1e52c4fc835a1c4dc63d425bdb20852ca,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,student_runs,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_g_aig.aig,,Yosys abc gate set aig
unknown,ex293,backend_candidate,2,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_rotate_low_split_default_abc_g_gates,0,8126,18,146268,112966,1.294797,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,unknown_15x15,abc_g_gates,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_g_gates.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_g_gates.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_g_gates.json,b8890322ce4922f01acc500c31e3f85fe60639b6f8502920bce80b0934e9ee3c,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,student_runs,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_g_gates.aig,,Yosys abc gate set gates
unknown,ex293,backend_candidate,3,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_rotate_low_split_default_abc_d20,0,8158,18,146844,112966,1.299896,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,unknown_15x15,abc_d20,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_d20.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_d20.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_d20.json,f445935f7d98d69be33079a217e190f2963cf30fb629cdc0f4b79ca93610f1c2,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,student_runs,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_d20.aig,,Yosys abc delay target 20
unknown,ex293,backend_candidate,4,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_rotate_low_split_default_abc_g_cmos2,0,8298,18,149364,112966,1.322203,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,unknown_15x15,abc_g_cmos2,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_g_cmos2.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_g_cmos2.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_g_cmos2.json,dd19d13062da0fd765b71327ce3f22b492256a0c980d24d4e3a92e32a741f9f2,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,student_runs,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_g_cmos2.aig,,Yosys abc gate set cmos2
unknown,ex293,backend_candidate,5,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_unknown_15x15_rotate_high_split_default,0,8395,18,151110,112966,1.337659,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,,rotate_high_split_default,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_unknown_15x15_rotate_high_split_default.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_unknown_15x15_rotate_high_split_default.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_unknown_15x15_rotate_high_split_default.json,6d64c5c389208881feefd3f158b800671f3ce4a01349a8174ad614b688ce7ee6,a5420d03b6d1c7f892961344fd7c0e3c7cce1be8b0f4bfd42dfd428600a2dc4f,student_runs,ex280_ex299_frontend_structural_20260603,student/runs/unknown/ex280_ex299_frontend_structural_20260603/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_high_split_default.v,student/work/reverse_unknown_20260603_1812/ex293/aigs/ex293_unknown_15x15_rotate_high_split_default.aig,,unknown function structural Verilog seed
unknown,ex293,backend_candidate,6,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex293_rotate_low_split_default_abc_g_simple,0,8326,20,166520,112966,1.474072,32006,1,0,6,6,0,,unknown_15x15,unknown_15x15,unknown_15x15,abc_g_simple,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_g_simple.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_g_simple.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_g_simple.json,3832ec1e775d688bc219e3955fb9ba42b5129c0e6876752c35d9624e5f55aaf6,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,student_runs,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_g_simple.aig,,Yosys abc gate set simple
unknown,ex293,current_best,1,ex280_ex299_current,student/new_seeds/unknown/ex280_ex299_current,ex293_rotate_low_split_default_synth_preset,1,8054,18,144972,112966,1.283324,32006,1,0,6,6,0,,ex293|frontend|frontend_current_synthflow,,,synth_preset,frontend_verified,current_best,student/new_seeds/unknown/ex280_ex299_current/ex293/verilog/ex293_rotate_low_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_current/ex293/aigs/ex293_rotate_low_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_current/ex293/metadata/ex293_rotate_low_split_default_synth_preset.json,c97f57c115146c01286afd09ab0167eab2732e5a12f556568b8416de4bc263ad,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,frontend_best_registry,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/frontend_campaigns/frontend_best_registry.csv,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_synth_preset.aig,,auto-indexed from student/runs frontend summary
unknown,ex294,backend_candidate,1,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex294_r9_current_inline_synth_preset,0,10565,21,221865,133365,1.663592,87072,0,0,8,8,0,,ex294|global_state_octant_descriptor_cofactor|inline_current_source_flow_probe|direct_renamed_current_source|yosys_synth_flatten_abc_g_aig|official_evaluate|all_outputs,Removing the direct wrapper around the r8 best flow may expose the octant descriptor top to synth-preset sharing.,,"inline renamed r81 octant descriptor source, synth-preset flow",frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/verilog/ex294_r9_current_inline_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/aigs/ex294_r9_current_inline_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/metadata/ex294_r9_current_inline_synth_preset.json,6a20aa66d9926bc9c3dddd35678bf65e709d86b12c728d593ee73182a4bccde8,dd4fb397d35913527100f29a0b2963755558dac139680a35c773741596ec1690,frontend_campaign_shard,ex204_ex299_frontend_breakthrough_20260614_1051,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/candidates.csv,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/verilog/ex294_r9_current_inline_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/aigs/ex294_r9_current_inline_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/logs/ex294_r9_current_inline_synth_preset.evaluate.py.log,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=220437; current_overall_adp=165570
unknown,ex294,backend_candidate,2,ex280_ex299_backend_candidates_20260614_2011,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011,ex294_r81_octant_plane_descriptor_cofactor,0,10664,22,234608,133365,1.759142,87072,0,0,8,8,0,,ex294|global_state_octant_descriptor_cofactor|octant_plane_source_mux|shared_endpoint_midpoint_descriptor_selects_even_plane|yosys_internal_abc_g_aig|official_evaluate|even_plane_0_2_4_6_8_10_12_14,larger sparse octant descriptor can cofactor global-state roots beyond round80 mod4 mirror plane,,octant_plane_descriptor_source_mux,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/verilog/ex294_r81_octant_plane_descriptor_cofactor.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/aigs/ex294_r81_octant_plane_descriptor_cofactor.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/metadata/ex294_r81_octant_plane_descriptor_cofactor.json,3b8b80f169bc5c6c3ddebb36770cc41d1bec9ab76c04849c91d36f1a4bf09927,0a66f8a33e9e8edf78f7bacf58b37438ad530b6c8707e195a5a97cc55d06c459,frontend_campaign_shard,frontend_radical_parallel_round81_20260613_1958,student/frontend_campaigns/campaigns/frontend_radical_parallel_round81_20260613_1958/agent_shards/sub-unknown-descriptor-r81/candidates.csv,student/work/frontend_radical_parallel_round81_20260613_1958/sub-unknown-descriptor-r81/ex294/verilog/ex294_r81_octant_plane_descriptor_cofactor.v,student/work/frontend_radical_parallel_round81_20260613_1958/sub-unknown-descriptor-r81/ex294/aigs/ex294_r81_octant_plane_descriptor_cofactor.aig,student/work/frontend_radical_parallel_round81_20260613_1958/sub-unknown-descriptor-r81/ex294/logs/ex294_r81_octant_plane_descriptor_cofactor.evaluate.py.log,official evaluate.py OK; synth_flow=yosys_internal_abc_g_aig; synth_sec=6.137; eval_sec=1.603
