case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex245,float_fp8,fp8-r26,ex245_r26_gap_class_synth_preset_aig,E5M2FN add with shared gap class formulas,gap_class,ex245|E5M2FN packed add|gap class formula with shared same/diff decode|shared sorted fields gap sig class formulas and special shell|yosys_multi_official_evaluate|exact_e5m2fn_add_high_plus_low|gap_class_outputs|synth_preset_aig,same/diff gap class formulas with shared field decode,"shared NaN/signed-zero shell, max/min compare, gap and sig class formulas",synth_preset_aig,exact_e5m2fn_add_high_plus_low,same/diff gap class magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex245/verilog/ex245_r26_gap_class_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex245/aigs/ex245_r26_gap_class_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex245/logs/ex245_r26_gap_class_synth_preset_aig.evaluate.py.log,1,1,701,34,23834,23834,11050,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=2.350; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex245/logs/ex245_r26_gap_class_synth_preset_aig.yosys.log,"shared NaN/signed-zero shell, max/min compare, gap and sig class formulas",,1,,0,,,,
ex246,float_fp8,fp8-r26,ex246_r26_qclass_seed12_abc_g_aig,E5M2FN multiply with qclass small-pattern residuals,qclass_seed12,ex246|E5M2FN packed multiply|qclass small-pattern seed12 residuals|shared sign exponent product qclass boundary and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|qclass_smallpat_magnitude|abc_g_aig,product qclass attributes with 2-bit low-underflow pattern using seed12 unreachable completion,"shared product/effective exponent decode, qclass offset/mantissa, zero/sat/low/linear predicates",abc_g_aig,exact_e5m2fn_mul_high_times_low,qclass small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/verilog/ex246_r26_qclass_seed12_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/aigs/ex246_r26_qclass_seed12_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_qclass_seed12_abc_g_aig.evaluate.py.log,1,1,380,25,9500,7502,2805,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=1.569; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_qclass_seed12_abc_g_aig.yosys.log,"shared product/effective exponent decode, qclass offset/mantissa, zero/sat/low/linear predicates",,1,,0,,,,
ex246,float_fp8,fp8-r26,ex246_r26_qclass_seed12_synth_preset_aig,E5M2FN multiply with qclass small-pattern residuals,qclass_seed12,ex246|E5M2FN packed multiply|qclass small-pattern seed12 residuals|shared sign exponent product qclass boundary and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|qclass_smallpat_magnitude|synth_preset_aig,product qclass attributes with 2-bit low-underflow pattern using seed12 unreachable completion,"shared product/effective exponent decode, qclass offset/mantissa, zero/sat/low/linear predicates",synth_preset_aig,exact_e5m2fn_mul_high_times_low,qclass small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/verilog/ex246_r26_qclass_seed12_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/aigs/ex246_r26_qclass_seed12_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_qclass_seed12_synth_preset_aig.evaluate.py.log,1,1,371,24,8904,7502,2805,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.845; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_qclass_seed12_synth_preset_aig.yosys.log,"shared product/effective exponent decode, qclass offset/mantissa, zero/sat/low/linear predicates",,1,,0,,,,
ex246,float_fp8,fp8-r26,ex246_r26_bound_seed12_abc_g_aig,E5M2FN multiply with explicit boundary plus small-pattern residuals,bound_seed12,ex246|E5M2FN packed multiply|bound small-pattern seed12 residuals|shared sign exponent product zero sat low-pattern and linear predicates|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|bound_smallpat_magnitude|abc_g_aig,product boundary attributes with seed12 completion and compact low residual pattern,"shared sign/exponent/product decode, explicit zero/saturation boundaries, low-pattern residual",abc_g_aig,exact_e5m2fn_mul_high_times_low,bound small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/verilog/ex246_r26_bound_seed12_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/aigs/ex246_r26_bound_seed12_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_bound_seed12_abc_g_aig.evaluate.py.log,1,1,346,30,10380,7502,2805,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.738; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_bound_seed12_abc_g_aig.yosys.log,"shared sign/exponent/product decode, explicit zero/saturation boundaries, low-pattern residual",,1,,0,,,,
ex246,float_fp8,fp8-r26,ex246_r26_bound_seed12_synth_preset_aig,E5M2FN multiply with explicit boundary plus small-pattern residuals,bound_seed12,ex246|E5M2FN packed multiply|bound small-pattern seed12 residuals|shared sign exponent product zero sat low-pattern and linear predicates|yosys_multi_official_evaluate|exact_e5m2fn_mul_high_times_low|bound_smallpat_magnitude|synth_preset_aig,product boundary attributes with seed12 completion and compact low residual pattern,"shared sign/exponent/product decode, explicit zero/saturation boundaries, low-pattern residual",synth_preset_aig,exact_e5m2fn_mul_high_times_low,bound small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/verilog/ex246_r26_bound_seed12_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/aigs/ex246_r26_bound_seed12_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_bound_seed12_synth_preset_aig.evaluate.py.log,1,1,338,30,10140,7502,2805,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.938; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex246/logs/ex246_r26_bound_seed12_synth_preset_aig.yosys.log,"shared sign/exponent/product decode, explicit zero/saturation boundaries, low-pattern residual",,1,,0,,,,
ex247,float_fp8,fp8-r26,ex247_r26_qclass_nested_abc_g_aig,E5M2FN division with quotient-class small-pattern residuals,qclass_nested,ex247|E5M2FN packed low-over-high division|nested quotient-class small-pattern residuals|shared sign exponent delta sig qclass boundary and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|qclass_smallpat_outputs|abc_g_aig,denominator-nested qclass attributes with compact 2-bit low-underflow pattern,"shared division special shell, signed exponent delta, sig_n/sig_d qclass, low residual pattern",abc_g_aig,exact_e5m2fn_div_low_over_high,qclass small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/verilog/ex247_r26_qclass_nested_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/aigs/ex247_r26_qclass_nested_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_qclass_nested_abc_g_aig.evaluate.py.log,1,1,339,30,10170,8349,2975,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.779; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_qclass_nested_abc_g_aig.yosys.log,"shared division special shell, signed exponent delta, sig_n/sig_d qclass, low residual pattern",,1,,0,,,,
ex247,float_fp8,fp8-r26,ex247_r26_qclass_nested_synth_preset_aig,E5M2FN division with quotient-class small-pattern residuals,qclass_nested,ex247|E5M2FN packed low-over-high division|nested quotient-class small-pattern residuals|shared sign exponent delta sig qclass boundary and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|qclass_smallpat_outputs|synth_preset_aig,denominator-nested qclass attributes with compact 2-bit low-underflow pattern,"shared division special shell, signed exponent delta, sig_n/sig_d qclass, low residual pattern",synth_preset_aig,exact_e5m2fn_div_low_over_high,qclass small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/verilog/ex247_r26_qclass_nested_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/aigs/ex247_r26_qclass_nested_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_qclass_nested_synth_preset_aig.evaluate.py.log,1,1,309,30,9270,8349,2975,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.946; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_qclass_nested_synth_preset_aig.yosys.log,"shared division special shell, signed exponent delta, sig_n/sig_d qclass, low residual pattern",,1,,0,,,,
ex247,float_fp8,fp8-r26,ex247_r26_bound_nested_num_abc_g_aig,E5M2FN division with numerator-nested boundary residuals,bound_nested_num,ex247|E5M2FN packed low-over-high division|numerator-nested bound small-pattern residuals|shared sign exponent delta numerator-first boundary attrs and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|num_nested_bound_outputs|abc_g_aig,numerator-nested boundary attributes to test alternate decoder depth versus denominator nesting,"shared special shell, exponent delta, numerator-first attr table, zero/sat/low/linear mux",abc_g_aig,exact_e5m2fn_div_low_over_high,num-nested bound small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/verilog/ex247_r26_bound_nested_num_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/aigs/ex247_r26_bound_nested_num_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_bound_nested_num_abc_g_aig.evaluate.py.log,1,1,376,25,9400,8349,2975,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.815; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_bound_nested_num_abc_g_aig.yosys.log,"shared special shell, exponent delta, numerator-first attr table, zero/sat/low/linear mux",,1,,0,,,,
ex247,float_fp8,fp8-r26,ex247_r26_bound_nested_num_synth_preset_aig,E5M2FN division with numerator-nested boundary residuals,bound_nested_num,ex247|E5M2FN packed low-over-high division|numerator-nested bound small-pattern residuals|shared sign exponent delta numerator-first boundary attrs and low-pattern predicates|yosys_multi_official_evaluate|exact_e5m2fn_div_low_over_high|num_nested_bound_outputs|synth_preset_aig,numerator-nested boundary attributes to test alternate decoder depth versus denominator nesting,"shared special shell, exponent delta, numerator-first attr table, zero/sat/low/linear mux",synth_preset_aig,exact_e5m2fn_div_low_over_high,num-nested bound small-pattern magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/verilog/ex247_r26_bound_nested_num_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/aigs/ex247_r26_bound_nested_num_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_bound_nested_num_synth_preset_aig.evaluate.py.log,1,1,374,26,9724,8349,2975,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.038; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex247/logs/ex247_r26_bound_nested_num_synth_preset_aig.yosys.log,"shared special shell, exponent delta, numerator-first attr table, zero/sat/low/linear mux",,1,,0,,,,
ex248,float_fp8,fp8-r26,ex248_r26_periodic_formula_norm_abc_g_aig,E5M2FN fmod with periodic residue and formulaic normalizer,periodic_formula_norm,ex248|E5M2FN packed fmod low mod high|periodic residue with formulaic normalizer|shared divisor sig exponent delta mod12 residue and normalizer predicates|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|periodic_formula_norm_output|abc_g_aig,periodic 2^delta residue plus formulaic normalization,"shared fmod special shell, sig_d modulo residue, delta mod12, normalization predicates",abc_g_aig,exact_e5m2fn_fmod_low_mod_high,periodic residue magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/verilog/ex248_r26_periodic_formula_norm_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/aigs/ex248_r26_periodic_formula_norm_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_periodic_formula_norm_abc_g_aig.evaluate.py.log,1,1,286,35,10010,8550,4180,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.773; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_periodic_formula_norm_abc_g_aig.yosys.log,"shared fmod special shell, sig_d modulo residue, delta mod12, normalization predicates",,1,,0,,,,
ex248,float_fp8,fp8-r26,ex248_r26_periodic_formula_norm_synth_preset_aig,E5M2FN fmod with periodic residue and formulaic normalizer,periodic_formula_norm,ex248|E5M2FN packed fmod low mod high|periodic residue with formulaic normalizer|shared divisor sig exponent delta mod12 residue and normalizer predicates|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|periodic_formula_norm_output|synth_preset_aig,periodic 2^delta residue plus formulaic normalization,"shared fmod special shell, sig_d modulo residue, delta mod12, normalization predicates",synth_preset_aig,exact_e5m2fn_fmod_low_mod_high,periodic residue magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/verilog/ex248_r26_periodic_formula_norm_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/aigs/ex248_r26_periodic_formula_norm_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_periodic_formula_norm_synth_preset_aig.evaluate.py.log,1,1,277,33,9141,8550,4180,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.750; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_periodic_formula_norm_synth_preset_aig.yosys.log,"shared fmod special shell, sig_d modulo residue, delta mod12, normalization predicates",,1,,0,,,,
ex248,float_fp8,fp8-r26,ex248_r26_modsig_nested_delta_abc_g_aig,E5M2FN fmod with nested modular-significand delta table,modsig_nested_delta,ex248|E5M2FN packed fmod low mod high|modular significand nested delta table|shared divisor sig exponent delta modulo residue and nested residual table|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|nested_modsig_delta_output|abc_g_aig,outer exponent delta with inner modular-significand residue table,"shared fmod shell, effective exponent/significand decode, modulo residue table, nested normalization",abc_g_aig,exact_e5m2fn_fmod_low_mod_high,nested modular residue magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/verilog/ex248_r26_modsig_nested_delta_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/aigs/ex248_r26_modsig_nested_delta_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_modsig_nested_delta_abc_g_aig.evaluate.py.log,1,1,508,31,15748,8550,4180,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.900; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_modsig_nested_delta_abc_g_aig.yosys.log,"shared fmod shell, effective exponent/significand decode, modulo residue table, nested normalization",,1,,0,,,,
ex248,float_fp8,fp8-r26,ex248_r26_modsig_nested_delta_synth_preset_aig,E5M2FN fmod with nested modular-significand delta table,modsig_nested_delta,ex248|E5M2FN packed fmod low mod high|modular significand nested delta table|shared divisor sig exponent delta modulo residue and nested residual table|yosys_multi_official_evaluate|exact_e5m2fn_fmod_low_mod_high|nested_modsig_delta_output|synth_preset_aig,outer exponent delta with inner modular-significand residue table,"shared fmod shell, effective exponent/significand decode, modulo residue table, nested normalization",synth_preset_aig,exact_e5m2fn_fmod_low_mod_high,nested modular residue magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/verilog/ex248_r26_modsig_nested_delta_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/aigs/ex248_r26_modsig_nested_delta_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_modsig_nested_delta_synth_preset_aig.evaluate.py.log,1,1,476,32,15232,8550,4180,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.007; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex248/logs/ex248_r26_modsig_nested_delta_synth_preset_aig.yosys.log,"shared fmod shell, effective exponent/significand decode, modulo residue table, nested normalization",,1,,0,,,,
ex249,float_fp8,fp8-r26,ex249_r26_threshold_formula_abc_g_aig,E5M2FN hypot with handwritten threshold predicates,threshold_formula,ex249|E5M2FN packed hypot|handwritten gap0 gap1 threshold predicates|shared abs max/min raw exponent sig thresholds and saturation guard|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|formula_threshold_delta|abc_g_aig,explicit boolean threshold formulas for gap0/gap1 delta bits,"shared max/min compare, raw exponent/sig decode, gap predicates, saturating max-plus-delta",abc_g_aig,exact_e5m2fn_hypot_abs_high_low,formula threshold delta magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/verilog/ex249_r26_threshold_formula_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/aigs/ex249_r26_threshold_formula_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_formula_abc_g_aig.evaluate.py.log,1,1,168,36,6048,4368,2079,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.650; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_formula_abc_g_aig.yosys.log,"shared max/min compare, raw exponent/sig decode, gap predicates, saturating max-plus-delta",,1,,0,,,,
ex249,float_fp8,fp8-r26,ex249_r26_threshold_formula_synth_preset_aig,E5M2FN hypot with handwritten threshold predicates,threshold_formula,ex249|E5M2FN packed hypot|handwritten gap0 gap1 threshold predicates|shared abs max/min raw exponent sig thresholds and saturation guard|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|formula_threshold_delta|synth_preset_aig,explicit boolean threshold formulas for gap0/gap1 delta bits,"shared max/min compare, raw exponent/sig decode, gap predicates, saturating max-plus-delta",synth_preset_aig,exact_e5m2fn_hypot_abs_high_low,formula threshold delta magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/verilog/ex249_r26_threshold_formula_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/aigs/ex249_r26_threshold_formula_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_formula_synth_preset_aig.evaluate.py.log,1,1,167,36,6012,4368,2079,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.751; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_formula_synth_preset_aig.yosys.log,"shared max/min compare, raw exponent/sig decode, gap predicates, saturating max-plus-delta",,1,,0,,,,
ex249,float_fp8,fp8-r26,ex249_r26_threshold_case_abc_g_aig,E5M2FN hypot with compact threshold case table,threshold_case,ex249|E5M2FN packed hypot|compact gap-threshold case table|shared max/min decode gap sig threshold table and saturation guard|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|case_threshold_delta|abc_g_aig,compact case table over gap tag and significands,"shared max/min compare, effective exponent/sig decode, two-gap delta case, saturation guard",abc_g_aig,exact_e5m2fn_hypot_abs_high_low,case threshold delta magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/verilog/ex249_r26_threshold_case_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/aigs/ex249_r26_threshold_case_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_case_abc_g_aig.evaluate.py.log,1,1,177,30,5310,4368,2079,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.624; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_case_abc_g_aig.yosys.log,"shared max/min compare, effective exponent/sig decode, two-gap delta case, saturation guard",,1,,0,,,,
ex249,float_fp8,fp8-r26,ex249_r26_threshold_case_synth_preset_aig,E5M2FN hypot with compact threshold case table,threshold_case,ex249|E5M2FN packed hypot|compact gap-threshold case table|shared max/min decode gap sig threshold table and saturation guard|yosys_multi_official_evaluate|exact_e5m2fn_hypot_abs_high_low|case_threshold_delta|synth_preset_aig,compact case table over gap tag and significands,"shared max/min compare, effective exponent/sig decode, two-gap delta case, saturation guard",synth_preset_aig,exact_e5m2fn_hypot_abs_high_low,case threshold delta magnitude,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/verilog/ex249_r26_threshold_case_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/aigs/ex249_r26_threshold_case_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_case_synth_preset_aig.evaluate.py.log,1,1,164,29,4756,4368,2079,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.776; yosys_log=student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/fp8-r26/ex249/logs/ex249_r26_threshold_case_synth_preset_aig.yosys.log,"shared max/min compare, effective exponent/sig decode, two-gap delta case, saturation guard",,1,,0,,,,
ex204,bf16,mixed-r26,ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates,bf16_log2_formula_bit_gateflow,log2_arithbase_delta_hilo3_formula_bits_11_14,ex204|bf16_log2_formula_bit_gateflow|hilo3 arithmetic-base delta with hand formula bits under gate flow|shared exponent base plus formula selected output-bit predicates|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo3 arithmetic-base delta with hand formula bits under gate flow,shared exponent base plus formula selected output-bit predicates,abc_g_gates,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/verilog/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/aigs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates.evaluate.py.log,1,1,1534,17,26078,24576,15180,0,0,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides= bit_items=0; formula bit overrides bits=11_14 bit_items=2; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus formula selected output-bit predicates,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/official_eval/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates,6.083
ex218,bf16,mixed-r26,ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first_abc_g_gates,bf16_reciprocal_cube_guarded_semantic_gateflow,hand_recip_cube_guard_lut_normal_first,ex218|bf16_reciprocal_cube_guarded_semantic_gateflow|normal-first guarded reciprocal-cube mantissa LUT|shared odd sign and guarded exponent zone decode|abc_g_gates|DAZ_reciprocal_cube_BF16_RNE_FTZ|semantic fields,normal-first guarded reciprocal-cube mantissa LUT,shared odd sign and guarded exponent zone decode,abc_g_gates,DAZ_reciprocal_cube_BF16_RNE_FTZ,semantic fields,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/verilog/ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/aigs/ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/logs/ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first_abc_g_gates.evaluate.py.log,1,1,473,24,11352,5941,3222,0,0,hand guarded recip_cube semantic mod1 RTL; mant_table_items=127; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared odd sign and guarded exponent zone decode,not_run,1,4120,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/logs/ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/official_eval/ex218_r26_bf16_recip_cube_hand_recip_cube_guard_lut_normal_first_abc_g_gates,1.106
