agent_id,domain,case,candidate,method_signature,sim_status,log_path,source_csv,notes,aig_path,area,delay,adp,old_adp
fp16-extra-r2,fp16,ex224,ex224_posnormal_nested_low11_hi5_abc_g_aig,ex224|fp16_log2_non_expbase_output_grouping|positive_normal_nested_low11_hi5|shared special sign-exp decode plus high output run trees and low11 nested LUT|yosys_abc_g_aig|abc_xf_official_evaluate|non_expbase_nested_low11_hi5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex224/official_eval/ex224_posnormal_nested_low11_hi5_abc_g_aig/ex224_posnormal_nested_low11_hi5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex229,ex229_odd_nested_low10_hi6_abc_g_aig,"ex229|fp16_tanh_odd_transition_shell|positive_exp_nested_low10_hi6|shared positive exp decode, high output run trees, and sign xor symmetry|yosys_abc_g_aig|abc_xf_official_evaluate|odd_positive_low10_hi6",python_truth_model,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/official_eval/ex229_odd_nested_low10_hi6_abc_g_aig/ex229_odd_nested_low10_hi6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex229,ex229_odd_nested_low9_hi6_abc_g_aig,"ex229|fp16_tanh_odd_transition_shell|positive_exp_nested_low9_hi6|shared positive exp decode, high output run trees, and sign xor symmetry|yosys_abc_g_aig|abc_xf_official_evaluate|odd_positive_low9_hi6",python_truth_model,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/official_eval/ex229_odd_nested_low9_hi6_abc_g_aig/ex229_odd_nested_low9_hi6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex229,ex229_odd_wordmode_mh5_abc_g_aig,"ex229|fp16_tanh_odd_transition_shell|positive_exp_wordmode_mh5|shared positive exp decode, per mant_hi residual defaults, and sign xor symmetry|yosys_abc_g_aig|abc_xf_official_evaluate|odd_positive_wordmode_mant_hi5",python_truth_model,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/official_eval/ex229_odd_wordmode_mh5_abc_g_aig/ex229_odd_wordmode_mh5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex234,ex234_boundary_wordmode_mh5_abc_g_aig,ex234|fp16_reciprocal_square_boundary_split|core_formula_boundary_wordmode_mh5|shared core exponent formula plus boundary mantissa-high word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|core_formula_boundary_wordmode_mh5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/official_eval/ex234_boundary_wordmode_mh5_abc_g_aig/ex234_boundary_wordmode_mh5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex234,ex234_boundary_wordmode_mh4_abc_g_aig,ex234|fp16_reciprocal_square_boundary_split|core_formula_boundary_wordmode_mh4|shared core exponent formula plus coarser boundary word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|core_formula_boundary_wordmode_mh4,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/official_eval/ex234_boundary_wordmode_mh4_abc_g_aig/ex234_boundary_wordmode_mh4_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex234,ex234_boundary_wordmode_mh6_abc_g_aig,ex234|fp16_reciprocal_square_boundary_split|core_formula_boundary_wordmode_mh6|shared core exponent formula plus finer boundary word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|core_formula_boundary_wordmode_mh6,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/official_eval/ex234_boundary_wordmode_mh6_abc_g_aig/ex234_boundary_wordmode_mh6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex236,ex236_core_clamp_hi5_abc_g_aig,ex236|fp16_cube_core_clamp_partition|core_clamp_hi5|shared cube exponent delta/clamp predicates with low mantissa hi5 LUT|yosys_abc_g_aig|abc_xf_official_evaluate|core_clamp_nested_hi5,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex236/official_eval/ex236_core_clamp_hi5_abc_g_aig/ex236_core_clamp_hi5_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
fp16-extra-r2,fp16,ex236,ex236_core_clamp_hi7_abc_g_aig,ex236|fp16_cube_core_clamp_partition|core_clamp_hi7|shared cube exponent delta/clamp predicates with low mantissa hi7 LUT|yosys_abc_g_aig|abc_xf_official_evaluate|core_clamp_nested_hi7,not_run_truth_derived,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex236/official_eval/ex236_core_clamp_hi7_abc_g_aig/ex236_core_clamp_hi7_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/simulation_results.csv,official evaluate.py is acceptance check,,,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_concat_outside_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|csa_concat_outside|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_csa_concat_outside_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_concat_outside_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|csa_concat_outside|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_csa_concat_outside_synth_preset_d18.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_concat_center_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|csa_concat_center|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_csa_concat_center_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_concat_center_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|csa_concat_center|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_csa_concat_center_synth_preset_d18.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_dadda_bits_prefix_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|dadda_bits_prefix|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_dadda_bits_prefix_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_dadda_bits_prefix_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|dadda_bits_prefix|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_dadda_bits_prefix_synth_preset_d18.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_split_half_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|split_half|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_split_half_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex256,ex256_umul_split_half_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|split_half|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/aigs/ex256_umul_split_half_synth_preset_d18.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel2_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel2|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_csel2_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel2_synth_preset_d13,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel2|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_csel2_synth_preset_d13.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel3_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel3|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_csel3_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel3_synth_preset_d13,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel3|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_csel3_synth_preset_d13.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace4_outside_hcla2_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace4_outside_hcla2|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace4_outside_hcla2_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace4_outside_hcla2_synth_preset_d13,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace4_outside_hcla2|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace4_outside_hcla2_synth_preset_d13.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_center_rhcla3_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_center_rhcla3|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_center_rhcla3_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_center_rhcla3_synth_preset_d13,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_center_rhcla3|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_baugh_wooley_wallace_center_rhcla3_synth_preset_d13.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_signed_correction_csa_cla_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|signed_correction_csa_cla|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_signed_correction_csa_cla_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex261,ex261_smul_signed_correction_csa_cla_synth_preset_d13,ex261|signed_multiplier_baugh_wooley_final_merge|signed_correction_csa_cla|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/aigs/ex261_smul_signed_correction_csa_cla_synth_preset_d13.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_abc_g_aig,ex265|divider_magnitude_cofactor_classifier|cof_bhi1_ahi1_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d8,ex265|divider_magnitude_cofactor_classifier|cof_bhi1_ahi1_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|synth_preset_d8|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_synth_preset_d8.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi2_ahi1_bitbdd_wordmux_abc_g_aig,ex265|divider_magnitude_cofactor_classifier|cof_bhi2_ahi1_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi2_ahi1_bitbdd_wordmux_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi2_ahi1_bitbdd_wordmux_synth_preset_d8,ex265|divider_magnitude_cofactor_classifier|cof_bhi2_ahi1_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|synth_preset_d8|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi2_ahi1_bitbdd_wordmux_synth_preset_d8.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig,ex265|divider_magnitude_cofactor_classifier|cof_bhi2_ahi2_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset_d8,ex265|divider_magnitude_cofactor_classifier|cof_bhi2_ahi2_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|synth_preset_d8|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset_d8.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_bdd_perbit_search_best_abc_g_aig,ex265|divider_magnitude_cofactor_classifier|bdd_perbit_search_best|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_bdd_perbit_search_best_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_bdd_perbit_search_best_synth_preset_d8,ex265|divider_magnitude_cofactor_classifier|bdd_perbit_search_best|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|synth_preset_d8|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_bdd_perbit_search_best_synth_preset_d8.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_denom_lz_range_lowbdd_abc_g_aig,ex265|divider_magnitude_cofactor_classifier|denom_lz_range_lowbdd|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_denom_lz_range_lowbdd_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex265,ex265_udiv_denom_lz_range_lowbdd_synth_preset_d8,ex265|divider_magnitude_cofactor_classifier|denom_lz_range_lowbdd|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|synth_preset_d8|unsigned_low4_high4_div_dbz_sat|full_quotient_word,not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/aigs/ex265_udiv_denom_lz_range_lowbdd_synth_preset_d8.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_cof_bhi2_ahi1_bitbdd_wordmux_abc_g_aig,"ex267|divider_magnitude_cofactor_classifier|cof_bhi2_ahi1_bitbdd_wordmux|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|abc_g_aig|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_cof_bhi2_ahi1_bitbdd_wordmux_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_cof_bhi2_ahi1_bitbdd_wordmux_synth_preset_d12,"ex267|divider_magnitude_cofactor_classifier|cof_bhi2_ahi1_bitbdd_wordmux|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|synth_preset_d12|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_cof_bhi2_ahi1_bitbdd_wordmux_synth_preset_d12.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig,"ex267|divider_magnitude_cofactor_classifier|cof_bhi2_ahi2_bitbdd_wordmux|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|abc_g_aig|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset_d12,"ex267|divider_magnitude_cofactor_classifier|cof_bhi2_ahi2_bitbdd_wordmux|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|synth_preset_d12|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset_d12.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_bdd_comp_perbit_search_best_abc_g_aig,"ex267|divider_magnitude_cofactor_classifier|bdd_comp_perbit_search_best|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|abc_g_aig|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_bdd_comp_perbit_search_best_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
integer-extra-r2,integer,ex267,ex267_udiv_bdd_comp_perbit_search_best_synth_preset_d12,"ex267|divider_magnitude_cofactor_classifier|bdd_comp_perbit_search_best|shared_quotient_word_mux,_complemented_local_BDDs,_or_shared_radix_trial_subtracts|synth_preset_d12|unsigned_low6_high6_div_dbz_sat|full_quotient_word",not_run,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex267/aigs/ex267_udiv_bdd_comp_perbit_search_best_synth_preset_d12.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/simulation_results.csv,official evaluate.py used for final validation,,,,,
