case,domain,agent_id,hypothesis,method_signature,status,evidence_path,notes,representation,reason
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_group_bits_0_14_1_13_2_12_keybdd_7_8|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/ex288_r24_f10_bits_0_14_1_13_2_12_onehot_group_keybdd_7_8_abc_g_aig.md,"exact symmetry cofactor class-onehot model over 32768 inputs; pairs=4:5,6:7,8:9; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:14:1:13:2:12; inner_bits=3:4:5:6:7:8:9:10:11; classes=64; group_nodes=163:155:149:154:166:117:141:118:128:130:110:117:144:111:128:111:122:138:124:144:135:122:121:118:149:122:142:133:131:100:143:108:146:138:123:127:142:112:129:111:115:139:109:133:126:123:141:124:142:119:127:122:145:111:161:120:121:160:111:158:121:119:149:130; total_group_nodes=8348; anf_bits=; key_bdd_bits=bits=7:8:nodes=450; popcount_repair_bits=; parity_repair_bits=",pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_group_bits_0_14_1_13_2_12_keybdd_6_7_8|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/ex288_r24_f10_bits_0_14_1_13_2_12_onehot_group_keybdd_6_7_8_abc_g_aig.md,"exact symmetry cofactor class-onehot model over 32768 inputs; pairs=4:5,6:7,8:9; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:14:1:13:2:12; inner_bits=3:4:5:6:7:8:9:10:11; classes=64; group_nodes=162:154:148:153:155:116:137:117:127:129:109:116:128:110:124:110:121:128:123:134:134:121:120:117:148:109:141:119:130:99:142:107:132:128:119:117:141:101:128:102:104:126:103:126:125:111:140:115:137:118:124:121:144:100:149:110:113:159:100:157:109:107:132:118; total_group_nodes=8004; anf_bits=; key_bdd_bits=bits=6:7:8:nodes=571; popcount_repair_bits=; parity_repair_bits=",pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_case_group_bits_0_14_1_13_2_12_keybdd_7|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/ex288_r24_f10_bits_0_14_1_13_2_12_case_group_keybdd_7_abc_g_aig.md,"exact symmetry cofactor class-onehot model over 32768 inputs; pairs=4:5,6:7,8:9; order=interleave; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:14:1:13:2:12; inner_bits=3:4:5:6:7:8:9:10:11; classes=64; group_nodes=173:163:156:163:167:128:142:128:139:138:111:127:145:118:129:121:130:139:130:145:140:128:129:127:152:123:146:134:133:109:154:119:147:139:124:128:158:113:132:112:116:140:109:134:128:124:141:125:143:125:128:136:146:112:162:121:122:165:112:165:122:120:150:131; total_group_nodes=8616; anf_bits=; key_bdd_bits=bits=7:nodes=67; popcount_repair_bits=; parity_repair_bits=",pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex288,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex288|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_global_bits_0_14_1_13_2_12_keybdd_7|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex288/notes/ex288_r24_f10_bits_0_14_1_13_2_12_onehot_global_keybdd_7_abc_g_aig.md,"exact symmetry cofactor class-onehot model over 32768 inputs; pairs=4:5,6:7,8:9; order=interleave; policy=f10; mux_style=onehot; bdd_share=global; outer_bits=0:14:1:13:2:12; inner_bits=3:4:5:6:7:8:9:10:11; classes=64; group_nodes=500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500:500; total_group_nodes=32000; anf_bits=; key_bdd_bits=bits=7:nodes=67; popcount_repair_bits=; parity_repair_bits=",pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex285,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex285|hamming_weight_preserving_lossy_routing_normalizer|compact_nonlinear_token-state_screen|evidence_backed_blocker_no_rtl|not_synthesized|official_evaluate_py_required_for_success|full_word,blocked_before_rtl,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex285/notes/high_level_dossier.md,Round22/Round23 evidence: pair-state exactness needs 2304 keys and compact lane/count descriptor reaches only 1079/4096 majority rows; emitting RTL would repeat key-table/cofactor directions. reference=5499; current_frontend=13175,compact nonlinear token-state screen,no materially new exact candidate without repeating low-value method
ex285,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex285|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_group_bits_0_11_1_10_keybdd_5_6|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex285/notes/ex285_r24_f10_bits_0_11_1_10_onehot_group_keybdd_5_6_abc_g_aig.md,exact symmetry cofactor class-onehot model over 4096 inputs; pairs=4:5; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:11:1:10; inner_bits=2:3:4:5:6:7:8:9; classes=16; group_nodes=102:105:89:91:105:96:91:89:83:79:86:88:79:83:88:91; total_group_nodes=1445; anf_bits=; key_bdd_bits=bits=5:6:nodes=92; popcount_repair_bits=; parity_repair_bits=,pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex285,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex285|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_onehot_group_bits_0_11_1_10_keybdd_5_6_7|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex285/notes/ex285_r24_f00_bits_0_11_1_10_onehot_group_keybdd_5_6_7_abc_g_aig.md,exact symmetry cofactor class-onehot model over 4096 inputs; pairs=4:5; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:11:1:10; inner_bits=2:3:4:5:6:7:8:9; classes=16; group_nodes=92:96:79:82:96:86:82:79:71:68:74:77:68:73:77:81; total_group_nodes=1281; anf_bits=; key_bdd_bits=bits=5:6:7:nodes=119; popcount_repair_bits=; parity_repair_bits=,pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex285,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex285|hamming_weight_preserving_lossy_routing_normalizer|symcof_keybdd_bypass_case_group_bits_0_11_1_10_keybdd_5_6|pair_symmetry_canonical_key_plus_selected_output_keybdd_bypass|yosys_abc_g_aig_official_evaluate|exact_pair_symmetry_key_model|full_word_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex285/notes/ex285_r24_f10_bits_0_11_1_10_case_group_keybdd_5_6_abc_g_aig.md,exact symmetry cofactor class-onehot model over 4096 inputs; pairs=4:5; order=interleave; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:11:1:10; inner_bits=2:3:4:5:6:7:8:9; classes=16; group_nodes=102:105:89:91:105:96:91:89:83:79:86:88:79:83:88:91; total_group_nodes=1445; anf_bits=; key_bdd_bits=bits=5:6:nodes=92; popcount_repair_bits=; parity_repair_bits=,pair-symmetry class cofactor with selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex289,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex289|hamming_weight_preserving_lossy_routing_normalizer|new_affine/complement-duality_basis_screen|evidence_backed_blocker_no_rtl|not_synthesized|official_evaluate_py_required_for_success|full_word,blocked_before_rtl,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex289/notes/high_level_dossier.md,Prior ex289 evidence: affine/index complement-duality searches rediscover only the known split2 reverse relation; pairdelta and global wrappers were equivalent but worse. reference=13620; current_frontend=19893,new affine/complement-duality basis screen,no materially new exact candidate without repeating low-value method
ex289,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex289|hamming_weight_preserving_lossy_routing_normalizer|split2_duality_keybdd_bypass_onehot_group_bits_0_1_12_13_keybdd_7|split2_complement_reverse_wrapper_plus_pair_symmetry_key_bdd_bypass|yosys_abc_g_aig_official_evaluate|exact_complement_reverse_duality_and_pair_symmetry|duality_wrapped_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex289/notes/ex289_r24_split2_f10_bits_0_1_12_13_onehot_group_xor_keybdd_7_abc_g_aig.md,"exact duality-wrapped symcof model over 65536 inputs; duality_wrapper=split2; original_outer_bits=0:1:12:13; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=189:195:186:176:179:198:198:165:172:159:167:177:174:179; total_group_nodes=2514; anf_bits=; key_bdd_bits=bits=7:nodes=318; popcount_repair_bits=; parity_repair_bits=",split2 duality wrapper plus selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex289,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex289|hamming_weight_preserving_lossy_routing_normalizer|split2_duality_keybdd_bypass_onehot_group_bits_0_1_12_13_keybdd_7_8|split2_complement_reverse_wrapper_plus_pair_symmetry_key_bdd_bypass|yosys_abc_g_aig_official_evaluate|exact_complement_reverse_duality_and_pair_symmetry|duality_wrapped_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex289/notes/ex289_r24_split2_f10_bits_0_1_12_13_onehot_group_xor_keybdd_7_8_abc_g_aig.md,"exact duality-wrapped symcof model over 65536 inputs; duality_wrapper=split2; original_outer_bits=0:1:12:13; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=interleave; policy=f10; mux_style=onehot; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=187:183:185:175:167:197:197:163:169:156:163:173:173:178; total_group_nodes=2466; anf_bits=; key_bdd_bits=bits=7:8:nodes=430; popcount_repair_bits=; parity_repair_bits=",split2 duality wrapper plus selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
ex289,unknown,unknown-routing-r24,hamming_weight_preserving_lossy_routing_normalizer,ex289|hamming_weight_preserving_lossy_routing_normalizer|split2_duality_keybdd_bypass_case_group_bits_0_1_12_13_keybdd_7|split2_complement_reverse_wrapper_plus_pair_symmetry_key_bdd_bypass|yosys_abc_g_aig_official_evaluate|exact_complement_reverse_duality_and_pair_symmetry|duality_wrapped_class_mux_with_selected_keybdd_outputs,equivalent_but_no_frontend_improvement,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-routing-r24/ex289/notes/ex289_r24_split2_f10_bits_0_1_12_13_case_group_xor_keybdd_7_abc_g_aig.md,"exact duality-wrapped symcof model over 65536 inputs; duality_wrapper=split2; original_outer_bits=0:1:12:13; original_pairs=4:5,6:7,8:9,10:11; pairs=3:4,5:6,7:8,9:10; order=interleave; policy=f10; mux_style=case; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10:13:14; classes=14; group_nodes=189:195:186:176:179:198:198:165:172:159:167:177:174:179; total_group_nodes=2514; anf_bits=; key_bdd_bits=bits=7:nodes=318; popcount_repair_bits=; parity_repair_bits=",split2 duality wrapper plus selected-output key-BDD bypass,official evaluate.py did not beat current frontend best
