round,run_id,agent_id,case,domain,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,status,notes,method_signature,reference_adp,current_adp,frontend_best_adp,shard_csv,evaluate_status,evaluate_output_dir,official_status
,,sub-bf16-trig-hyp-r94,ex208,,ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15,1,2161,16,34576,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/verilog/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/logs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/official_eval/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15,OK
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15,1,743,14,10402,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/official_eval/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15,OK
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4,1,1064,14,14896,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/official_eval/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4,OK
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_default_in_const_excepts_h4_first,1,759,14,10626,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/official_eval/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first,OK
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_3f80_h3_first,1,2255,16,36080,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/official_eval/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first,OK
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3,1,2250,15,33750,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/official_eval/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3,OK
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4,1,2350,17,39950,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.evaluate.log,OK,official evaluate.py OK,,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/evaluation_results.csv,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/official_eval/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4,OK
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig,1,1418,17,24106,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=2:223;3:224;10:223;11:224,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_outsidein_midmirror|direct_truth_bdd_selected_bits_2_3_10_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig,1,2139,18,38502,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=0:267;1:251;8:269;9:251,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_edges|direct_truth_bdd_selected_bits_0_1_8_9|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig,1,1620,18,29160,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=0:267,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b0_pairlate|direct_truth_bdd_selected_bits_0|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig,1,1440,17,24480,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=1:235,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b1_outsidein|direct_truth_bdd_selected_bits_1|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig,1,1463,17,24871,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=2:223,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b2_outsidein|direct_truth_bdd_selected_bits_2|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig,1,1487,16,23792,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=3:224,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b3_outsidein|direct_truth_bdd_selected_bits_3|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig,1,1588,18,28584,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=4:265,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b4_pairlate|direct_truth_bdd_selected_bits_4|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig,1,1373,17,23341,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=8:262,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b8_outsidein|direct_truth_bdd_selected_bits_8|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig,1,1465,18,26370,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=9:235,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b9_outsidein|direct_truth_bdd_selected_bits_9|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig,1,1471,16,23536,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=10:223,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b10_outsidein|direct_truth_bdd_selected_bits_10|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig,1,1438,16,23008,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=11:224,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b11_outsidein|direct_truth_bdd_selected_bits_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig,1,1572,17,26724,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=12:265,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b12_pairlate|direct_truth_bdd_selected_bits_12|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig,1,2252,18,40536,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=2:238;3:239;10:238;11:239,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_midmirror|direct_truth_bdd_selected_bits_2_3_10_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig,1,2135,18,38430,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=0:287;1:296;12:291;13:308,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_edges|direct_truth_bdd_selected_bits_0_1_12_13|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig,1,2060,17,35020,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=0:287,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b0_pairlate|direct_truth_bdd_selected_bits_0|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig,1,2061,16,32976,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=1:296,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b1_pairlate|direct_truth_bdd_selected_bits_1|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig,1,2108,18,37944,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=2:238,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b2_pairlate|direct_truth_bdd_selected_bits_2|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig,1,2112,18,38016,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.evaluate.py.log,,exact_by_truth_vector_bdd_construction; bdd_nodes=3:239,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b3_pairlate|direct_truth_bdd_selected_bits_3|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,,,,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/evaluation_results.csv,OK,,
