case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex242,float_fp8,fp8-b-r27,ex242_r27b_div_e4_den_cofactored_synth_preset_aig,E4M3FN packed low-over-high division,div_e4_den_cofactored_synth_preset_aig,"ex242|E4M3FN packed low-over-high division|E4 denominator-significand cofactored quotient table|shared denominator sig cofactor, numerator sig and exponent-delta residual|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_div_low_over_high|e4_denominator_cofactored_residual|fp8_b_r27",E4 denominator-significand cofactored quotient table,"shared denominator sig cofactor, numerator sig and exponent-delta residual",synth_preset_aig,exact_e4m3fn_div_low_over_high,e4_denominator_cofactored_residual,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/verilog/ex242_r27b_div_e4_den_cofactored_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/aigs/ex242_r27b_div_e4_den_cofactored_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_den_cofactored_synth_preset_aig.evaluate.py.log,0,0,,,,25320,11900,0,0,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; runtime_sec=2.674; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex242/logs/ex242_r27b_div_e4_den_cofactored_synth_preset_aig.yosys.log; non-equivalent or evaluate failed,"shared denominator sig cofactor, numerator sig and exponent-delta residual",,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_direct_guarded_abc_g_aig,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|abc_g_aig|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_direct_guarded.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_direct_guarded_abc_g_aig/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_direct_guarded_abc_g_aig.evaluate.py.log,,1,51,18,918,504,322,0,0,official evaluate.py OK; generator_row=1 / 51/18 / 918,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_direct_guarded_synth_preset,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|synth_preset|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_direct_guarded.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_direct_guarded_synth_preset/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_direct_guarded_synth_preset.evaluate.py.log,,1,49,18,882,504,322,0,0,official evaluate.py OK; generator_row=1 / 49/18 / 882,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_denom_split_direct_abc_g_aig,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|abc_g_aig|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_denom_split_direct.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_denom_split_direct_abc_g_aig/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_denom_split_direct_abc_g_aig.evaluate.py.log,,1,51,15,765,504,322,0,0,official evaluate.py OK; generator_row=1 / 51/15 / 765,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_denom_split_direct_synth_preset,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|synth_preset|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_denom_split_direct.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_denom_split_direct_synth_preset/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_denom_split_direct_synth_preset.evaluate.py.log,,1,49,18,882,504,322,0,0,official evaluate.py OK; generator_row=1 / 49/18 / 882,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_small_divisor_fast_direct_abc_g_aig,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|abc_g_aig|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_small_divisor_fast_direct_abc_g_aig/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_small_divisor_fast_direct_abc_g_aig.evaluate.py.log,,1,52,18,936,504,322,0,0,official evaluate.py OK; generator_row=1 / 52/18 / 936,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_small_divisor_fast_direct_synth_preset,unsigned_4x4_division_direct_arithmetic,direct_or_denominator_split_arithmetic_guarded_divider,ex265|unsigned_4x4_division_direct_arithmetic|direct_or_denominator_split_arithmetic_guarded_divider|shared dbz guard and divisor/direct arithmetic operator logic|synth_preset|unsigned_low4_high4_div_dbz_sat|max4_word,direct_or_denominator_split_arithmetic_guarded_divider,shared dbz guard and divisor/direct arithmetic operator logic,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_small_divisor_fast_direct.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_small_divisor_fast_direct_synth_preset/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_small_divisor_fast_direct_synth_preset.evaluate.py.log,,1,50,18,900,504,322,0,0,official evaluate.py OK; generator_row=1 / 50/18 / 900,shared dbz guard and divisor/direct arithmetic operator logic,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_abc_g_aig,unsigned_4x4_division_cofactored_quotient_classifier,cofactor bit-BDD local quotient words plus shared word mux,ex265|unsigned_4x4_division_cofactored_quotient_classifier|cofactor bit-BDD local quotient words plus shared word mux|shared divisor-high and dividend-MSB selector with local quotient BDDs|abc_g_aig|unsigned_low4_high4_div_dbz_sat|max4_word,cofactor bit-BDD local quotient words plus shared word mux,shared divisor-high and dividend-MSB selector with local quotient BDDs,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_abc_g_aig/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_abc_g_aig.evaluate.py.log,,1,71,8,568,504,322,0,0,official evaluate.py OK; generator_row=1 / 71/8 / 568,shared divisor-high and dividend-MSB selector with local quotient BDDs,not_run,,,0,,,,
ex265,integer,mixed-uncovered-r27,ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset,unsigned_4x4_division_cofactored_quotient_classifier,cofactor bit-BDD local quotient words plus shared word mux,ex265|unsigned_4x4_division_cofactored_quotient_classifier|cofactor bit-BDD local quotient words plus shared word mux|shared divisor-high and dividend-MSB selector with local quotient BDDs|synth_preset|unsigned_low4_high4_div_dbz_sat|max4_word,cofactor bit-BDD local quotient words plus shared word mux,shared divisor-high and dividend-MSB selector with local quotient BDDs,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/verilog/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/official_eval/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset/ex265.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex265/logs/ex265_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset.evaluate.py.log,,1,63,8,504,504,322,0,0,official evaluate.py OK; generator_row=1 / 63/8 / 504,shared divisor-high and dividend-MSB selector with local quotient BDDs,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_block4_decomp_csel4_abc_g_aig,unsigned_8_square_block_decomposition,block4 square decomposition with carry-select merge,ex270|unsigned_8_square_block_decomposition|block4 square decomposition with carry-select merge|shared low/high block squares and cross block correction rows|abc_g_aig|unsigned_8_square|full_square_word,block4 square decomposition with carry-select merge,shared low/high block squares and cross block correction rows,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_block4_decomp_csel4.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_block4_decomp_csel4_abc_g_aig/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_block4_decomp_csel4_abc_g_aig.evaluate.py.log,,1,196,29,5684,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 196/29 / 5684,shared low/high block squares and cross block correction rows,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_block4_decomp_csel4_synth_preset,unsigned_8_square_block_decomposition,block4 square decomposition with carry-select merge,ex270|unsigned_8_square_block_decomposition|block4 square decomposition with carry-select merge|shared low/high block squares and cross block correction rows|synth_preset|unsigned_8_square|full_square_word,block4 square decomposition with carry-select merge,shared low/high block squares and cross block correction rows,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_block4_decomp_csel4.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_block4_decomp_csel4_synth_preset/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_block4_decomp_csel4_synth_preset.evaluate.py.log,,1,188,27,5076,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 188/27 / 5076,shared low/high block squares and cross block correction rows,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_column_count_case_tight_abc_g_aig,unsigned_8_square_column_count_descriptor,column-count tight case descriptor,ex270|unsigned_8_square_column_count_descriptor|column-count tight case descriptor|shared popcount-like square column descriptors|abc_g_aig|unsigned_8_square|full_square_word,column-count tight case descriptor,shared popcount-like square column descriptors,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_column_count_case_tight.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_column_count_case_tight_abc_g_aig/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_column_count_case_tight_abc_g_aig.evaluate.py.log,,1,226,42,9492,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 226/42 / 9492,shared popcount-like square column descriptors,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_column_count_case_tight_synth_preset,unsigned_8_square_column_count_descriptor,column-count tight case descriptor,ex270|unsigned_8_square_column_count_descriptor|column-count tight case descriptor|shared popcount-like square column descriptors|synth_preset|unsigned_8_square|full_square_word,column-count tight case descriptor,shared popcount-like square column descriptors,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_column_count_case_tight.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_column_count_case_tight_synth_preset/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_column_count_case_tight_synth_preset.evaluate.py.log,,1,217,46,9982,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 217/46 / 9982,shared popcount-like square column descriptors,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_wallace_square_outside_csel3_abc_g_aig,unsigned_8_square_final_carry_neighbor,triangular Wallace square with csel3 final merge,ex270|unsigned_8_square_final_carry_neighbor|triangular Wallace square with csel3 final merge|shared square cross terms and Wallace columns with smaller carry-select boundary|abc_g_aig|unsigned_8_square|full_square_word,triangular Wallace square with csel3 final merge,shared square cross terms and Wallace columns with smaller carry-select boundary,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_wallace_square_outside_csel3.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_wallace_square_outside_csel3_abc_g_aig/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_wallace_square_outside_csel3_abc_g_aig.evaluate.py.log,,1,192,20,3840,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 192/20 / 3840,shared square cross terms and Wallace columns with smaller carry-select boundary,not_run,,,0,,,,
ex270,integer,mixed-uncovered-r27,ex270_square_wallace_square_outside_csel3_synth_preset,unsigned_8_square_final_carry_neighbor,triangular Wallace square with csel3 final merge,ex270|unsigned_8_square_final_carry_neighbor|triangular Wallace square with csel3 final merge|shared square cross terms and Wallace columns with smaller carry-select boundary|synth_preset|unsigned_8_square|full_square_word,triangular Wallace square with csel3 final merge,shared square cross terms and Wallace columns with smaller carry-select boundary,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/verilog/ex270_square_wallace_square_outside_csel3.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/official_eval/ex270_square_wallace_square_outside_csel3_synth_preset/ex270.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex270/logs/ex270_square_wallace_square_outside_csel3_synth_preset.evaluate.py.log,,1,188,19,3572,3230,2076,0,0,official evaluate.py OK; generator_row=1 / 188/19 / 3572,shared square cross terms and Wallace columns with smaller carry-select boundary,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig,unsigned_6x6_division_cofactored_quotient_classifier,cofactor bit-BDD local quotient words plus shared word mux,ex267|unsigned_6x6_division_cofactored_quotient_classifier|cofactor bit-BDD local quotient words plus shared word mux|shared divisor-high and dividend-high selector with local quotient BDDs|abc_g_aig|unsigned_low6_high6_div_dbz_sat|max6_word,cofactor bit-BDD local quotient words plus shared word mux,shared divisor-high and dividend-high selector with local quotient BDDs,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_abc_g_aig.evaluate.py.log,,1,348,14,4872,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 348/14 / 4872,shared divisor-high and dividend-high selector with local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset,unsigned_6x6_division_cofactored_quotient_classifier,cofactor bit-BDD local quotient words plus shared word mux,ex267|unsigned_6x6_division_cofactored_quotient_classifier|cofactor bit-BDD local quotient words plus shared word mux|shared divisor-high and dividend-high selector with local quotient BDDs|synth_preset|unsigned_low6_high6_div_dbz_sat|max6_word,cofactor bit-BDD local quotient words plus shared word mux,shared divisor-high and dividend-high selector with local quotient BDDs,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_cof_bhi2_ahi2_bitbdd_wordmux_synth_preset.evaluate.py.log,,1,333,14,4662,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 333/14 / 4662,shared divisor-high and dividend-high selector with local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_abc_g_aig,unsigned_6x6_division_complemented_cofactor_wordmux,fixed selector complemented local quotient word mux,ex267|unsigned_6x6_division_complemented_cofactor_wordmux|fixed selector complemented local quotient word mux|shared selector plus complemented local quotient BDDs|abc_g_aig|unsigned_low6_high6_div_dbz_sat|max6_word,fixed selector complemented local quotient word mux,shared selector plus complemented local quotient BDDs,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_abc_g_aig/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_abc_g_aig.evaluate.py.log,,1,388,15,5820,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 388/15 / 5820,shared selector plus complemented local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_synth_preset,unsigned_6x6_division_complemented_cofactor_wordmux,fixed selector complemented local quotient word mux,ex267|unsigned_6x6_division_complemented_cofactor_wordmux|fixed selector complemented local quotient word mux|shared selector plus complemented local quotient BDDs|synth_preset|unsigned_low6_high6_div_dbz_sat|max6_word,fixed selector complemented local quotient word mux,shared selector plus complemented local quotient BDDs,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_synth_preset/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_ex266_cof_bhi2_a43_comp_wordmux_synth_preset.evaluate.py.log,,1,383,15,5745,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 383/15 / 5745,shared selector plus complemented local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_abc_g_aig,unsigned_6x6_division_tree_cofactor_wordmux,fixed selector tree local quotient word mux,ex267|unsigned_6x6_division_tree_cofactor_wordmux|fixed selector tree local quotient word mux|shared selector plus tree local quotient BDDs|abc_g_aig|unsigned_low6_high6_div_dbz_sat|max6_word,fixed selector tree local quotient word mux,shared selector plus tree local quotient BDDs,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_abc_g_aig/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_abc_g_aig.evaluate.py.log,,1,422,16,6752,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 422/16 / 6752,shared selector plus tree local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_synth_preset,unsigned_6x6_division_tree_cofactor_wordmux,fixed selector tree local quotient word mux,ex267|unsigned_6x6_division_tree_cofactor_wordmux|fixed selector tree local quotient word mux|shared selector plus tree local quotient BDDs|synth_preset|unsigned_low6_high6_div_dbz_sat|max6_word,fixed selector tree local quotient word mux,shared selector plus tree local quotient BDDs,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_synth_preset/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_ex266_cof_bhi2_a43_tree_wordmux_synth_preset.evaluate.py.log,,1,416,16,6656,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 416/16 / 6656,shared selector plus tree local quotient BDDs,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_recip_floor_sn_abc_g_aig,unsigned_6x6_division_reciprocal_correction,reciprocal floor quotient correction,ex267|unsigned_6x6_division_reciprocal_correction|reciprocal floor quotient correction|shared reciprocal estimate and correction compare predicates|abc_g_aig|unsigned_low6_high6_div_dbz_sat|max6_word,reciprocal floor quotient correction,shared reciprocal estimate and correction compare predicates,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_recip_floor_sn.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_recip_floor_sn_abc_g_aig/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_recip_floor_sn_abc_g_aig.evaluate.py.log,,1,394,56,22064,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 394/56 / 22064,shared reciprocal estimate and correction compare predicates,not_run,,,0,,,,
ex267,integer,mixed-uncovered-r27,ex267_udiv_recip_floor_sn_synth_preset,unsigned_6x6_division_reciprocal_correction,reciprocal floor quotient correction,ex267|unsigned_6x6_division_reciprocal_correction|reciprocal floor quotient correction|shared reciprocal estimate and correction compare predicates|synth_preset|unsigned_low6_high6_div_dbz_sat|max6_word,reciprocal floor quotient correction,shared reciprocal estimate and correction compare predicates,synth_preset,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/verilog/ex267_udiv_recip_floor_sn.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/official_eval/ex267_udiv_recip_floor_sn_synth_preset/ex267.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex267/logs/ex267_udiv_recip_floor_sn_synth_preset.evaluate.py.log,,1,389,51,19839,4080,2651,0,0,official evaluate.py OK; generator_row=1 / 389/51 / 19839,shared reciprocal estimate and correction compare predicates,not_run,,,0,,,,
