case,domain,stage,method_hint,method_signature,run_count,best_adp,current_best_adp,reference_adp,ratio_to_reference,ratio_to_current_best,outcome,failure_reason,reuse_policy,judgment_confidence,next_action,case_notes_paths,summary_csvs,evidence_paths,source_roots,runs
ex254,float_fp8,frontend,frontend_fp4_qnorm,ex254|frontend|frontend_fp4_qnorm,1,77283,15840,38220,2.022057,4.878977,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex250-254/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex254/frontend_attempts.md,student/runs/float_fp8/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135/results/summary.csv,student/runs/float_fp8/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135/results/summary.csv;student/work/ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135,student/runs;student/work,ex250_ex252_ex254_frontend_fp4_qnorm_20260608_2135
ex254,float_fp8,frontend,frontend_product_magfactored,ex254|frontend|frontend_product_magfactored,1,36410,15840,38220,0.952643,2.298611,promising_beats_reference,method reached or beat reference in existing data,worth_extending,medium,Keep as a strong seed family; try shared-structure or nearby variants.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex250-254/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex254/frontend_attempts.md,student/runs/float_fp8/ex254_frontend_product_magfactored_20260608_2310/results/summary.csv,student/runs/float_fp8/ex254_frontend_product_magfactored_20260608_2310/results/summary.csv;student/work/ex254_frontend_product_magfactored_20260608_2310,student/runs;student/work,ex254_frontend_product_magfactored_20260608_2310
ex254,float_fp8,frontend,newseeds_float_fp8_v3a,ex254|frontend|newseeds_float_fp8_v3a,1,15840,15840,38220,0.414443,1.000000,promising_beats_reference,method reached or beat reference in existing data,worth_extending,medium,Keep as a strong seed family; try shared-structure or nearby variants.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex250-254/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex254/frontend_attempts.md,student/runs/float_fp8/newseeds_float_fp8_v3a_20260614_1951/results/summary.csv,student/runs/float_fp8/newseeds_float_fp8_v3a_20260614_1951/results/summary.csv,student/runs,newseeds_float_fp8_v3a_20260614_1951
ex255,integer,backend,backend_portfolio_v2_cycles3_jobs20,ex255|backend|backend_portfolio_v2_cycles3_jobs20,1,,1023,836,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,student/work,ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954
ex255,integer,backend,backend_portfolio_v2_cycles3_jobs25,ex255|backend|backend_portfolio_v2_cycles3_jobs25,1,1079,1023,836,1.290670,1.054741,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,student/runs,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404
ex255,integer,backend,backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,ex255|backend|backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,1,,1023,836,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,student/work,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr
ex255,integer,frontend,frontend_umul_best_eval,ex255|frontend|frontend_umul_best_eval,1,,1023,836,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,,student/work/ex255_ex259_frontend_umul_best_eval_20260609_0048,student/work,ex255_ex259_frontend_umul_best_eval_20260609_0048
ex255,integer,frontend,frontend_umul_booth,ex255|frontend|frontend_umul_booth,1,,1023,836,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,,student/work/ex255_ex259_frontend_umul_booth_20260609_0030,student/work,ex255_ex259_frontend_umul_booth_20260609_0030
ex255,integer,frontend,frontend_umul_booth_fix,ex255|frontend|frontend_umul_booth_fix,1,2210,1023,836,2.643541,2.160313,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_booth_fix_20260609_0031/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_booth_fix_20260609_0031/results/summary.csv;student/work/ex255_ex259_frontend_umul_booth_fix_20260609_0031,student/runs;student/work,ex255_ex259_frontend_umul_booth_fix_20260609_0031
ex255,integer,frontend,frontend_umul_cla_spread,ex255|frontend|frontend_umul_cla_spread,1,1218,1023,836,1.456938,1.190616,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_cla_spread_20260609_0133/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_cla_spread_20260609_0133/results/summary.csv;student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133,student/runs;student/work,ex255_ex259_frontend_umul_cla_spread_20260609_0133
ex255,integer,frontend,frontend_umul_csa_delaytargets,ex255|frontend|frontend_umul_csa_delaytargets,1,1204,1023,836,1.440191,1.176931,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027,student/runs;student/work,ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027
ex255,integer,frontend,frontend_umul_csa_prefix,ex255|frontend|frontend_umul_csa_prefix,1,1218,1023,836,1.456938,1.190616,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022,student/runs;student/work,ex255_ex259_frontend_umul_csa_prefix_20260609_0022
ex255,integer,frontend,frontend_umul_csa_rowstyles,ex255|frontend|frontend_umul_csa_rowstyles,1,1204,1023,836,1.440191,1.176931,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025,student/runs;student/work,ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025
ex255,integer,frontend,frontend_umul_dadda_bits,ex255|frontend|frontend_umul_dadda_bits,1,1302,1023,836,1.557416,1.272727,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_dadda_bits_20260609_0037/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_dadda_bits_20260609_0037/results/summary.csv;student/work/ex255_ex259_frontend_umul_dadda_bits_20260609_0037,student/runs;student/work,ex255_ex259_frontend_umul_dadda_bits_20260609_0037
ex255,integer,frontend,frontend_umul_deep,ex255|frontend|frontend_umul_deep,1,1218,1023,836,1.456938,1.190616,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_deep_20260609_0013/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_deep_20260609_0013/results/summary.csv;student/work/ex255_ex259_frontend_umul_deep_20260609_0013,student/runs;student/work,ex255_ex259_frontend_umul_deep_20260609_0013
ex255,integer,frontend,frontend_umul_focused_structures,ex255|frontend|frontend_umul_focused_structures,1,,1023,836,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,,student/work/ex255_ex259_frontend_umul_focused_structures_20260609_0108,student/work,ex255_ex259_frontend_umul_focused_structures_20260609_0108
ex255,integer,frontend,frontend_umul_struct,ex255|frontend|frontend_umul_struct,1,1218,1023,836,1.456938,1.190616,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_struct_20260609_0020/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_struct_20260609_0020/results/summary.csv;student/work/ex255_ex259_frontend_umul_struct_20260609_0020,student/runs;student/work,ex255_ex259_frontend_umul_struct_20260609_0020
ex255,integer,frontend,frontend_umul_wallace_bits,ex255|frontend|frontend_umul_wallace_bits,1,1131,1023,836,1.352871,1.105572,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_wallace_bits_20260609_0034/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_wallace_bits_20260609_0034/results/summary.csv;student/work/ex255_ex259_frontend_umul_wallace_bits_20260609_0034,student/runs;student/work,ex255_ex259_frontend_umul_wallace_bits_20260609_0034
ex255,integer,frontend,newseeds_integer_v3a,ex255|frontend|newseeds_integer_v3a,1,1023,1023,836,1.223684,1.000000,current_best_or_tied,method is current best or tied current best,worth_extending,medium,Use as the baseline structure before trying material changes.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md,student/runs/integer/newseeds_integer_v3a_20260614_1952/results/summary.csv,student/runs/integer/newseeds_integer_v3a_20260614_1952/results/summary.csv,student/runs,newseeds_integer_v3a_20260614_1952
ex256,integer,backend,backend_portfolio_v2_cycles3_jobs20,ex256|backend|backend_portfolio_v2_cycles3_jobs20,1,,2660,1911,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,student/work,ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954
ex256,integer,backend,backend_portfolio_v2_cycles3_jobs25,ex256|backend|backend_portfolio_v2_cycles3_jobs25,1,2790,2660,1911,1.459969,1.048872,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,student/runs,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404
ex256,integer,backend,backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,ex256|backend|backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,1,,2660,1911,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,student/work,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr
ex256,integer,frontend,direct_flow_probe,ex256|frontend|direct_flow_probe,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_direct_flow_probe_20260609_0114/results/summary.csv,student/runs/integer/ex256_direct_flow_probe_20260609_0114/results/summary.csv;student/work/ex256_direct_flow_probe_20260609_0114,student/runs;student/work,ex256_direct_flow_probe_20260609_0114
ex256,integer,frontend,frontend_bdd_diag,ex256|frontend|frontend_bdd_diag,1,,2660,1911,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,,student/work/ex256_frontend_bdd_diag_20260609_0044,student/work,ex256_frontend_bdd_diag_20260609_0044
ex256,integer,frontend,frontend_umul_4to2_compressor,ex256|frontend|frontend_umul_4to2_compressor,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_4to2_compressor_20260609_0153/results/summary.csv,student/runs/integer/ex256_frontend_umul_4to2_compressor_20260609_0153/results/summary.csv;student/work/ex256_frontend_umul_4to2_compressor_20260609_0153,student/runs;student/work,ex256_frontend_umul_4to2_compressor_20260609_0153
ex256,integer,frontend,frontend_umul_best_eval,ex256|frontend|frontend_umul_best_eval,1,,2660,1911,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,,student/work/ex255_ex259_frontend_umul_best_eval_20260609_0048,student/work,ex255_ex259_frontend_umul_best_eval_20260609_0048
ex256,integer,frontend,frontend_umul_bit_lut,ex256|frontend|frontend_umul_bit_lut,1,11074,2660,1911,5.794872,4.163158,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_bit_lut_20260609_0118/results/summary.csv,student/runs/integer/ex256_frontend_umul_bit_lut_20260609_0118/results/summary.csv;student/work/ex256_frontend_umul_bit_lut_20260609_0118,student/runs;student/work,ex256_frontend_umul_bit_lut_20260609_0118
ex256,integer,frontend,frontend_umul_booth,ex256|frontend|frontend_umul_booth,1,3938,2660,1911,2.060701,1.480451,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_booth_20260609_0030/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_booth_20260609_0030/results/summary.csv;student/work/ex255_ex259_frontend_umul_booth_20260609_0030,student/runs;student/work,ex255_ex259_frontend_umul_booth_20260609_0030
ex256,integer,frontend,frontend_umul_booth_fix,ex256|frontend|frontend_umul_booth_fix,1,3938,2660,1911,2.060701,1.480451,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_booth_fix_20260609_0031/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_booth_fix_20260609_0031/results/summary.csv;student/work/ex255_ex259_frontend_umul_booth_fix_20260609_0031,student/runs;student/work,ex255_ex259_frontend_umul_booth_fix_20260609_0031
ex256,integer,frontend,frontend_umul_carry_state_prefix,ex256|frontend|frontend_umul_carry_state_prefix,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_carry_state_prefix_20260609_0220/results/summary.csv,student/runs/integer/ex256_frontend_umul_carry_state_prefix_20260609_0220/results/summary.csv;student/work/ex256_frontend_umul_carry_state_prefix_20260609_0220,student/runs;student/work,ex256_frontend_umul_carry_state_prefix_20260609_0220
ex256,integer,frontend,frontend_umul_case_const,ex256|frontend|frontend_umul_case_const,1,17820,2660,1911,9.324961,6.699248,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_case_const_20260609_0038/results/summary.csv,student/runs/integer/ex256_frontend_umul_case_const_20260609_0038/results/summary.csv;student/work/ex256_frontend_umul_case_const_20260609_0038,student/runs;student/work,ex256_frontend_umul_case_const_20260609_0038
ex256,integer,frontend,frontend_umul_cla_final,ex256|frontend|frontend_umul_cla_final,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_cla_final_20260609_0127/results/summary.csv,student/runs/integer/ex256_frontend_umul_cla_final_20260609_0127/results/summary.csv;student/work/ex256_frontend_umul_cla_final_20260609_0127,student/runs;student/work,ex256_frontend_umul_cla_final_20260609_0127
ex256,integer,frontend,frontend_umul_cla_spread,ex256|frontend|frontend_umul_cla_spread,1,,2660,1911,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,,student/work/ex255_ex259_frontend_umul_cla_spread_20260609_0133,student/work,ex255_ex259_frontend_umul_cla_spread_20260609_0133
ex256,integer,frontend,frontend_umul_csa_delaytargets,ex256|frontend|frontend_umul_csa_delaytargets,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027,student/runs;student/work,ex255_ex259_frontend_umul_csa_delaytargets_20260609_0027
ex256,integer,frontend,frontend_umul_csa_order_cla,ex256|frontend|frontend_umul_csa_order_cla,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/results/summary.csv,student/runs/integer/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137/results/summary.csv;student/work/ex256_ex257_frontend_umul_csa_order_cla_20260609_0137,student/runs;student/work,ex256_ex257_frontend_umul_csa_order_cla_20260609_0137
