case,candidate_id,family_id,parent_id,parent_hash,source,tool,tool_chain,command,command_expanded,params_json,aig_path,aig_hash,verilog_path,seed_origin,area,delay,adp,parent_area,parent_delay,parent_adp,delta_area,delta_delay,delta_adp,equivalent,round,phase,tier,runtime_sec,is_pareto,is_near_pareto,is_active,is_new_pareto,duplicate_of,notes
ex208,ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1967_d13_adp25571_75280dc9,current,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1967_d13_adp25571_6117ca67,6117ca6776893fb6bab1a6a2d468972a4cbea9c2a652406c3609273c5cfff99a,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1967_d13_adp25571_75280dc9.aig,75280dc9a1d0c3102de15efc4bbf1d9e7bd5254e32b2586462ed94821319d6fb,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1967,13,25571,1967,13,25571,0,0,0,1,5,mockturtle,0,0.790,0,1,1,,,
ex208,ex208_r002_abc_abc_resyn2rs_pex208_r001_abc_abc_dc2_d_a1967_d13_adp25571_ef07c327,current,ex208_r001_abc_abc_dc2_dch_pex208_r000_abc_abc_resyn_a2040_d14_adp28560_68b03892,68b0389252ee285f82c5f1bd2c5dfb944ceb21374bce2e730596b5feac8f1d2e,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r002_abc_abc_resyn2rs_pex208_r001_abc_abc_dc2_d_a1967_d13_adp25571_ef07c327.aig,ef07c327e2476b334e842c628cbec536fa63010b574854e2d455063d29edeaf6,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1967,13,25571,2040,14,28560,-73,-1,-2989,1,2,abc_abc9,1,1.339,0,1,1,1,,
ex208,ex208_r005_mockturtle_mockturtle_resub_balance_pex208_r004_mockturtle_mo_a1967_d13_adp25571_faac51aa,current,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1969_d13_adp25597_feb8758c,feb8758c4f040dac20af6b3a1e786d04dba1b716f38d06cdd8086efc705d8a13,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r005_mockturtle_mockturtle_resub_balance_pex208_r004_mockturtle_mo_a1967_d13_adp25571_faac51aa.aig,faac51aab1f167b06744b4effcd2ea6f07c7118e2883b4fb3bc177f427b8ed53,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1967,13,25571,1969,13,25597,-2,0,-26,1,5,mockturtle,0,0.941,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a1969_d13_adp25597_1e4fd2c5,current,ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_compr_a1969_d13_adp25597_c613d341,c613d34103464468a42a9f731e9177dea1aa8e93c328636ccc87b607ddd7364c,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a1969_d13_adp25597_1e4fd2c5.aig,1e4fd2c56428d7c1119aa3250460b53ff8bf4725211f29a1e4b19e4748e3b47f,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1969,13,25597,1969,13,25597,0,0,0,1,3,mockturtle,0,0.798,0,1,1,,,
ex208,ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1969_d13_adp25597_8f20fddf,current,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1969_d13_adp25597_feb8758c,feb8758c4f040dac20af6b3a1e786d04dba1b716f38d06cdd8086efc705d8a13,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1969_d13_adp25597_8f20fddf.aig,8f20fddf9ca26a67eecf77336ef6c3ce6a27dc0a0d9b4895af4bc7248c6944ad,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1969,13,25597,1969,13,25597,0,0,0,1,5,mockturtle,0,0.816,0,1,1,,,
ex208,ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_compr_a1969_d13_adp25597_c613d341,current,ex208_r001_abc_abc_compress2rs_pex208_r000_abc_abc_resyn_a1996_d14_adp27944_2eb9e1a0,2eb9e1a02e6e275802e3549a5e9131e09a62b223bff6412b03f3678c7b85a6f7,abc,abc,abc_dch_bal_rw,dch_bal_rw,strash; dch; balance; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_compr_a1969_d13_adp25597_c613d341.aig,c613d34103464468a42a9f731e9177dea1aa8e93c328636ccc87b607ddd7364c,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1969,13,25597,1996,14,27944,-27,-1,-2347,1,2,abc_abc9,1,1.050,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1969_d13_adp25597_feb8758c,current,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a1969_d13_adp25597_1e4fd2c5,1e4fd2c56428d7c1119aa3250460b53ff8bf4725211f29a1e4b19e4748e3b47f,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1969_d13_adp25597_feb8758c.aig,feb8758c4f040dac20af6b3a1e786d04dba1b716f38d06cdd8086efc705d8a13,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1969,13,25597,1969,13,25597,0,0,0,1,4,mockturtle,0,0.789,0,1,1,,,
ex208,ex208_r002_abc_abc_dch_dc2_pex208_r001_abc_abc_resyn_a1981_d13_adp25753_089e3bf4,current,ex208_r001_abc_abc_resyn2rs_pex208_r000_abc_abc_resyn_a2043_d14_adp28602_5629056e,5629056e77ef7e4289c4a582407c3e27f1e5f6508aaebf19b14fc1ca8adadadb,abc,abc,abc_dch_dc2,dch_dc2,strash; dch; dc2; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r002_abc_abc_dch_dc2_pex208_r001_abc_abc_resyn_a1981_d13_adp25753_089e3bf4.aig,089e3bf4dd0a9e05b9c8c96526af47bd2add83d165f9895050c08fdf8931e74c,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1981,13,25753,2043,14,28602,-62,-1,-2849,1,2,abc_abc9,1,1.036,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1981_d13_adp25753_1f6b4273,current,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_d_a1981_d13_adp25753_646f8621,646f862148ad2120d136c7ad8262c94ea74030f505482b8672fd7e397e8020f4,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1981_d13_adp25753_1f6b4273.aig,1f6b4273c415c6c5c1f208eba4f3a16044e682e01eea8dee26afd8546cec635d,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1981,13,25753,1981,13,25753,0,0,0,1,4,mockturtle,0,0.817,0,1,1,,,
ex208,ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1981_d13_adp25753_2983d747,current,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1981_d13_adp25753_1f6b4273,1f6b4273c415c6c5c1f208eba4f3a16044e682e01eea8dee26afd8546cec635d,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1981_d13_adp25753_2983d747.aig,2983d747e06b1ed3e17a715d751042485cbc7ec21088f353c90f1bc313270847,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1981,13,25753,1981,13,25753,0,0,0,1,5,mockturtle,0,0.786,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_d_a1981_d13_adp25753_646f8621,current,ex208_r002_abc_abc_dch_dc2_pex208_r001_abc_abc_resyn_a1981_d13_adp25753_089e3bf4,089e3bf4dd0a9e05b9c8c96526af47bd2add83d165f9895050c08fdf8931e74c,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_d_a1981_d13_adp25753_646f8621.aig,646f862148ad2120d136c7ad8262c94ea74030f505482b8672fd7e397e8020f4,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1981,13,25753,1981,13,25753,0,0,0,1,3,mockturtle,0,0.794,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1997_d13_adp25961_5b28fe55,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a,1955245a7d12e920e0207f9194a9178198c11f82a6d0366c86ad6657f0033508,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1997_d13_adp25961_5b28fe55.aig,5b28fe55c9b666fc551a0cf6d92a43fc29752724e10ea550de95e580ec383076,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1997,13,25961,1998,13,25974,-1,0,-13,1,4,mockturtle,0,0.923,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_resub_pex208_r003_mockturtle_mo_a1997_d13_adp25961_76fdc7b0,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a,1955245a7d12e920e0207f9194a9178198c11f82a6d0366c86ad6657f0033508,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_resub_pex208_r003_mockturtle_mo_a1997_d13_adp25961_76fdc7b0.aig,76fdc7b01ea4d15ef74b8db72735c2fb5f5d5429764d7e8183d7ad0a7858d29e,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1997,13,25961,1998,13,25974,-1,0,-13,1,4,mockturtle,0,0.989,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_resub_pex208_r003_mockturtle_mo_a1997_d13_adp25961_f63fbbae,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a,1955245a7d12e920e0207f9194a9178198c11f82a6d0366c86ad6657f0033508,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_resub_pex208_r003_mockturtle_mo_a1997_d13_adp25961_f63fbbae.aig,f63fbbae184515a81b831bd57951e2fc2cf536781836c0d5bfa44db0b255591a,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1997,13,25961,1998,13,25974,-1,0,-13,1,4,mockturtle,0,0.920,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a,current,ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_dc2_d_a2018_d13_adp26234_c30e9e64,c30e9e6444ed6b8af82bcda5a9d3ee4e3624aa48bd9fd55cae7d4121f2499df0,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a.aig,1955245a7d12e920e0207f9194a9178198c11f82a6d0366c86ad6657f0033508,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1998,13,25974,2018,13,26234,-20,0,-260,1,3,mockturtle,0,0.907,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1998_d13_adp25974_357f2dcb,current,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a2018_d13_adp26234_5936af14,5936af14278bb594b0b695e075b44cb7ce6dd263c82acbab7af377f34655c92d,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1998_d13_adp25974_357f2dcb.aig,357f2dcbcac774b95a8409fee2e31b792efbd854d9fcf636a2c8842a5b0dfda4,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1998,13,25974,2018,13,26234,-20,0,-260,1,4,mockturtle,0,0.855,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1998_d13_adp25974_81940107,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_dch_b_a1998_d13_adp25974_1955245a,1955245a7d12e920e0207f9194a9178198c11f82a6d0366c86ad6657f0033508,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1998_d13_adp25974_81940107.aig,81940107c9aa6a2fd08e36d79baa8695b5951e067776a24b31a3c9456931dd77,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1998,13,25974,1998,13,25974,0,0,0,1,4,mockturtle,0,0.873,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a2018_d13_adp26234_5936af14,current,ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_dc2_d_a2018_d13_adp26234_c30e9e64,c30e9e6444ed6b8af82bcda5a9d3ee4e3624aa48bd9fd55cae7d4121f2499df0,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a2018_d13_adp26234_5936af14.aig,5936af14278bb594b0b695e075b44cb7ce6dd263c82acbab7af377f34655c92d,,student/seeds/bf16/ex200_ex219_current/results/best.csv,2018,13,26234,2018,13,26234,0,0,0,1,3,mockturtle,0,0.804,0,1,1,,,
ex208,ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_dc2_d_a2018_d13_adp26234_c30e9e64,current,ex208_r001_abc_abc_dc2_dch_pex208_r000_abc_abc_resyn_a2040_d14_adp28560_68b03892,68b0389252ee285f82c5f1bd2c5dfb944ceb21374bce2e730596b5feac8f1d2e,abc,abc,abc_dch_bal_rw,dch_bal_rw,strash; dch; balance; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r002_abc_abc_dch_bal_rw_pex208_r001_abc_abc_dc2_d_a2018_d13_adp26234_c30e9e64.aig,c30e9e6444ed6b8af82bcda5a9d3ee4e3624aa48bd9fd55cae7d4121f2499df0,,student/seeds/bf16/ex200_ex219_current/results/best.csv,2018,13,26234,2040,14,28560,-22,-1,-2326,1,2,abc_abc9,1,1.088,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a2018_d13_adp26234_e7fba4f1,current,ex208_r003_mockturtle_mockturtle_balance_pex208_r002_abc_abc_dch_b_a2018_d13_adp26234_5936af14,5936af14278bb594b0b695e075b44cb7ce6dd263c82acbab7af377f34655c92d,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a2018_d13_adp26234_e7fba4f1.aig,e7fba4f133da95eed888797fc926104b5218410c137b0bc252424916058a40bf,,student/seeds/bf16/ex200_ex219_current/results/best.csv,2018,13,26234,2018,13,26234,0,0,0,1,4,mockturtle,0,0.804,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1952_d14_adp27328_9283beee,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1953_d14_adp27342_340020b4,340020b4910c305eb7b68722844130a77d036f6d616cee245ecfb250a9c1f14d,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_resub_balance_pex208_r003_mockturtle_mo_a1952_d14_adp27328_9283beee.aig,9283beee1f090f8da468c0fdc460b1e6f0a19685b50640e84eb21b6f17c70269,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1952,14,27328,1953,14,27342,-1,0,-14,1,4,mockturtle,0,0.904,1,0,1,1,,
ex208,ex208_r004_mockturtle_mockturtle_resub_pex208_r003_mockturtle_mo_a1952_d14_adp27328_9a99ea14,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1953_d14_adp27342_340020b4,340020b4910c305eb7b68722844130a77d036f6d616cee245ecfb250a9c1f14d,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_resub_pex208_r003_mockturtle_mo_a1952_d14_adp27328_9a99ea14.aig,9a99ea14e62cd8f884c23a60592b848b45239317c4cd61362362bb5d16596dc3,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1952,14,27328,1953,14,27342,-1,0,-14,1,4,mockturtle,0,0.883,1,0,1,1,,
ex208,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1953_d14_adp27342_340020b4,current,ex208_r002_abc_abc_compress2rs_pex208_r001_abc_abc_compr_a1956_d14_adp27384_27abcd3f,27abcd3f09e67ff9c3bb937e61ea7ef9b34ba61a84dae2dae00bf67dc0467e35,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1953_d14_adp27342_340020b4.aig,340020b4910c305eb7b68722844130a77d036f6d616cee245ecfb250a9c1f14d,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1953,14,27342,1956,14,27384,-3,0,-42,1,3,mockturtle,0,0.884,0,1,1,1,,
ex208,ex208_r003_mockturtle_mockturtle_resub_pex208_r002_abc_abc_compr_a1953_d14_adp27342_3bcd969d,current,ex208_r002_abc_abc_compress2rs_pex208_r001_abc_abc_compr_a1956_d14_adp27384_27abcd3f,27abcd3f09e67ff9c3bb937e61ea7ef9b34ba61a84dae2dae00bf67dc0467e35,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_resub_pex208_r002_abc_abc_compr_a1953_d14_adp27342_3bcd969d.aig,3bcd969d349a4c9d45b4f2399b45047cd8b4ff8915af24c3f6595c421e309629,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1953,14,27342,1956,14,27384,-3,0,-42,1,3,mockturtle,0,0.943,0,1,1,1,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1953_d14_adp27342_666527f6,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1953_d14_adp27342_340020b4,340020b4910c305eb7b68722844130a77d036f6d616cee245ecfb250a9c1f14d,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1953_d14_adp27342_666527f6.aig,666527f66d465afba36b85d9e0d8e6be47ed1e7c26f9ed6d225b2a35d56b15ec,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1953,14,27342,1953,14,27342,0,0,0,1,4,mockturtle,0,0.790,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_balance_resub_pex208_r002_abc_abc_compr_a1953_d14_adp27342_7961bb1f,current,ex208_r002_abc_abc_compress2rs_pex208_r001_abc_abc_compr_a1956_d14_adp27384_27abcd3f,27abcd3f09e67ff9c3bb937e61ea7ef9b34ba61a84dae2dae00bf67dc0467e35,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_balance_resub_pex208_r002_abc_abc_compr_a1953_d14_adp27342_7961bb1f.aig,7961bb1fe8c3a1cf3cdab833cdcf8705883d71f3008428682ab094d4854333d4,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1953,14,27342,1956,14,27384,-3,0,-42,1,3,mockturtle,0,0.910,0,1,1,1,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1953_d14_adp27342_eb7ffa7a,current,ex208_r003_mockturtle_mockturtle_balance_resub_pex208_r002_abc_abc_compr_a1953_d14_adp27342_7961bb1f,7961bb1fe8c3a1cf3cdab833cdcf8705883d71f3008428682ab094d4854333d4,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1953_d14_adp27342_eb7ffa7a.aig,eb7ffa7ada0ec34697ed843160d1239d30a945e8486d2e04ce217d93fbe56d7f,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1953,14,27342,1953,14,27342,0,0,0,1,4,mockturtle,0,0.827,0,1,1,,,
ex208,ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1954_d14_adp27356_00f95b0c,current,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1954_d14_adp27356_e8060c4f,e8060c4f6fd274429c3f0984dcf338784d148d7b5ba8e8e9b82f71a42e0ff32b,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r004_mockturtle_mockturtle_balance_pex208_r003_mockturtle_mo_a1954_d14_adp27356_00f95b0c.aig,00f95b0c4a215b6c4f8924c5a43ef18be4c406b1adc795d44f67b89b0218bde2,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1954,14,27356,1954,14,27356,0,0,0,1,4,mockturtle,0,0.857,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_balance_resub_pex208_r002_abc_abc_compr_a1954_d14_adp27356_9b093248,current,ex208_r002_abc_abc_compress2rs_pex208_r001_abc_abc_compr_a1957_d14_adp27398_4f58ff32,4f58ff3282f5b5ed93160ddac3f63778aebb90d491fa1e5a3400abdfecb72c6c,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_balance_resub_pex208_r002_abc_abc_compr_a1954_d14_adp27356_9b093248.aig,9b09324876e3e3c0f59c14e410b99961591b80fa72d747f0735b0e624d3d3800,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1954,14,27356,1957,14,27398,-3,0,-42,1,3,mockturtle,0,0.872,0,1,1,,,
ex208,ex208_r006_culs_culs_resyn2_pex208_r005_mockturtle_mo_a1954_d14_adp27356_a1c04758,current,ex208_r005_mockturtle_mockturtle_balance_pex208_r004_mockturtle_mo_a1963_d13_adp25519_04355095,043550957a2484a40f3e6d8edcb68ae82a2403582f35901b20741a885ea7d566,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r006_culs_culs_resyn2_pex208_r005_mockturtle_mo_a1954_d14_adp27356_a1c04758.aig,a1c04758ebc38d9e74399189c438f093485db2ef1f10f71362c3fcf1c5201ffc,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1954,14,27356,1963,13,25519,-9,1,1837,1,6,culs,0,1.630,0,1,1,,,
ex208,ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1954_d14_adp27356_e8060c4f,current,ex208_r002_abc_abc_compress2rs_pex208_r001_abc_abc_compr_a1957_d14_adp27398_4f58ff32,4f58ff3282f5b5ed93160ddac3f63778aebb90d491fa1e5a3400abdfecb72c6c,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex208/artifacts/ex208_r003_mockturtle_mockturtle_resub_balance_pex208_r002_abc_abc_compr_a1954_d14_adp27356_e8060c4f.aig,e8060c4f6fd274429c3f0984dcf338784d148d7b5ba8e8e9b82f71a42e0ff32b,,student/seeds/bf16/ex200_ex219_current/results/best.csv,1954,14,27356,1957,14,27398,-3,0,-42,1,3,mockturtle,0,0.863,0,1,1,,,
