case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex204,bf16,mixed-r25,ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2_abc_g_aig,bf16_log2_arithbase_delta_bit9_extension,log2_arithbase_delta_hilo3_bits_9_11_14_bh2,ex204|bf16_log2_arithbase_delta_bit9_extension|hilo3 selected-bit correction adding bit9 to round24 bh2 seed|shared exponent base plus selected output-bit correction tables|abc_g_aig|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo3 selected-bit correction adding bit9 to round24 bh2 seed,shared exponent base plus selected output-bit correction tables,abc_g_aig,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/verilog/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/aigs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2_abc_g_aig.evaluate.py.log,1,1,1567,17,26639,24576,15180,0,0,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides=9_11_14 bit_items=112; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus selected output-bit correction tables,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/official_eval/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_9_11_14_bh2_abc_g_aig,5.952
ex204,bf16,mixed-r25,ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_aig,bf16_log2_arithbase_delta_bh3_rebalance,log2_arithbase_delta_hilo3_bits_11_14_bh3,ex204|bf16_log2_arithbase_delta_bh3_rebalance|hilo3 selected-bit correction with wider bit grouping|shared exponent base plus selected output-bit correction tables|abc_g_aig|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo3 selected-bit correction with wider bit grouping,shared exponent base plus selected output-bit correction tables,abc_g_aig,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/verilog/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/aigs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_aig.evaluate.py.log,1,1,1511,17,25687,24576,15180,0,0,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides=11_14 bit_items=52; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus selected output-bit correction tables,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/official_eval/ex204_r25_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_aig,5.911
ex204,bf16,mixed-r25,ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2_abc_g_aig,bf16_log2_arithbase_delta_hilo4_recut,log2_arithbase_delta_hilo4_bits_11_14_bh2,ex204|bf16_log2_arithbase_delta_hilo4_recut|hilo4 arithmetic-base delta with round24 selected-bit grouping|shared exponent base plus selected output-bit correction tables|abc_g_aig|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo4 arithmetic-base delta with round24 selected-bit grouping,shared exponent base plus selected output-bit correction tables,abc_g_aig,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/verilog/ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/aigs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2_abc_g_aig.evaluate.py.log,1,1,1549,17,26333,24576,15180,0,0,log2 arithmetic base delta_mode=hilo4 items=7177 bit_overrides=11_14 bit_items=40; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus selected output-bit correction tables,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/logs/ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex204/official_eval/ex204_r25_bf16_log2_log2_arithbase_delta_hilo4_bits_11_14_bh2_abc_g_aig,6.342
ex218,bf16,mixed-r25,ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4_abc_g_aig,bf16_reciprocal_cube_delta_hilo4_recut,delta_pair_mode_hilo4,ex218|bf16_reciprocal_cube_delta_hilo4_recut|mode delta-pair with mantissa hilo4 cut|shared reciprocal-cube mode delta table|abc_g_aig|DAZ_reciprocal_cube_BF16_RNE_FTZ|grouped word output,mode delta-pair with mantissa hilo4 cut,shared reciprocal-cube mode delta table,abc_g_aig,DAZ_reciprocal_cube_BF16_RNE_FTZ,grouped word output,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/verilog/ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/aigs/ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/logs/ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4_abc_g_aig.evaluate.py.log,1,1,543,14,7602,5941,3222,0,0,delta pair base_policy=mode delta_mode=hilo4 items=11141; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared reciprocal-cube mode delta table,not_run,1,4120,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/logs/ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/official_eval/ex218_r25_bf16_recip_cube_delta_pair_mode_hilo4_abc_g_aig,5.134
ex218,bf16,mixed-r25,ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates,bf16_reciprocal_cube_field_gateflow_recut,sep_fields_e3_m3_s3,ex218|bf16_reciprocal_cube_field_gateflow_recut|separate sign/exp/mant field selector with gate-set flow|shared field decode without copying full value-case word|abc_g_gates|DAZ_reciprocal_cube_BF16_RNE_FTZ|field-reassembled word output,separate sign/exp/mant field selector with gate-set flow,shared field decode without copying full value-case word,abc_g_gates,DAZ_reciprocal_cube_BF16_RNE_FTZ,field-reassembled word output,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/verilog/ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/aigs/ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/logs/ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates.evaluate.py.log,1,1,905,15,13575,5941,3222,0,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=24323; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared field decode without copying full value-case word,not_run,1,4120,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/logs/ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex218/official_eval/ex218_r25_bf16_recip_cube_sep_fields_e3_m3_s3_abc_g_gates,8.889
ex266,integer,mixed-r25,ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4_synth_preset_d10,unsigned_divider_top2_b2a4_hybrid,udiv_ex266_hybrid_top2_b2a4,"ex266|unsigned_divider_top2_b2a4_hybrid|top2 quotient bits use deeper b2/a4 cofactor, low bits use shallow word mux|shared quotient-word mux with separate high-bit classifier|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|quotient word","top2 quotient bits use deeper b2/a4 cofactor, low bits use shallow word mux",shared quotient-word mux with separate high-bit classifier,synth_preset_d10,unsigned_low5_high5_div_dbz_sat,quotient word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/verilog/ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/aigs/ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4_synth_preset_d10.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/logs/ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4_synth_preset_d10.evaluate.py.log,1,1,148,11,1628,1480,848,0,0,integer highgap renderer source=udiv_ex266_hybrid_top2_b2a4; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact,shared quotient-word mux with separate high-bit classifier,not_run,1,1296,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/logs/ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4_synth_preset_d10.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/official_eval/ex266_r25_int_highgap_udiv_ex266_hybrid_top2_b2a4_synth_preset_d10,0.428
ex266,integer,mixed-r25,ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux_abc_g_aig,unsigned_divider_mixed_bmid_cofactor,udiv_cof_bhi2_bmid2_a_hi3_wordmux,ex266|unsigned_divider_mixed_bmid_cofactor|mixed high/mid divisor cofactor word mux|shared cofactor-local bit-BDDs and quotient word mux|abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient word,mixed high/mid divisor cofactor word mux,shared cofactor-local bit-BDDs and quotient word mux,abc_g_aig,unsigned_low5_high5_div_dbz_sat,quotient word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/verilog/ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/aigs/ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/logs/ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux_abc_g_aig.evaluate.py.log,1,1,303,11,3333,1480,848,0,0,integer highgap renderer source=udiv_cof_bhi2_bmid2_a_hi3_wordmux; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact,shared cofactor-local bit-BDDs and quotient word mux,not_run,1,1296,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/logs/ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex266/official_eval/ex266_r25_int_highgap_udiv_cof_bhi2_bmid2_a_hi3_wordmux_abc_g_aig,0.558
ex260,integer,mixed-r25,ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig,signed_multiplier_outside_reverse_prefix,baugh_wooley_wallace_outside_rhcla3,ex260|signed_multiplier_outside_reverse_prefix|outside-ordered Baugh-Wooley rows with reverse hybrid CLA3|shared signed partial products and reverse prefix final merge|abc_g_aig|signed_low4_high4_multiply|product word,outside-ordered Baugh-Wooley rows with reverse hybrid CLA3,shared signed partial products and reverse prefix final merge,abc_g_aig,signed_low4_high4_multiply,product word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/verilog/ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/aigs/ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/logs/ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig.evaluate.py.log,1,1,93,14,1302,1144,657,0,0,signed multiplier renderer source=baugh_wooley_wallace_outside_rhcla3; official evaluate.py OK; semantic_check=exact signed low4 * signed high4 over 256 inputs,shared signed partial products and reverse prefix final merge,not_run,1,1066,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/logs/ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/official_eval/ex260_r25_signed_mul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig,0.283
ex260,integer,mixed-r25,ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3_abc_g_aig,signed_multiplier_reverse_small_prefix,baugh_wooley_wallace_rev_pfx3,ex260|signed_multiplier_reverse_small_prefix|reverse Baugh-Wooley rows with small full prefix from bit3|shared signed partial products and compact final prefix|abc_g_aig|signed_low4_high4_multiply|product word,reverse Baugh-Wooley rows with small full prefix from bit3,shared signed partial products and compact final prefix,abc_g_aig,signed_low4_high4_multiply,product word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/verilog/ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/aigs/ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/logs/ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3_abc_g_aig.evaluate.py.log,1,1,88,14,1232,1144,657,0,0,signed multiplier renderer source=baugh_wooley_wallace_rev_pfx3; official evaluate.py OK; semantic_check=exact signed low4 * signed high4 over 256 inputs,shared signed partial products and compact final prefix,not_run,1,1066,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/logs/ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex260/official_eval/ex260_r25_signed_mul_baugh_wooley_wallace_rev_pfx3_abc_g_aig,0.297
ex273,integer,mixed-r25,ex273_r25_int_highgap_square_hybrid_bdd_mid4_synth_preset_d32,unsigned_square_midbit_bdd_flow_recut,square_hybrid_bdd_mid4,ex273|unsigned_square_midbit_bdd_flow_recut|mid4 BDD replacement plus arithmetic square residual with delay target|shared mid-output BDD plus square-column residual|synth_preset_d32|unsigned_14_square|full square word,mid4 BDD replacement plus arithmetic square residual with delay target,shared mid-output BDD plus square-column residual,synth_preset_d32,unsigned_14_square,full square word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/verilog/ex273_r25_int_highgap_square_hybrid_bdd_mid4.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/aigs/ex273_r25_int_highgap_square_hybrid_bdd_mid4_synth_preset_d32.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/logs/ex273_r25_int_highgap_square_hybrid_bdd_mid4_synth_preset_d32.evaluate.py.log,1,1,1788,34,60792,26301,15078,0,0,integer highgap renderer source=square_hybrid_bdd_mid4; official evaluate.py OK; semantic_check=exact unsigned 14-bit square x*x over 16384 inputs,shared mid-output BDD plus square-column residual,not_run,1,18860,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/logs/ex273_r25_int_highgap_square_hybrid_bdd_mid4_synth_preset_d32.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/official_eval/ex273_r25_int_highgap_square_hybrid_bdd_mid4_synth_preset_d32,1.866
ex274,integer,mixed-r25,ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2_synth_preset_d40,unsigned_square_top_mid_bdd_flow_recut,square_hybrid_bdd_top2_mid2,ex274|unsigned_square_top_mid_bdd_flow_recut|top2 plus mid2 BDD replacement with delay target|shared selected-output BDD plus square-column residual|synth_preset_d40|unsigned_16_square|full square word,top2 plus mid2 BDD replacement with delay target,shared selected-output BDD plus square-column residual,synth_preset_d40,unsigned_16_square,full square word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/verilog/ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/aigs/ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2_synth_preset_d40.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/logs/ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2_synth_preset_d40.evaluate.py.log,1,1,2097,42,88074,41370,21630,0,0,integer highgap renderer source=square_hybrid_bdd_top2_mid2; official evaluate.py OK; semantic_check=exact unsigned 16-bit square x*x over 65536 inputs,shared selected-output BDD plus square-column residual,not_run,1,25454,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/logs/ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2_synth_preset_d40.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/official_eval/ex274_r25_int_highgap_square_hybrid_bdd_top2_mid2_synth_preset_d40,6.107
ex273,integer,mixed-r25,ex273_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig,unsigned_square_fullrow_csa_retry,square_fullrow_csa_csel8,ex273|unsigned_square_fullrow_csa_retry|full-row CSA square-column compressor with csel8 final merge|shared triangular partial products and carry-save rows|abc_g_aig|unsigned_14_square|full square word,full-row CSA square-column compressor with csel8 final merge,shared triangular partial products and carry-save rows,abc_g_aig,unsigned_14_square,full square word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/verilog/ex273_r25_int_highgap_square_fullrow_csa_csel8.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/aigs/ex273_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/logs/ex273_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.evaluate.py.log,1,1,1003,49,49147,26301,15078,0,0,integer highgap renderer source=square_fullrow_csa_csel8; official evaluate.py OK; semantic_check=exact unsigned 14-bit square x*x over 16384 inputs,shared triangular partial products and carry-save rows,not_run,1,18860,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/logs/ex273_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex273/official_eval/ex273_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig,1.680
ex274,integer,mixed-r25,ex274_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig,unsigned_square_fullrow_csa_retry,square_fullrow_csa_csel8,ex274|unsigned_square_fullrow_csa_retry|full-row CSA square-column compressor with csel8 final merge|shared triangular partial products and carry-save rows|abc_g_aig|unsigned_16_square|full square word,full-row CSA square-column compressor with csel8 final merge,shared triangular partial products and carry-save rows,abc_g_aig,unsigned_16_square,full square word,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/verilog/ex274_r25_int_highgap_square_fullrow_csa_csel8.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/aigs/ex274_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/logs/ex274_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.evaluate.py.log,1,1,1344,48,64512,41370,21630,0,0,integer highgap renderer source=square_fullrow_csa_csel8; official evaluate.py OK; semantic_check=exact unsigned 16-bit square x*x over 65536 inputs,shared triangular partial products and carry-save rows,not_run,1,25454,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/logs/ex274_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/mixed-r25/ex274/official_eval/ex274_r25_int_highgap_square_fullrow_csa_csel8_abc_g_aig,5.535
ex205,bf16,coordinator-bf16-r25,ex205_bf16_log10_hilo2_word_mode,bf16_log10_mantissa_grouping_probe,hilo2_word_mode,ex205|bf16_log10_mantissa_grouping_probe|hilo2_word_mode|shared_sign_exp_decode_mantissa_hi2_word_defaults|yosys_aigmap_official_evaluate_py|DAZ_log10_BF16_RNE_FTZ_canonical_NaN|full_word_mantissa_hilo2,hilo2_word_mode,shared_sign_exp_decode_mantissa_hi2_word_defaults,yosys_aigmap_official_evaluate_py,DAZ+log10+BF16_RNE+FTZ+canonical_NaN,full_word_mantissa_hilo2,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/verilog/ex205_bf16_log10_hilo2_word_mode.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/aigs/ex205_bf16_log10_hilo2_word_mode.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/logs/ex205_bf16_log10_hilo2_word_mode.evaluate.py.log,1,1,4536,19,86184,71104,47128,0,0,official evaluate.py OK but nonwinning versus current frontend 71104; hi_lo split field_mode=False hi_bits=2 default_mode=default_override items=10258,shared_sign_exp_decode_mantissa_hi2_word_defaults,not_run,1,64944,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/logs/ex205_bf16_log10_hilo2_word_mode.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/official_eval/ex205_bf16_log10_hilo2_word_mode,
ex205,bf16,coordinator-bf16-r25,ex205_bf16_log10_hilo5_word_mode,bf16_log10_mantissa_grouping_probe,hilo5_word_mode,ex205|bf16_log10_mantissa_grouping_probe|hilo5_word_mode|shared_sign_exp_decode_mantissa_hi5_word_defaults|yosys_aigmap_official_evaluate_py|DAZ_log10_BF16_RNE_FTZ_canonical_NaN|full_word_mantissa_hilo5,hilo5_word_mode,shared_sign_exp_decode_mantissa_hi5_word_defaults,yosys_aigmap_official_evaluate_py,DAZ+log10+BF16_RNE+FTZ+canonical_NaN,full_word_mantissa_hilo5,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/verilog/ex205_bf16_log10_hilo5_word_mode.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/aigs/ex205_bf16_log10_hilo5_word_mode.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/logs/ex205_bf16_log10_hilo5_word_mode.evaluate.py.log,1,1,4847,21,101787,71104,47128,0,0,official evaluate.py OK but nonwinning versus current frontend 71104; hi_lo split field_mode=False hi_bits=5 default_mode=default_override items=10004,shared_sign_exp_decode_mantissa_hi5_word_defaults,not_run,1,64944,0,0,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/logs/ex205_bf16_log10_hilo5_word_mode.yosys.log,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/coordinator-bf16-r25/ex205/official_eval/ex205_bf16_log10_hilo5_word_mode,
