agent_id,domain,case,candidate,method_signature,status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,source_csv,notes,candidate_id,baseline_frontend_adp,reference_adp,evaluate_log,runtime_sec,old_adp,evaluate_status,output_dir,beats_frontend,evaluate_log_path,hypothesis,hypothesis_family,representation,sharing_strategy,synth_flow,eval_dir,frontend_target_adp,delta_vs_target,beats_target,variant,shared_structure,verified_truth,ADP,frontend_best_adp,delta_vs_frontend,timestamp,run_id,family,synth_status,current_best_adp,improvement_vs_frontend,improvement_vs_current,source_path,yosys_script,synth_log,returncode,yosys_log_path,old_frontend_adp,improvement,beats_current,delta_vs_current,current_frontend_adp,delta_vs_current_best,yosys_log,eval_output_dir,synth_elapsed_sec,evaluate_elapsed_sec,high_level_description,threshold,delta_vs_threshold,beats_threshold
fp8-r10,float_fp8,ex247,ex247_r10_guard_rows4,"ex247|E5M2FN packed low-over-high division|4 exact special/boundary rows guarded before the current core fallback|tiny guard table only, not the r9 residual16 overlay|guard_rows4_aig|official_evaluate|frontend_only",OK,1,253,26,6578,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/verilog/ex247_r10_guard_rows4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/aigs/ex247_r10_guard_rows4.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_guard_rows4.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_guard_rows4.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_guard_rows4.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex247,ex247_r10_caseattrs_optfull,ex247|E5M2FN packed low-over-high division|current source with parallel_case attributes on existing case statements|preserves existing decode but gives Yosys explicit case parallelism hints|caseattrs_optfull_aig|official_evaluate|frontend_only,OK,1,249,26,6474,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/verilog/ex247_r10_caseattrs_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/aigs/ex247_r10_caseattrs_optfull.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_caseattrs_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_caseattrs_optfull.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex247/logs/ex247_r10_caseattrs_optfull.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex248,ex248_r10_current_optfull,ex248|E5M2FN packed fmod low by high|current frontend best source with opt -full and abc -g aig|preserves current shared semantic decode and changes only frontend synthesis flow|optfull_aig|official_evaluate|frontend_only,OK,1,293,28,8204,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/verilog/ex248_r10_current_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/aigs/ex248_r10_current_optfull.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_optfull.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_optfull.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex248,ex248_r10_current_muxclean,ex248|E5M2FN packed fmod low by high|current frontend best source with opt_muxtree/opt_reduce before abc -g aig|preserves current shared source while reducing mux tree shape before AIG mapping|muxclean_aig|official_evaluate|frontend_only,OK,1,290,27,7830,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/verilog/ex248_r10_current_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/aigs/ex248_r10_current_muxclean.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_muxclean.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_muxclean.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_current_muxclean.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex248,ex248_r10_output_plane_split,ex248|E5M2FN packed fmod low by high|current source wrapped into high/mid/low output planes with kept plane wires|keeps the current core but asks Yosys to preserve separate output plane boundaries|plane_split_aig|official_evaluate|frontend_only,OK,1,290,28,8120,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/verilog/ex248_r10_output_plane_split.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/aigs/ex248_r10_output_plane_split.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_output_plane_split.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_output_plane_split.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_output_plane_split.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex248,ex248_r10_guard_rows4,"ex248|E5M2FN packed fmod low by high|4 exact special/boundary rows guarded before the current core fallback|tiny guard table only, not the r9 residual16 overlay|guard_rows4_aig|official_evaluate|frontend_only",OK,1,294,28,8232,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/verilog/ex248_r10_guard_rows4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/aigs/ex248_r10_guard_rows4.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_guard_rows4.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_guard_rows4.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_guard_rows4.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex248,ex248_r10_caseattrs_optfull,ex248|E5M2FN packed fmod low by high|current source with parallel_case attributes on existing case statements|preserves existing decode but gives Yosys explicit case parallelism hints|caseattrs_optfull_aig|official_evaluate|frontend_only,OK,1,293,28,8204,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/verilog/ex248_r10_caseattrs_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/aigs/ex248_r10_caseattrs_optfull.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_caseattrs_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_caseattrs_optfull.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex248/logs/ex248_r10_caseattrs_optfull.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex249,ex249_r10_current_optfull,ex249|E5M2FN packed hypot abs high low|current frontend best source with opt -full and abc -g aig|preserves current shared semantic decode and changes only frontend synthesis flow|optfull_aig|official_evaluate|frontend_only,OK,1,175,30,5250,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/verilog/ex249_r10_current_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/aigs/ex249_r10_current_optfull.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_optfull.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_optfull.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex249,ex249_r10_current_muxclean,ex249|E5M2FN packed hypot abs high low|current frontend best source with opt_muxtree/opt_reduce before abc -g aig|preserves current shared source while reducing mux tree shape before AIG mapping|muxclean_aig|official_evaluate|frontend_only,OK,1,173,29,5017,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/verilog/ex249_r10_current_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/aigs/ex249_r10_current_muxclean.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_muxclean.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_muxclean.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_current_muxclean.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex249,ex249_r10_output_plane_split,ex249|E5M2FN packed hypot abs high low|current source wrapped into high/mid/low output planes with kept plane wires|keeps the current core but asks Yosys to preserve separate output plane boundaries|plane_split_aig|official_evaluate|frontend_only,OK,1,176,29,5104,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/verilog/ex249_r10_output_plane_split.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/aigs/ex249_r10_output_plane_split.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_output_plane_split.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_output_plane_split.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_output_plane_split.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex249,ex249_r10_guard_rows4,"ex249|E5M2FN packed hypot abs high low|4 exact special/boundary rows guarded before the current core fallback|tiny guard table only, not the r9 residual16 overlay|guard_rows4_aig|official_evaluate|frontend_only",OK,1,177,31,5487,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/verilog/ex249_r10_guard_rows4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/aigs/ex249_r10_guard_rows4.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_guard_rows4.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_guard_rows4.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_guard_rows4.yosys.log,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex249,ex249_r10_caseattrs_optfull,ex249|E5M2FN packed hypot abs high low|current source with parallel_case attributes on existing case statements|preserves existing decode but gives Yosys explicit case parallelism hints|caseattrs_optfull_aig|official_evaluate|frontend_only,OK,1,175,30,5250,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/verilog/ex249_r10_caseattrs_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/aigs/ex249_r10_caseattrs_optfull.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_caseattrs_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/evaluation_results.csv,frontend-only source generation and Yosys AIG synthesis; no backend/remap/postpareto,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_caseattrs_optfull.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex249/logs/ex249_r10_caseattrs_optfull.yosys.log,,,,,,,,,,,,,,
integer-r8,integer,ex256,ex256_r8_current_optshare_aig,,OK,1,159,18,2862,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/verilog/ex256_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/aigs/ex256_r8_current_optshare_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_optshare_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; add Yosys opt/share/wreduce before abc -g aig,ex256_r8_current_optshare_aig,,1911,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_optshare_aig.evaluate.py.log,,2844,,,,,current_source_flow_probe,,,,,,,,,optshare_aig,,1,,,-18,,,,,2790,,,,,,,,,,,,2844,-72,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_optshare_aig.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/official_eval/ex256_r8_current_optshare_aig,0.146,0.208,,,,
integer-r8,integer,ex256,ex256_r8_current_default_and,,OK,1,204,18,3672,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/verilog/ex256_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/aigs/ex256_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; project default abc -g AND frontend,ex256_r8_current_default_and,,1911,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_default_and.evaluate.py.log,,2844,,,,,current_source_flow_probe,,,,,,,,,default_and,,1,,,-828,,,,,2790,,,,,,,,,,,,2844,-882,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/logs/ex256_r8_current_default_and.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex256/official_eval/ex256_r8_current_default_and,0.142,0.169,,,,
integer-r8,integer,ex260,ex260_r8_current_optshare_aig,,OK,1,92,12,1104,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/verilog/ex260_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/aigs/ex260_r8_current_optshare_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_optshare_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; add Yosys opt/share/wreduce before abc -g aig,ex260_r8_current_optshare_aig,,657,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_optshare_aig.evaluate.py.log,,1104,,,,,current_source_flow_probe,,,,,,,,,optshare_aig,,1,,,0,,,,,1066,,,,,,,,,,,,1104,-38,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_optshare_aig.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/official_eval/ex260_r8_current_optshare_aig,0.166,0.167,,,,
integer-r8,integer,ex260,ex260_r8_current_default_and,,OK,1,101,12,1212,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/verilog/ex260_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/aigs/ex260_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; project default abc -g AND frontend,ex260_r8_current_default_and,,657,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_default_and.evaluate.py.log,,1104,,,,,current_source_flow_probe,,,,,,,,,default_and,,1,,,-108,,,,,1066,,,,,,,,,,,,1104,-146,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/logs/ex260_r8_current_default_and.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex260/official_eval/ex260_r8_current_default_and,0.128,0.157,,,,
integer-r8,integer,ex266,ex266_r8_current_optshare_aig,,OK,1,152,11,1672,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/verilog/ex266_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/aigs/ex266_r8_current_optshare_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_optshare_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; add Yosys opt/share/wreduce before abc -g aig,ex266_r8_current_optshare_aig,,848,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_optshare_aig.evaluate.py.log,,1480,,,,,current_source_flow_probe,,,,,,,,,optshare_aig,,1,,,-192,,,,,1296,,,,,,,,,,,,1480,-376,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_optshare_aig.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/official_eval/ex266_r8_current_optshare_aig,0.202,0.163,,,,
integer-r8,integer,ex266,ex266_r8_current_default_and,,OK,1,153,11,1683,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/verilog/ex266_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/aigs/ex266_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; project default abc -g AND frontend,ex266_r8_current_default_and,,848,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_default_and.evaluate.py.log,,1480,,,,,current_source_flow_probe,,,,,,,,,default_and,,1,,,-203,,,,,1296,,,,,,,,,,,,1480,-387,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/logs/ex266_r8_current_default_and.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex266/official_eval/ex266_r8_current_default_and,0.172,0.193,,,,
integer-r8,integer,ex267,ex267_r8_current_optshare_aig,,OK,1,340,12,4080,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/verilog/ex267_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/aigs/ex267_r8_current_optshare_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_optshare_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; add Yosys opt/share/wreduce before abc -g aig,ex267_r8_current_optshare_aig,,2651,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_optshare_aig.evaluate.py.log,,4080,,,,,current_source_flow_probe,,,,,,,,,optshare_aig,,1,,,0,,,,,3444,,,,,,,,,,,,4080,-636,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_optshare_aig.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/official_eval/ex267_r8_current_optshare_aig,0.403,0.179,,,,
integer-r8,integer,ex267,ex267_r8_current_default_and,,OK,1,342,12,4104,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/verilog/ex267_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/aigs/ex267_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; project default abc -g AND frontend,ex267_r8_current_default_and,,2651,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_default_and.evaluate.py.log,,4080,,,,,current_source_flow_probe,,,,,,,,,default_and,,1,,,-24,,,,,3444,,,,,,,,,,,,4080,-660,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/logs/ex267_r8_current_default_and.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex267/official_eval/ex267_r8_current_default_and,0.359,0.181,,,,
integer-r8,integer,ex270,ex270_r8_current_optshare_aig,,OK,1,204,15,3060,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/verilog/ex270_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/aigs/ex270_r8_current_optshare_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_optshare_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; add Yosys opt/share/wreduce before abc -g aig,ex270_r8_current_optshare_aig,,2076,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_optshare_aig.evaluate.py.log,,3060,,,,,current_source_flow_probe,,,,,,,,,optshare_aig,,1,,,0,,,,,2786,,,,,,,,,,,,3060,-274,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_optshare_aig.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/official_eval/ex270_r8_current_optshare_aig,0.618,0.169,,,,
integer-r8,integer,ex270,ex270_r8_current_default_and,,OK,1,257,15,3855,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/verilog/ex270_r8_current_source.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/aigs/ex270_r8_current_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r8/evaluation_results.csv,preserve current best source; project default abc -g AND frontend,ex270_r8_current_default_and,,2076,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_default_and.evaluate.py.log,,3060,,,,,current_source_flow_probe,,,,,,,,,default_and,,1,,,-795,,,,,2786,,,,,,,,,,,,3060,-1069,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/logs/ex270_r8_current_default_and.yosys.log,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r8/ex270/official_eval/ex270_r8_current_default_and,0.208,0.170,,,,
