agent_id,domain,case,candidate,method_signature,sim_status,log_path,source_csv,notes,candidate_id,simulation_type,passed,mismatches,aig_path,area,delay,adp,old_adp,status,simulation_run,reason,timestamp,tool,simulation_status,simulation,sample_count,equivalent,run_id,simulation_used
unary-r8,bf16,ex204,ex204_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex204,ex204_r8_descriptor_b10_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_caseattrs_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_descriptor_b14_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex205,ex205_r8_descriptor_b15_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex214,ex214_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex214,ex214_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex214,ex214_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex214,ex214_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex214,ex214_r8_descriptor_b12_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex215,ex215_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex215,ex215_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex215,ex215_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex215,ex215_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex215,ex215_r8_descriptor_b13_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex216,ex216_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex216,ex216_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex216,ex216_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex216,ex216_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex216,ex216_r8_descriptor_b13_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex218,ex218_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex218,ex218_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex218,ex218_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex218,ex218_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex218,ex218_r8_descriptor_b8_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex219,ex219_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex219,ex219_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex219,ex219_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex219,ex219_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,bf16,ex219,ex219_r8_descriptor_b5_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_caseattrs_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex223,ex223_r8_descriptor_b14_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_flow_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_flow_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_caseattrs_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_caseattrs_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_range_const_shell_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unary-r8,fp16,ex225,ex225_r8_descriptor_b13_optfull_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_current_mask_optfull,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex285_r9_boundary_current_mask_optfull,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_current_mask_muxclean,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex285_r9_boundary_current_mask_muxclean,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_edges_wide,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex285_r9_boundary_mask_edges_wide,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK; improves frontend best,ex285_r9_boundary_mask_all_boundary,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary_optfull,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK; improves frontend best,ex285_r9_boundary_mask_all_boundary_optfull,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary_muxclean,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK; improves frontend best,ex285_r9_boundary_mask_all_boundary_muxclean,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_upper_half,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex285_r9_boundary_mask_upper_half,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_lower_half,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex285_r9_boundary_mask_lower_half,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex286,ex286_r9_symcof_bits_0_12_2_11_case_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex286_r9_symcof_bits_0_12_2_11_case_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex286,ex286_r9_symcof_bits_3_10_0_12_onehot_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex286_r9_symcof_bits_3_10_0_12_onehot_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex286,ex286_r9_symcof_bits_0_12_1_10_2_case_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex286_r9_symcof_bits_0_12_1_10_2_case_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex286,ex286_r9_symcof_bits_0_12_2_11_keybdd_8_9,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex286_r9_symcof_bits_0_12_2_11_keybdd_8_9,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex287,ex287_r9_symcof_bits_13_0_2_12_case_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex287_r9_symcof_bits_13_0_2_12_case_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex287,ex287_r9_symcof_bits_13_0_1_12_10_case_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex287_r9_symcof_bits_13_0_1_12_10_case_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex287,ex287_r9_symcof_bits_13_0_3_12_onehot_group,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex287_r9_symcof_bits_13_0_3_12_onehot_group,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-hard-r9,unknown,ex287,ex287_r9_symcof_bits_13_0_2_12_keybdd_6_7,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/simulation_results.csv,official OK but non-improving against frontend best,ex287_r9_symcof_bits_13_0_2_12_keybdd_6_7,,,,,,,,,OK,0,official evaluate.py equivalence check used instead of simulation,,,,,,1,,
unknown-wide-r9,unknown,ex288,ex288_r9_inline_key_keep_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex288_r9_inline_key_keep_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex288,ex288_r9_direct_current_abc_and_wrapper,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex288_r9_direct_current_abc_and_wrapper,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex292,ex292_r9_mod7_4_drop13_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex292_r9_mod7_4_drop13_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex292,ex292_r9_mod7_4_drop13_vector_mask,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex292_r9_mod7_4_drop13_vector_mask,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex292,ex292_r9_adj9_mod7_4_drop13,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex292_r9_adj9_mod7_4_drop13,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex292,ex292_r9_adj5_9_mod7_4_drop13,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex292_r9_adj5_9_mod7_4_drop13,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex294,ex294_r9_current_inline_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex294_r9_current_inline_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex294,ex294_r9_route_no_keep_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex294_r9_route_no_keep_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex294,ex294_r9_alt_odd_planes_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex294_r9_alt_odd_planes_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex297,ex297_r9_casez_full_parallel_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex297_r9_casez_full_parallel_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex297,ex297_r9_current_inline_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex297_r9_current_inline_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex299,ex299_r9_casez_full_parallel_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex299_r9_casez_full_parallel_synth_preset,,,,,,,,,not_run,,,,,,,,,,
unknown-wide-r9,unknown,ex299,ex299_r9_pairsel_center_quad_synth_preset,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/simulation_results.csv,official evaluate.py used for acceptance,ex299_r9_pairsel_center_quad_synth_preset,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex247,ex247_r11_split_attr_functions,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex247,ex247_r11_region_action_code,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex247,ex247_r11_step_window_predicates,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex248,ex248_r11_mag_core,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex248,ex248_r11_action_mag_select,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex248,ex248_r11_exp_sig_compare,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex249,ex249_r11_delta_onehot_predicates,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex249,ex249_r11_delta_mag_case,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
fp8-tail-r11,float_fp8,ex249,ex249_r11_carry_plane_bits,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-tail-r11/simulation_results.csv,skipped fast simulation; official evaluate.py was run after synthesis,,,,,,,,,,not_run,,,,,,,,,,
bf16-fp16-r9,bf16,ex204,ex204_r9_key_low8_hi4_abc_g_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/bf16-fp16-r9/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
bf16-fp16-r9,bf16,ex204,ex204_r9_wordnested_hi4_muxclean_aig,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/bf16-fp16-r9/simulation_results.csv,official evaluate.py was used for acceptance; no iverilog debug was needed,,,,,,,,,,not_run,,,,,,not_run,,,,
