agent_id,domain,case,candidate,method_signature,old_area,old_delay,old_adp,new_area,new_delay,new_adp,improvement_adp,verilog_path,aig_path,log_path,source_csv,notes,r2_baseline_adp,improvement_vs_r2,r3_best_adp,improvement_vs_r3,r4_best_adp,improvement_vs_snapshot,improvement_vs_r4,evaluate_log_path,candidate_id,hypothesis,hypothesis_family,representation,sharing_strategy,synth_flow,eval_dir,equivalent,status,area,delay,adp,frontend_target_adp,reference_adp,delta_vs_target,beats_target,previous_adp,new_candidate_id,timestamp,family,evaluate_log,yosys_log_path,variant,shared_structure,verified_truth,ADP,frontend_best_adp,current_best_adp,delta_vs_frontend,delta_vs_current,beats_frontend,beats_current,run_id,high_level_description
fp8-recent-r8,float_fp8,ex242,ex242_r8_axis_numzero_shell_abc_g_aig_frontend,r8_axis_attr_numzero_special_shell,842,21,17682,841,20,16820,862,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/verilog/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/aig/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/logs/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/best_improvements.csv,official evaluate.py OK/equivalent,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex242/logs/ex242_r8_axis_numzero_shell_abc_g_aig_frontend.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-recent-r8,float_fp8,ex248,ex248_r8_split_payload_shell_abc_g_aig_frontend,r8_numden_split_payload_shell,291,27,7857,290,27,7830,27,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/verilog/ex248_r8_split_payload_shell_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/aig/ex248_r8_split_payload_shell_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/logs/ex248_r8_split_payload_shell_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-recent-r8/best_improvements.csv,official evaluate.py OK/equivalent,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-recent-r8/ex248/logs/ex248_r8_split_payload_shell_abc_g_aig_frontend.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-r6,integer,ex265,ex265_r6_range_bhi2_lut_abc_g_aig,ex265|divisor-high_partition_with_local_dividend/divisor-low_quotient_table|shared_quotient_word_per_high-divisor_residual_bucket|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,,,504,58,8,464,40,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/verilog/ex265_r6_range_bhi2_lut.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/aigs/ex265_r6_range_bhi2_lut_abc_g_aig.aig,student/runs/integer/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/logs/ex265_r6_range_bhi2_lut_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r6/best_improvements.csv,frontend-only; yosys_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/logs/ex265_r6_range_bhi2_lut_abc_g_aig.yosys.log,,,,,,,,student/runs/integer/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/logs/ex265_r6_range_bhi2_lut_abc_g_aig.evaluate.py.log,ex265_r6_range_bhi2_lut_abc_g_aig,divisor-high partition with local dividend/divisor-low quotient table,range partitioned residual table,divisor-high partition with local dividend/divisor-low quotient table,shared quotient word per high-divisor residual bucket,abc_g_aig,student/runs/integer/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r6/ex265/official_eval/ex265_r6_range_bhi2_lut_abc_g_aig,true,OK,58,8,464,504,322,-40,true,,,,,,,,,,,,,,,,,,
unknown-large-r7,unknown,ex298,ex298_r7_rotate_split_parallel_case_attrs,ex298|open_boundary_source_split_compression|parallel_case_attrs|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,645639,33802,18,608436,37203,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/verilog/ex298_r7_rotate_split_parallel_case_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/aigs/ex298_r7_rotate_split_parallel_case_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/logs/ex298_r7_rotate_split_parallel_case_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-large-r7/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=645639; current_overall_adp=554857,,,,,,,,,,,,,,,,,,33802,18,,,,,,645639,ex298_r7_rotate_split_parallel_case_attrs,,,,,,,,,,,,,,,,
unknown-large-r7,unknown,ex298,ex298_r7_rotate_split_full_parallel_attrs,ex298|open_boundary_source_split_compression|full_parallel_case_attrs|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,645639,33802,18,608436,37203,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/verilog/ex298_r7_rotate_split_full_parallel_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/aigs/ex298_r7_rotate_split_full_parallel_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r7/ex298/logs/ex298_r7_rotate_split_full_parallel_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-large-r7/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=645639; current_overall_adp=554857,,,,,,,,,,,,,,,,,,33802,18,,,,,,645639,ex298_r7_rotate_split_full_parallel_attrs,,,,,,,,,,,,,,,,
unary-r7,bf16,ex205,ex205_r7_flow_optfull_aig,ex205|current_source_frontend_flow_probe|ex205_r7_flow_optfull_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|optfull_aig|abc_xf_official_evaluate|unary_r7_flowprobe,4439,16,71024,4425,16,70800,224,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r7/ex205/verilog/ex205_r7_flow_optfull_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r7/ex205/aigs/ex205_r7_flow_optfull_aig.aig,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r7/ex205/official_eval/ex205_r7_flow_optfull_aig/ex205_r7_flow_optfull_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r7/best_improvements.csv,frontend flow probe; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex205/verilog/ex205_r4_overlay_b13_abc_g_aig.v; evaluate.py exit 0; elapsed 0.985s; yosys optfull_aig exit 0; elapsed 4.816s,,,,,,,,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r7/ex205/official_eval/ex205_r7_flow_optfull_aig/ex205_r7_flow_optfull_aig.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex290,ex290_r8_rotate_parallel_case_attrs,ex290|global_state_rotate_split_source_attrs|parallel_case|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,61992,4376,14,61264,728,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/verilog/ex290_r8_rotate_parallel_case_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/aigs/ex290_r8_rotate_parallel_case_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_parallel_case_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,parallel_case attributes on high/low nested case tree,,,,,,,,,ex290_r8_rotate_parallel_case_attrs,,,,,,,,,4376,14,,,,,,,,2026-06-14 14:18:15 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_parallel_case_attrs.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex290,ex290_r8_rotate_full_parallel_case_attrs,ex290|global_state_rotate_split_source_attrs|full_parallel_case|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,61992,4376,14,61264,728,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/verilog/ex290_r8_rotate_full_parallel_case_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/aigs/ex290_r8_rotate_full_parallel_case_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_full_parallel_case_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,full_case plus parallel_case attributes on nested case tree,,,,,,,,,ex290_r8_rotate_full_parallel_case_attrs,,,,,,,,,4376,14,,,,,,,,2026-06-14 14:18:18 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_full_parallel_case_attrs.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex290,ex290_r8_rotate_casez_full_parallel,ex290|global_state_rotate_split_source_attrs|casez_full_parallel|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,61992,4376,14,61264,728,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/verilog/ex290_r8_rotate_casez_full_parallel.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/aigs/ex290_r8_rotate_casez_full_parallel.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_casez_full_parallel.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,casez full_case parallel_case refactor of nested exact constants,,,,,,,,,ex290_r8_rotate_casez_full_parallel,,,,,,,,,4376,14,,,,,,,,2026-06-14 14:18:21 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex290/logs/ex290_r8_rotate_casez_full_parallel.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex291,ex291_r8_rotate_parallel_case_attrs,ex291|global_state_rotate_split_source_attrs|parallel_case|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,97545,6447,14,90258,7287,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/verilog/ex291_r8_rotate_parallel_case_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/aigs/ex291_r8_rotate_parallel_case_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_parallel_case_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,parallel_case attributes on high/low nested case tree,,,,,,,,,ex291_r8_rotate_parallel_case_attrs,,,,,,,,,6447,14,,,,,,,,2026-06-14 14:18:28 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_parallel_case_attrs.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex291,ex291_r8_rotate_full_parallel_case_attrs,ex291|global_state_rotate_split_source_attrs|full_parallel_case|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,97545,6447,14,90258,7287,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/verilog/ex291_r8_rotate_full_parallel_case_attrs.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/aigs/ex291_r8_rotate_full_parallel_case_attrs.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_full_parallel_case_attrs.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,full_case plus parallel_case attributes on nested case tree,,,,,,,,,ex291_r8_rotate_full_parallel_case_attrs,,,,,,,,,6447,14,,,,,,,,2026-06-14 14:18:35 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_full_parallel_case_attrs.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex291,ex291_r8_rotate_casez_full_parallel,ex291|global_state_rotate_split_source_attrs|casez_full_parallel|rotate_high_split_nested_cases|yosys_synth_preset|official_evaluate|all_outputs,,,97545,6447,14,90258,7287,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/verilog/ex291_r8_rotate_casez_full_parallel.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/aigs/ex291_r8_rotate_casez_full_parallel.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_casez_full_parallel.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,casez full_case parallel_case refactor of nested exact constants,,,,,,,,,ex291_r8_rotate_casez_full_parallel,,,,,,,,,6447,14,,,,,,,,2026-06-14 14:18:42 +0800,source_preserving_case_attr_refactor,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex291/logs/ex291_r8_rotate_casez_full_parallel.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex292,ex292_r8_mod7_4_drop_mod7_13,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_10_11_mod7_0_4_7|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,,,135200,6743,20,134860,340,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_drop_mod7_13.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_drop_mod7_13.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_drop_mod7_13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,r7 add_mod7_4 mask with mod7 output 13 dropped,,,,,,,,,ex292_r8_mod7_4_drop_mod7_13,,,,,,,,,6743,20,,,,,,,,2026-06-14 14:20:06 +0800,output_plane_exact_overlay_guarded_sweep,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_drop_mod7_13.evaluate.py.log,,,,,,,,,,,,,
unknown-mid-r8,unknown,ex288,ex288_r8_current_keybdd_synth_preset_control,ex288|source_preserving_synth_preset_control|direct_current_source|no_output_overlay|yosys_synth_preset|official_evaluate|all_outputs,,,31598,2173,14,30422,1176,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/verilog/ex288_r8_current_keybdd_synth_preset_control.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/aigs/ex288_r8_current_keybdd_synth_preset_control.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/logs/ex288_r8_current_keybdd_synth_preset_control.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/best_improvements.csv,current exact source wrapped without output-plane grafts,,,,,,,,,ex288_r8_current_keybdd_synth_preset_control,,,,,,,,,2173,14,,,,,,,,2026-06-14 14:24:27 +0800,source_preserving_synth_preset_control,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex288/logs/ex288_r8_current_keybdd_synth_preset_control.evaluate.py.log,,,,,,,,,,,,,
unknown-large-r8,unknown,ex294,ex294_r8_current_synth_preset,ex294|global_state_octant_descriptor_cofactor|current_source_flow_probe|direct_current_source|yosys_synth_flatten_abc_g_aig|official_evaluate|all_outputs,,,234608,10497,21,220437,14171,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r8/ex294/verilog/ex294_r8_current_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r8/ex294/aigs/ex294_r8_current_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-large-r8/ex294/logs/ex294_r8_current_synth_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-large-r8/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=234608; current_overall_adp=165570,,,,,,,,,,,,,,,,,,10497,21,,,,,,234608,ex294_r8_current_synth_preset,,,,,,,,,,,,,,,,
fp8-r10,float_fp8,ex245,ex245_r10_current_muxclean,ex245|E5M2FN packed add high byte plus low byte|current frontend best source with opt_muxtree/opt_reduce before abc -g aig|preserves current shared source while reducing mux tree shape before AIG mapping|muxclean_aig|official_evaluate|frontend_only,701,34,23834,717,33,23661,173,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex245/verilog/ex245_r10_current_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex245/aigs/ex245_r10_current_muxclean.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex245/logs/ex245_r10_current_muxclean.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-r10/best_improvements.csv,current-best mux cleanup flow probe,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex245/logs/ex245_r10_current_muxclean.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-r10/ex245/logs/ex245_r10_current_muxclean.yosys.log,,,,,,,,,,,,
unary-r8,bf16,ex215,ex215_r8_caseattrs_abc_g_aig,ex215|current_source_caseattrs_probe|ex215_r8_caseattrs_abc_g_aig|preserve current source sharing; only expose case exclusivity hints|abc_g_aig|abc_xf_official_evaluate|unary_r8,390,12,4680,389,12,4668,12,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r8/ex215/verilog/ex215_r8_caseattrs_abc_g_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r8/ex215/aigs/ex215_r8_caseattrs_abc_g_aig.aig,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r8/ex215/official_eval/ex215_r8_caseattrs_abc_g_aig/ex215_r8_caseattrs_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/best_improvements.csv,caseattrs current-best source copy; case_statements_annotated=0; source=student/seeds/bf16/ex200_ex219_current/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12.v; evaluate.py exit 0; elapsed 0.898s; yosys abc_g_aig exit 0; elapsed 10.941s,,,,,,,,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r8/ex215/official_eval/ex215_r8_caseattrs_abc_g_aig/ex215_r8_caseattrs_abc_g_aig.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary,ex285|boundary_helper_output_mask_r9|bits_0_1_2_3_4_5_6_7_8_9_10_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_abc_g_aig|official_evaluate|selected_output_planes,,,,772,16,12352,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_mask_all_boundary.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_mask_all_boundary.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/best_improvements.csv,official OK; improves frontend best,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary.evaluate.py.log,ex285_r9_boundary_mask_all_boundary,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,current exact boundary-helper source with a new top-level output-plane mask,,abc_g_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/eval_outputs/ex285_r9_boundary_mask_all_boundary,1,OK,772,16,12352,,5499,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary.yosys.log,boundary helper owns all output planes,base decision tree plus route-decode helper; boundary bits=0_1_2_3_4_5_6_7_8_9_10_11,benchmarks/ex285.truth,12352,12800,9132,-448,3220,1,0,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary_muxclean,ex285|boundary_helper_output_mask_r9|bits_0_1_2_3_4_5_6_7_8_9_10_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_muxclean_aig|official_evaluate|selected_output_planes,,,,772,16,12352,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_mask_all_boundary_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_mask_all_boundary_muxclean.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_muxclean.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/best_improvements.csv,official OK; improves frontend best,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_muxclean.evaluate.py.log,ex285_r9_boundary_mask_all_boundary_muxclean,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,current exact boundary-helper source with a new top-level output-plane mask,,muxclean_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/eval_outputs/ex285_r9_boundary_mask_all_boundary_muxclean,1,OK,772,16,12352,,5499,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_muxclean.yosys.log,all-boundary cut through mux-clean frontend flow,base decision tree plus route-decode helper; boundary bits=0_1_2_3_4_5_6_7_8_9_10_11,benchmarks/ex285.truth,12352,12800,9132,-448,3220,1,0,,
unknown-hard-r9,unknown,ex285,ex285_r9_boundary_mask_all_boundary_optfull,ex285|boundary_helper_output_mask_r9|bits_0_1_2_3_4_5_6_7_8_9_10_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_optfull_aig|official_evaluate|selected_output_planes,,,,781,16,12496,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_mask_all_boundary_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_mask_all_boundary_optfull.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/best_improvements.csv,official OK; improves frontend best,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_optfull.evaluate.py.log,ex285_r9_boundary_mask_all_boundary_optfull,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,current exact boundary-helper source with a new top-level output-plane mask,,optfull_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/eval_outputs/ex285_r9_boundary_mask_all_boundary_optfull,1,OK,781,16,12496,,5499,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_optfull.yosys.log,all-boundary cut through opt-full frontend flow,base decision tree plus route-decode helper; boundary bits=0_1_2_3_4_5_6_7_8_9_10_11,benchmarks/ex285.truth,12496,12800,9132,-304,3364,1,0,,
unknown-wide-r9,unknown,ex297,ex297_r9_casez_full_parallel_synth_preset,ex297|cyclic_2bit_selector_state_paired_classes|casez_full_parallel_synth_preset|cell_bit_template_case_boundary_attrs|yosys_synth_flatten_abc_g_aig|official_evaluate|cell_pair_outputs,,,425024,26188,16,419008,6016,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/verilog/ex297_r9_casez_full_parallel_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/aigs/ex297_r9_casez_full_parallel_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/logs/ex297_r9_casez_full_parallel_synth_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=425024; current_overall_adp=425024,,,,,,,,,,,,,,,,,,26188,16,,,,,,425024,ex297_r9_casez_full_parallel_synth_preset,,,,,,,,,,,,,,,,
